playerid,Name,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch
28163,Junior Caminero,TBR,43,177,41,25,9,1,6,15,18,2,0.062146892,0.214689265,0.175757576,0.289256198,0.248484848,0.238,0.309387006,0.301,0.424242424,0.405,0.299435028,105.4699691,0.976776762,-0.657832056,4.23820535,-0.131029315,0.642318551,0.289473684,0.11811024,0.45669291,0.34897361,0.62847222,0.47694754,0.53781513,0.8121547,0.70333333,0.37007874,0.39370079,0.23622047,89.73094928,6.764282227,116.254,0.133858267,0.48031496,0.385826771,0.205295728
22558,Jarred Kelenic,ATL,131,449,95,60,18,2,15,49,45,7,0.071269487,0.296213808,0.162621359,0.299625468,0.230582524,0.241,0.29416085,0.308,0.393203883,0.412,0.285714285,86.46407123,-5.498047335,-4.519778967,4.63588054,1.769630805,0.509605635,0.240601503,0.09893993,0.44876325,0.29418743,0.6852459,0.49772469,0.40725806,0.79904306,0.688,0.44876325,0.34628975,0.204947,89.80320534,15.95644774,110.712,0.24822695,0.351063829,0.400709219,0.205219388
16496,Forrest Wall,- - -,16,35,8,8,0,0,0,4,1,4,0.085714285,0.228571428,0,0.333333333,0.25,0.192,0.260602224,0.236,0.25,0.252,0.314285714,63.75432038,-1.924458471,-1.086024566,4.965500047,-0.407458487,-0.190542045,0.375,0,0.33333333,0.27586207,0.64788732,0.48062016,0.1875,0.76086957,0.61290323,0.41666667,0.33333333,0.25,89.21418343,14.16458433,100.997,0.15,0.45,0.4,0.202772277
19562,Zack Short,- - -,42,88,9,6,3,0,0,11,5,2,0.159090909,0.272727272,0.042857143,0.195652173,0.128571428,0.169,0.228489704,0.271,0.171428571,0.25,0.282352941,44.06838548,-5.838545588,-1.261999089,4.777140095,0.151208021,-0.430649028,0.583333333,0.04081633,0.26530612,0.13407821,0.61792453,0.39641944,0.625,0.75572519,0.73548387,0.32653061,0.32653061,0.34693878,88.56394111,21.24456245,108.933,0.155555555,0.311111111,0.533333333,0.202564559
26289,Gunnar Henderson,BAL,159,719,177,102,31,7,37,118,92,21,0.108484005,0.221140472,0.247619048,0.319634703,0.28095238,0.283,0.381464762,0.374,0.528571428,0.492,0.364394993,154.7450476,49.00396702,4.714044571,6.711413311,3.965942234,8.023259929,0.490566037,0.11157895,0.53894737,0.23752635,0.64019009,0.44233425,0.54142012,0.86108165,0.77673692,0.39157895,0.37684211,0.23157895,92.80470398,9.214616571,113.101,0.206315789,0.467368421,0.326315789,0.197527291
29573,Billy Cook,PIT,16,49,11,6,2,0,3,5,8,1,0,0.387755102,0.224489796,0.296296296,0.224489795,0.228,0.284652853,0.281,0.448979591,0.432,0.224489795,78.67068113,-1.044998729,2.394676208,4.356293132,0.204783518,0.307914957,0,0.13333333,0.5,0.34482759,0.79381443,0.58152174,0.26666667,0.74025974,0.60747664,0.46666667,0.23333333,0.3,92.64356283,28.56954346,109.015,0.2,0.2,0.6,0.192970609
17907,Brendan Rodgers,COL,135,539,134,91,29,1,13,67,54,1,0.057513914,0.244897959,0.139720559,0.337988826,0.267465069,0.248,0.313601778,0.295,0.407185628,0.377,0.314126394,87.63701094,-8.83248321,-1.588923693,2.95360976,-0.864039034,0.777457396,0.234848484,0.05645161,0.43817204,0.27057613,0.68727273,0.49179537,0.4486692,0.87169312,0.76251227,0.36021505,0.41397849,0.22580645,89.30373762,4.906982755,111.128,0.183288409,0.5606469,0.25606469,0.192161927
19292,Armando Alvarez,OAK,16,39,9,8,1,0,0,7,2,1,0.051282051,0.205128205,0.027027027,0.310344827,0.243243243,0.266,0.248369058,0.286,0.27027027,0.341,0.282051282,62.46875571,-1.630866963,-2.119331315,5.735914088,0.043933906,-0.253042088,0.25,0,0.10344828,0.35135135,0.58461538,0.46043165,0.76923077,0.86842105,0.828125,0.44827586,0.17241379,0.37931034,80.82344423,14.81940118,103.629,0.206896551,0.448275862,0.344827586,0.190388837
30011,Christian Encarnacion-Strand,CIN,29,123,22,14,6,0,2,13,16,0,0.032520325,0.284552845,0.103448276,0.24691358,0.189655172,0.24,0.223142796,0.299,0.293103448,0.432,0.219512195,33.38244807,-9.683684356,-0.927839279,2.382440471,0.114713393,-0.672906116,0.114285714,0.08433735,0.37349398,0.40909091,0.7012987,0.55875831,0.51111111,0.85185185,0.73015873,0.42168675,0.34939759,0.22891566,87.76354087,15.48172369,113.33,0.180722891,0.48192771,0.337349397,0.189147476
21501,Trevor Larnach,MIN,112,400,92,60,17,0,15,59,52,4,0.1,0.2225,0.174647887,0.304347826,0.259154929,0.259,0.335862325,0.345,0.433802816,0.458,0.3375,120.7190277,7.763909669,-6.732760191,3.627471333,-1.718854919,1.483621705,0.449438202,0.10074627,0.45149254,0.26362484,0.61880559,0.44098985,0.44711538,0.86652977,0.74100719,0.4141791,0.35447761,0.23134328,92.02078944,12.4391084,113.19,0.186567164,0.440298507,0.373134328,0.188860058
19273,Stone Garrett,WSN,2,6,3,1,1,0,1,2,3,0,0.166666666,0,0.8,0.5,0.6,0.581,0.812483112,0.779,1.4,1.354,0.666666666,436.887163,2.497538935,-0.108024687,1.601190471,0.080425695,0.267419116,1,0.4,0.8,0.07142857,0.88235294,0.51612903,1,0.8,0.8125,0.6,0.4,0,100.0160034,20.53459167,107.787,0.2,0.2,0.6,0.184674527
16997,Gleyber Torres,NYY,154,665,151,110,26,0,15,80,63,4,0.09774436,0.204511278,0.120954003,0.306306306,0.257240204,0.24,0.312672726,0.307,0.378194207,0.368,0.330316742,103.7247487,-1.734059728,-3.716562986,2.592078775,-4.568218872,1.726545579,0.477941176,0.06290672,0.35357918,0.22371365,0.66779891,0.45609669,0.63333333,0.84435402,0.79501169,0.34056399,0.33839479,0.32104121,88.56634629,15.02195659,111.242,0.229257641,0.366812227,0.403930131,0.183018801
26420,Kyren Paris,LAA,21,59,6,3,2,0,1,4,5,1,0.118644067,0.288135593,0.098039216,0.151515151,0.117647058,0.182,0.207371562,0.269,0.215686274,0.31,0.224137931,27.88811959,-4.680068648,-2.008204922,3.90202802,0.188086823,-0.487623487,0.411764705,0.05714286,0.34285714,0.19130435,0.68067227,0.44017094,0.36363636,0.85185185,0.74757282,0.29411765,0.41176471,0.29411765,87.83853688,6.342701183,110.315,0.147058823,0.529411764,0.323529411,0.180924304
12144,Max Kepler,MIN,105,399,93,63,21,1,8,43,42,1,0.055137844,0.200501253,0.127717391,0.300353356,0.252717391,0.247,0.298089891,0.301,0.380434782,0.381,0.301507537,94.149126,-3.516877433,-0.471555948,2.954867349,-0.845721453,0.961767767,0.275,0.06164384,0.36643836,0.32611637,0.71277997,0.52202937,0.54356846,0.88724584,0.78132992,0.42611684,0.30927835,0.26460481,88.87090386,16.82911508,115.392,0.210344827,0.351724137,0.437931034,0.179870765
19890,Emmanuel Rivera,- - -,124,302,63,47,9,2,5,24,29,2,0.086092715,0.228476821,0.105660377,0.295918367,0.237735849,0.25,0.291284548,0.318,0.343396226,0.383,0.312292358,85.78462549,-6.173356156,0.314583397,3.807266624,-0.792111684,0.433833544,0.376811594,0.07920792,0.44059406,0.2852292,0.69395018,0.48479583,0.46428571,0.84871795,0.73297491,0.31683168,0.42079208,0.26237624,89.7064458,8.696829269,109.176,0.15920398,0.522388059,0.31840796,0.179655779
21454,Lars Nootbaar,STL,109,405,85,52,18,3,12,39,45,7,0.128395061,0.195061728,0.172413793,0.28076923,0.244252873,0.264,0.330773067,0.355,0.416666666,0.455,0.341584158,113.7673304,7.672980756,-4.611509383,4.396969116,1.005434431,1.709078731,0.658227848,0.0989011,0.49450549,0.16998672,0.5397351,0.37191079,0.6640625,0.88548057,0.83954619,0.37728938,0.4029304,0.21978022,91.80958112,5.978594453,113.459,0.180811808,0.516605166,0.302583025,0.179374533
22458,Taylor Walls,TBR,84,252,40,31,5,3,1,27,14,16,0.123015873,0.265873015,0.064220184,0.25490196,0.183486238,0.184,0.245189088,0.252,0.247706422,0.259,0.281746031,60.31184236,-10.2421988,0.298728466,7.736851485,1.201517619,-0.159349076,0.462686567,0.03246753,0.24025974,0.212,0.67045455,0.44747082,0.52830189,0.84180791,0.76956522,0.41558442,0.36363636,0.22077922,86.151682,18.2129886,104.375,0.184210526,0.361842105,0.453947368,0.179247024
20521,Nick Madrigal,CHC,51,94,19,16,3,0,0,5,10,1,0.042553191,0.106382978,0.034883721,0.25,0.220930232,0.243,0.245030201,0.27,0.255813953,0.291,0.279569892,57.13424006,-6.385250667,-3.374117047,3.037855747,-1.566886,-0.684635685,0.4,0,0.18181818,0.3480663,0.65536723,0.5,0.79365079,0.94827586,0.89385475,0.28571429,0.32467532,0.38961039,85.05402344,3.420457764,105.134,0.184210526,0.605263157,0.210526315,0.178678562
19422,Brian Serven,TOR,28,71,10,6,4,0,0,6,3,0,0.070422535,0.309859154,0.063492064,0.243902439,0.158730158,0.172,0.217058378,0.239,0.222222222,0.265,0.242857142,37.82198235,-4.962283404,1.10890305,2.01785714,0.088989444,-0.153528344,0.227272727,0.02380952,0.16666667,0.26315789,0.64583333,0.47674419,0.56666667,0.83870968,0.77235772,0.45238095,0.30952381,0.23809524,84.74189453,20.64161072,105.035,0.25,0.325,0.425,0.173250287
25477,Isaac Collins,MIL,11,19,2,2,0,0,0,0,0,1,0.105263157,0.526315789,0,0.285714285,0.117647058,0.096,0.16535173,0.159,0.117647058,0.123,0.210526315,0.587502388,-2.091079538,-0.276721083,4.267296832,0.167606516,-0.179195291,0.2,0,0.28571429,0.23255814,0.56818182,0.40229885,0.3,0.76,0.62857143,0.14285714,0.57142857,0.28571429,87.16717529,23.50841413,103.672,0.142857142,0.428571428,0.428571428,0.167681159
22532,Tyler Freeman,CLE,118,383,69,47,14,1,7,48,32,11,0.073107049,0.138381201,0.112121212,0.227106227,0.209090909,0.236,0.282928794,0.302,0.321212121,0.338,0.305263157,84.05188492,-7.31393091,-2.290088415,5.430480958,-0.324951805,0.326717723,0.528301886,0.03180212,0.34275618,0.28193146,0.62246279,0.46415641,0.67955801,0.92391304,0.8549142,0.41342756,0.34982332,0.23674912,87.7359431,12.95488911,109.178,0.168458781,0.451612903,0.379928315,0.162441149
19458,Cooper Hummel,HOU,6,8,0,0,0,0,0,0,0,1,0,0.25,0,0,0,0.17,0,0.184,0,0.241,0,-100,-1.764966342,0.01505366,2.5,0.200000003,-0.15318447,0,0.16666667,0.16666667,0.38461538,0.9,0.60869565,0.4,0.77777778,0.64285714,0.66666667,0.33333333,0,82.29950968,-18.9808286,107.099,0.166666666,0.666666666,0.166666666,0.158535123
26365,Jonny DeLuca,TBR,107,362,72,50,12,4,6,29,31,16,0.066298342,0.212707182,0.114457832,0.26506024,0.216867469,0.23,0.268877333,0.272,0.331325301,0.318,0.277777777,76.97463733,-8.887510662,5.785231829,6.315373463,0.649684228,0.925903556,0.311688311,0.03891051,0.28015564,0.36148148,0.70746269,0.533829,0.63934426,0.85864979,0.78412256,0.45525292,0.307393,0.23735409,84.60521875,16.24679004,109.361,0.204,0.372,0.424,0.157897446
19514,Andrew Knizner,TEX,37,93,15,13,1,0,1,5,9,0,0.010752688,0.236559139,0.044444445,0.205882352,0.166666666,0.232,0.173931389,0.248,0.211111111,0.324,0.182795698,6.154961196,-10.26964152,1.142748117,1.184523803,-0.283450387,-0.622422818,0.045454545,0.04347826,0.34782609,0.42487047,0.69461078,0.55,0.65853659,0.85344828,0.77272727,0.34782609,0.37681159,0.27536232,87.34474072,11.9443669,106.797,0.260869565,0.434782608,0.304347826,0.155259203
10200,Tucker Barnhart,ARI,31,96,14,11,3,0,0,13,6,1,0.135416666,0.322916666,0.037037037,0.28,0.172839506,0.166,0.238519741,0.24,0.209876543,0.218,0.287234042,48.57195502,-5.802505806,-1.680971444,4.603840093,0.101306371,-0.442708381,0.419354838,0.03846154,0.21153846,0.17791411,0.56650246,0.39344262,0.48275862,0.8,0.73611111,0.42307692,0.42307692,0.15384615,83.37909071,1.608399116,101.63,0.276595744,0.489361702,0.234042553,0.145775137
19198,Yuli Gurriel,KCR,18,65,13,10,3,0,0,7,6,1,0.138461538,0.23076923,0.055555556,0.31707317,0.24074074,0.254,0.288963416,0.316,0.296296296,0.328,0.338461538,82.584789,-1.210425716,-1.501199104,3.950750776,0.084806699,-0.056267329,0.6,0.02439024,0.53658537,0.25352113,0.61151079,0.43060498,0.52777778,0.90588235,0.79338843,0.56097561,0.36585366,0.07317073,90.34080245,7.470712057,105.967,0.268292682,0.43902439,0.292682926,0.140090888
29794,Kyle Manzardo,CLE,53,156,34,17,12,0,5,11,15,0,0.057692307,0.262820512,0.186206897,0.29,0.234482758,0.197,0.302646537,0.271,0.420689655,0.377,0.282051282,97.92174836,-0.353209907,-4.579146579,0.50469924,0.017751165,0.027676923,0.219512195,0.0952381,0.4,0.29276316,0.62650602,0.46698113,0.48314607,0.84134615,0.73400673,0.38095238,0.34285714,0.27619048,89.07752046,22.05102074,109.778,0.171428571,0.295238095,0.533333333,0.139670149
19698,Edward Olivares,PIT,55,196,39,30,4,0,5,22,23,1,0.081632653,0.18877551,0.109195402,0.25,0.224137931,0.28,0.276447127,0.332,0.333333333,0.397,0.290816326,73.14766476,-6.008835745,-9.467762232,3.038748796,0.284768298,-0.924294577,0.432432432,0.06382979,0.35460993,0.31232877,0.68486352,0.5078125,0.5877193,0.86594203,0.78461538,0.5035461,0.30496454,0.19148936,86.77814024,9.245707627,109.946,0.177304964,0.4964539,0.326241134,0.137406828
21562,Romy Gonzalez,BOS,89,216,53,36,10,1,6,25,29,11,0.055555555,0.268518518,0.150753769,0.338129496,0.266331658,0.255,0.310941584,0.313,0.417085427,0.415,0.305555555,96.71777698,-1.085977865,-4.309322745,5.972678069,-0.274778791,0.186434144,0.206896551,0.08275862,0.50344828,0.36941176,0.74563591,0.55205811,0.50318471,0.84615385,0.72807018,0.31724138,0.4137931,0.26896552,92.29785156,3.68253853,112.307,0.176056338,0.556338028,0.267605633,0.135716508
25483,Nick Sogard,BOS,31,86,21,17,4,0,0,13,8,3,0.081395348,0.290697674,0.051948052,0.388888888,0.272727272,0.279,0.28873002,0.309,0.324675324,0.363,0.325581395,81.0937088,-1.486608264,1.640340209,5.823406453,0.373809174,0.311959376,0.28,0.01851852,0.31481481,0.31097561,0.64130435,0.48563218,0.54901961,0.8559322,0.76331361,0.40740741,0.44444444,0.14814815,87.44885945,15.72811487,101.567,0.37735849,0.301886792,0.320754716,0.133887041
25867,Ryan Kreidler,DET,35,65,7,6,0,0,1,9,2,5,0.092307692,0.292307692,0.050847458,0.153846153,0.118644067,0.17,0.176533226,0.231,0.169491525,0.252,0.2,9.158514959,-6.782240755,-0.507449329,6.039961941,-0.026029989,-0.529079515,0.315789473,0.05,0.225,0.18103448,0.66666667,0.45247148,0.42857143,0.7755102,0.71428571,0.5,0.275,0.225,81.95599686,13.21456508,105.853,0.157894736,0.447368421,0.394736842,0.133645473
25813,Grae Kessinger,HOU,23,25,0,0,0,0,0,4,0,0,0.12,0.28,0,0,0,0.116,0.111503367,0.226,0,0.207,0.16,-36.23040474,-4.103998556,-0.357091516,2.64285714,-0.207094952,-0.374660821,0.428571428,0,0.21428571,0.22807018,0.67241379,0.45217391,0.69230769,0.66666667,0.67307692,0.35714286,0.5,0.14285714,85.09901646,11.04873766,98.9496,0.071428571,0.5,0.428571428,0.130542359
15937,Aledmys Díaz,- - -,14,34,3,3,0,0,0,2,1,0,0.029411764,0.264705882,0,0.125,0.09090909,0.196,0.098066554,0.204,0.09090909,0.236,0.117647058,-41.81719926,-5.659110805,-0.655495673,2.64285714,-0.07486267,-0.535102431,0.111111111,0,0.33333333,0.4375,0.66176471,0.56896552,0.57142857,0.93333333,0.81818182,0.58333333,0.20833333,0.20833333,87.07947922,11.91063046,105.68,0.166666666,0.541666666,0.291666666,0.129918405
19612,Bo Bichette,TOR,81,336,70,49,16,1,4,29,31,5,0.059523809,0.19047619,0.096463023,0.269387755,0.225080385,0.255,0.263633956,0.303,0.321543408,0.375,0.276785714,70.58419471,-11.69711359,3.492183132,4.361952772,-0.388076536,0.309400031,0.3125,0.04417671,0.42971888,0.36759582,0.75166667,0.56388416,0.57345972,0.9113082,0.80362538,0.2811245,0.36546185,0.35341365,89.24955357,7.166656246,111.169,0.220883534,0.477911646,0.301204819,0.124455555
21716,Enmanuel Valdez,BOS,76,223,43,25,12,0,6,23,28,1,0.076233183,0.237668161,0.149253731,0.253424657,0.213930348,0.234,0.275265812,0.304,0.363184079,0.407,0.27027027,71.62271034,-7.442541597,-6.207687497,2.420022596,-0.201827765,-0.642016407,0.320754716,0.09150327,0.41830065,0.29157667,0.58552632,0.43743199,0.61481481,0.88764045,0.7960199,0.45751634,0.32026144,0.22222222,89.36212891,19.25780762,110.793,0.185430463,0.337748344,0.476821192,0.123452833
24934,David Fry,CLE,122,392,88,55,18,1,14,44,51,4,0.107142857,0.214285714,0.185074627,0.307053941,0.262686567,0.246,0.347220929,0.326,0.447761194,0.394,0.356410256,129.2762857,11.83558831,-8.200447798,3.665043759,-1.295709506,1.725013449,0.5,0.07392996,0.37354086,0.27012278,0.70076726,0.49240924,0.55555556,0.85218978,0.77345845,0.47058824,0.31372549,0.21568627,88.28947773,19.57994164,108.49,0.224409448,0.334645669,0.440944881,0.12222627
25479,Brenton Doyle,COL,149,603,141,90,24,4,23,82,72,30,0.07628524,0.253731343,0.186346863,0.315508021,0.260147601,0.254,0.327981299,0.329,0.446494464,0.437,0.317195325,97.31541458,3.4185876,12.05164623,6.862344664,5.354366824,3.671599372,0.300653594,0.10473815,0.40897756,0.29742173,0.72624647,0.50953932,0.40866873,0.86398964,0.72968037,0.38902743,0.36408978,0.24688279,89.13977582,13.08970638,110.058,0.2,0.410126582,0.389873417,0.122023755
15998,Cody Bellinger,CHC,130,569,137,93,23,3,18,72,78,9,0.079086115,0.156414762,0.160852714,0.287439613,0.265503875,0.242,0.321817837,0.301,0.426356589,0.391,0.32513181,108.8175825,7.40830907,-4.990277514,4.798991268,1.408698201,2.206662998,0.505617977,0.0625,0.32407407,0.31836327,0.66512488,0.49831973,0.64576803,0.86369958,0.79672447,0.42592593,0.33796296,0.23611111,87.77544488,17.38597276,109.17,0.168981481,0.37037037,0.460648148,0.120686568
22707,Gustavo Campero,LAA,13,48,11,9,0,1,1,6,6,3,0,0.166666666,0.108695652,0.27027027,0.239130434,0.228,0.271152073,0.251,0.347826086,0.297,0.270833333,72.75263368,-1.003023897,-1.406450808,9.561965246,0.493457682,-0.083589846,0,0.02631579,0.15789474,0.39325843,0.72727273,0.55932203,0.74285714,0.8125,0.78787879,0.36842105,0.34210526,0.28947368,83.82918074,7.691348514,108.869,0.216216216,0.513513513,0.27027027,0.118968979
24273,Liover Peguero,PIT,3,10,2,1,1,0,0,0,2,0,0,0.3,0.1,0.285714285,0.2,0.271,0.213615686,0.268,0.3,0.346,0.2,30.85779788,-0.834700083,-0.907165051,0.14285714,-0.007892422,-0.14550336,0,0,0.28571429,0.4,0.71428571,0.54347826,0.3,0.8,0.6,0.71428571,0.14285714,0.14285714,84.42265974,6.021276202,104.936,0.428571428,0.428571428,0.142857142,0.113875147
27604,Alika Williams,PIT,37,96,18,12,4,2,0,13,5,1,0.03125,0.229166666,0.091954023,0.276923076,0.206896551,0.226,0.23698586,0.251,0.298850574,0.306,0.241758241,46.58752731,-6.666956222,0.479492128,7.412704925,-0.535336658,-0.308859085,0.136363636,0.04285714,0.27142857,0.29285714,0.64795918,0.5,0.46341463,0.88188976,0.7797619,0.35714286,0.35714286,0.28571429,87.18079928,15.70805007,108.475,0.276923076,0.4,0.323076923,0.113751617
31437,Jace Jung,DET,34,94,19,14,5,0,0,14,3,0,0.159574468,0.308510638,0.063291139,0.38,0.240506329,0.219,0.308012144,0.293,0.303797468,0.287,0.361702127,101.6434708,-0.242536584,-2.074591565,2.611727037,-0.419301249,0.084317094,0.517241379,0.04,0.32,0.2849162,0.63736264,0.46260388,0.47058824,0.81034483,0.70658683,0.32,0.32,0.36,85.95393216,11.34306989,107.383,0.22,0.52,0.26,0.109025728
22232,Mason McCoy,SDP,19,57,10,8,2,0,0,7,3,1,0.087719298,0.333333333,0.040816327,0.333333333,0.204081632,0.202,0.240893177,0.242,0.244897959,0.241,0.277777777,55.48099562,-2.21622446,2.047753215,5.14106158,0.818236701,0.178638016,0.263157894,0,0.15151515,0.34285714,0.52755906,0.44396552,0.5,0.85074627,0.72815534,0.27272727,0.33333333,0.39393939,82.92597307,9.260943821,100.094,0.25,0.535714285,0.214285714,0.108043978
5297,Aaron Hicks,LAA,18,63,8,7,0,0,1,6,5,0,0.095238095,0.365079365,0.052631579,0.212121212,0.140350877,0.192,0.196132863,0.248,0.192982456,0.272,0.222222222,19.98258965,-5.606225006,-1.493611097,1.92170329,0.161846675,-0.516357462,0.260869565,0.05882353,0.35294118,0.26760563,0.6056338,0.43661972,0.47368421,0.80232558,0.7016129,0.52941176,0.29411765,0.17647059,87.46702622,4.671941121,105.014,0.147058823,0.588235294,0.264705882,0.105306857
27845,Matt Mervis,CHC,9,28,3,2,1,0,0,1,3,0,0.035714285,0.285714285,0.038461538,0.166666666,0.115384615,0.12,0.137296233,0.158,0.153846153,0.191,0.148148148,-15.37810538,-4.04765395,-0.867055297,1.08035714,-0.184493743,-0.411280966,0.125,0.05263158,0.26315789,0.29787234,0.78431373,0.55102041,0.21428571,0.85,0.68518519,0.55555556,0.27777778,0.16666667,87.12808766,10.48177677,111.666,0.055555555,0.444444444,0.5,0.100317267
13723,Jacob Stallings,COL,82,281,64,37,17,1,9,31,36,0,0.096085409,0.231316725,0.189300412,0.323529411,0.263374485,0.235,0.352632314,0.318,0.452674897,0.381,0.357142857,113.9072369,1.172315581,-1.405439854,2.194686403,-3.500820816,0.942353168,0.415384615,0.07222222,0.34444444,0.24361493,0.64007092,0.45200373,0.4516129,0.84210526,0.74226804,0.39444444,0.36666667,0.23888889,86.57411944,12.76344145,107.231,0.189944134,0.452513966,0.357541899,0.099373992
17338,Willi Castro,MIN,158,635,138,90,31,5,12,89,60,14,0.08031496,0.236220472,0.137992832,0.315,0.247311827,0.244,0.317123607,0.32,0.385304659,0.381,0.331230283,107.5378306,4.852337826,3.937236309,5.860423196,-0.624447361,3.093956259,0.34,0.07021792,0.36077482,0.32458234,0.70047923,0.51215624,0.4754902,0.84948689,0.7307393,0.39467312,0.35108959,0.25423729,87.35523727,13.61381283,112.281,0.218673218,0.402948402,0.378378378,0.095735154
20056,Alan Trejo,COL,28,67,9,9,0,0,0,4,1,0,0.029850746,0.223880597,0,0.1875,0.142857142,0.185,0.152028028,0.208,0.142857142,0.242,0.181818181,-21.11319811,-9.8434054,1.096097007,1.790584409,-0.139924411,-0.67297229,0.133333333,0.02040816,0.24489796,0.37962963,0.75221239,0.57013575,0.51219512,0.87058824,0.75396825,0.2244898,0.51020408,0.26530612,86.53436545,13.39692224,102.712,0.152173913,0.478260869,0.369565217,0.092776332
22766,Steward Berroa,TOR,28,45,7,6,1,0,0,7,1,6,0.177777777,0.311111111,0.027027027,0.304347826,0.189189189,0.142,0.267950137,0.24,0.216216216,0.183,0.333333333,73.62028493,-0.842961106,2.997546971,6.442693055,0.515315503,0.377447516,0.571428571,0,0.2173913,0.20618557,0.52325581,0.35519126,0.6,0.77777778,0.72307692,0.56521739,0.26086957,0.17391304,84.69219416,16.34691967,101.894,0.227272727,0.409090909,0.363636363,0.090036521
12976,Austin Hedges,CLE,66,146,20,15,3,0,2,12,15,2,0.04109589,0.342465753,0.068181818,0.219512195,0.151515151,0.127,0.191493578,0.166,0.219696969,0.179,0.202797202,19.73448682,-14.06411895,13.23141313,4.767202034,-0.655395001,0.416651362,0.12,0.01149425,0.24137931,0.29387755,0.7218543,0.53016453,0.36111111,0.79357798,0.6862069,0.52873563,0.25287356,0.2183908,84.75954861,21.37429772,103.238,0.148148148,0.333333333,0.518518518,0.088207422
20157,Matthew Batten,SDP,1,3,1,0,0,1,0,0,0,0,0,0,0.666666667,0.333333333,0.333333333,0.247,0.529969335,0.255,1,0.349,0.333333333,250.0490645,0.728002122,0.530939244,2.64285714,0.189712718,0.140338361,0,0,0.33333333,0,0.5,0.36363636,,1,1,0,1,0,85.60946655,-0.954013189,98.7694,0.333333333,0.666666666,0,0.086033373
20450,Brewer Hicklen,MIL,3,5,0,0,0,0,0,0,0,1,0,0.8,0,0,0,0.055,0,0.053,0,0.066,0,-100,-1.05981639,-0.663607862,2.5,0.200000003,-0.160795086,0,0,0,0.4,0.71428571,0.55172414,0.66666667,0.5,0.5625,1,0,0,82.54403687,3.066758156,82.544,0,1,0,0.084748654
18401,Ronald Acuña Jr.,ATL,49,222,48,35,8,1,4,38,15,16,0.121621621,0.238738738,0.114583333,0.325925925,0.25,0.261,0.32185091,0.35,0.364583333,0.427,0.351351351,105.1013793,3.913803962,-1.35887748,7.30751437,2.559544511,1.027380873,0.509433962,0.09352518,0.47482014,0.19859813,0.71278826,0.46961326,0.61176471,0.78823529,0.75294118,0.46043165,0.33093525,0.20863309,92.17876047,8.512754579,114.18,0.215827338,0.510791366,0.273381294,0.083926515
22471,Livan Soto,- - -,13,16,3,2,1,0,0,1,0,0,0.1875,0.1875,0.076923077,0.3,0.23076923,0.265,0.317828733,0.346,0.307692307,0.345,0.375,112.5293637,0.086998079,0.1135494,0.559523803,-0.051125479,0.075786468,1,0.1,0.2,0.20689655,0.64864865,0.45454545,0.83333333,0.95833333,0.93333333,0.3,0.6,0.1,85.05809326,22.10160141,98.7547,0.3,0.3,0.4,0.083389097
25425,Austin Shenton,TBR,19,50,9,3,5,0,1,3,3,0,0.16,0.28,0.19047619,0.296296296,0.214285714,0.2,0.329600395,0.288,0.404761904,0.294,0.34,119.6884794,0.918717768,-0.032858551,0.29910714,-0.207669638,0.263630395,0.571428571,0.03571429,0.25,0.19,0.58035714,0.39622642,0.47368421,0.75384615,0.69047619,0.28571429,0.28571429,0.42857143,83.91623361,15.54204341,103.733,0.285714285,0.321428571,0.392857142,0.082550991
25643,Drew Millas,WSN,20,62,14,12,1,0,1,7,1,4,0.080645161,0.258064516,0.070175438,0.325,0.245614035,0.224,0.27951999,0.268,0.315789473,0.307,0.306451612,78.16644908,-0.579212192,1.014398158,5.690730651,1.039528735,0.258178621,0.3125,0.02439024,0.34146341,0.2519685,0.656,0.45238095,0.5625,0.87804878,0.78947368,0.2195122,0.51219512,0.26829268,87.95944762,2.720181587,105.651,0.23076923,0.461538461,0.307692307,0.077876268
15504,Jamie Westbrook,BOS,21,48,6,2,2,0,2,4,7,0,0.083333333,0.291666666,0.2,0.153846153,0.15,0.222,0.252090443,0.313,0.35,0.418,0.234042553,55.32068205,-3.270378499,0.152538911,1.08035714,-0.816498168,-0.156748162,0.285714285,0.10344828,0.34482759,0.3364486,0.60215054,0.46,0.52777778,0.82142857,0.70652174,0.35714286,0.39285714,0.25,89.37331717,16.33176531,106.518,0.214285714,0.321428571,0.464285714,0.075688365
26288,Adley Rutschman,BAL,148,638,143,102,21,1,19,68,79,1,0.09090909,0.161442006,0.140105079,0.271929824,0.250437828,0.255,0.30890229,0.315,0.390542907,0.393,0.318181818,103.7031228,-0.209094057,6.518678486,2.071286059,-2.912394993,2.848157005,0.563106796,0.06105263,0.36421053,0.30107527,0.58946553,0.4446587,0.74234694,0.89750329,0.84475282,0.42105263,0.35789474,0.22105263,88.16754934,18.77313939,109.323,0.225263157,0.345263157,0.429473684,0.075268603
