playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
15042,Tim Mayza,TOR,5,2,1,61,0,53,9.67924807,2.037736436,0.849056848,0.263157895,0.70833333,0.588235294,0.161290322,3.396227393,3.06,3.094562403,2.900132647,0.924334764,0.00473934,93.66874695,-0.334094562,,,,0.7049763,93.9096573,12.54864282,,,,0.28672986,87.9293001,-0.271840818,,,,,,,,,,,,,,,,0.0035545,,,99.8,114.2981697,85.13138075,,,,105.7772076,100.7826969,103.45179,
15043,Lou Trivino,OAK,7,8,22,71,0,73.2,8.185521492,4.153846727,0.610859813,0.265,0.71910112,0.480198019,0.075757575,3.176471027,4.32,3.780893935,4.479281819,0.603926122,0.28547154,95.77056594,3.441800058,0.1537808,93.03102339,-0.203502204,0.3220051,96.1038609,0.791836802,0.12404418,87.49227445,4.468230031,,,,0.11469839,78.01516204,1.284508675,,,,,,,,,,,,,,121.8363014,114.1220472,85.47752443,116.0131234,,,74.54559585,,100.6314482,99.08980291,96.49785775,
15047,Austin Voth,WSN,4,1,0,49,1,57.1,9.261628729,4.395349227,1.569767581,0.313333333,0.70833333,0.378205128,0.169491525,5.337209776,6.11,4.896778462,4.444988284,-0.077674359,0.59549461,94.30330999,-2.270204701,0.13516161,90.28340436,1.417264558,,,,0.0029383,88.54837036,-1.325026736,,,,0.26640548,78.7587563,-2.31639969,,,,,,,,,,,,,,,102.1727941,100.7207578,,,,103.0964029,30.93333333,101.2164185,100.9967073,101.1732492,
15068,Yency Almonte,COL,1,3,0,48,0,47.2,8.874127058,5.475525206,1.699300926,0.296875,0.56379822,0.426470588,0.183673469,7.55244856,5.33,5.729475023,5.088644397,-0.476926982,0.45098039,94.33363971,1.019731678,,,,0.03690888,93.70278168,-1.913131613,0.10149942,87.50315718,-1.275255099,0.4106113,83.92113983,-5.351612061,,,,,,,,,,,,,,,,,81.89213483,,74.00102828,86.92727273,109.7254717,,,,92.87758112,91.65014749,93.15299902,
15071,Kyle McGowin,WSN,0,0,0,27,0,30,10.50000267,4.200001068,1.500000381,0.222222222,0.76666667,0.337662337,0.142857142,4.200001068,3.35,4.60336782,4.495123607,0.087556735,0.10638298,91.26089311,0.048093554,,,,0.20696325,91.05080863,0.41714989,0.00193424,83.11250305,0.059281737,0.6827853,81.18363801,2.888139892,,,,,,,,,,,,,,,,0.00193424,,,81.6875,115.4349057,115.1566572,,,,111.6415861,99.07736944,102.7740812,
15091,Hunter Wood,TEX,0,0,0,5,0,5,9.000003433,3.600001373,1.800000687,0.090909091,0.76923077,0.166666666,0.111111111,3.600001373,4.27,4.970034809,5.545886857,-0.03784157,0.30769231,93.65612183,-0.581927266,0.29230769,87.62065044,0.387200344,,,,0.06153846,86.28977966,-0.104830254,,,,0.33846154,77.00339577,1.212571021,,,,,,,,,,,,,,191.375,82.52727273,97.24,,155.9105263,,,,116.0636364,88.71212121,97.67121212,
15101,Luke Farrell,MIN,1,1,0,20,1,24.2,9.121622562,4.743243732,1.45945961,0.338028169,0.79096045,0.373333333,0.148148148,4.743243732,6.07,4.832196456,4.655349576,-0.136581466,0.40169133,91.41136218,-3.935983684,,,,,,,0.01902748,83.5131641,-0.112911351,0.51374207,81.73278859,1.203145795,0.06553911,76.70142635,-1.14390919,,,,,,,,,,,,,,71.75555556,85.22333333,66.96368421,,120.3959016,,,,95.73866936,96.80916154,98.40359792,
15118,Jimmie Sherfy,- - -,2,1,0,14,0,15,7.200000458,2.400000153,1.800000114,0.214285714,0.72463768,0.431818181,0.157894736,4.200000267,4.45,5.370034262,5.004892933,-0.113003284,0.35217391,94.0854236,0.971078508,,,,,,,0.00869565,88.00039673,-0.064384051,,,,0.63913043,80.49527663,-0.110486861,,,,,,,,,,,,,,66,169.9,98.29259259,,101.7055172,,,,100.786087,101.7104348,103.6930435,
15130,Drew Anderson,TEX,1,1,0,9,1,22,3.681818182,2.454545455,0.409090909,0.256756757,0.7421875,0.391891891,0.03125,3.272727273,4.21,3.89730685,5.87274267,0.158123489,0.49715909,92.76828962,2.579145603,,,,,,,0.13920455,86.81250374,1.481234554,0.20454545,84.07880486,-0.388005204,0.15909091,77.36153194,1.032060456,,,,,,,,,,,,,,79.078,87.24385965,84.20804598,,114.1225352,,,,90.00482955,103.6397727,100.1806818,
15136,Jake Newberry,KCR,0,0,0,4,0,4.1,10.38461843,6.230771059,4.153847373,0.571428571,0.49019608,0.3125,0.5,16.61538949,10.67,8.939266585,4.567907265,-0.160739958,0.44,93.28255948,-2.199608214,,,,,,,0.04,87.57142639,-0.080216303,0.52,84.57230319,-1.739333201,,,,,,,,,,,,,,,,,55.96666667,,82.95777778,,113.4769231,,,,98.018,95.605,97.966,
15139,Ashton Goudeau,- - -,2,1,0,16,1,34.1,5.766990665,4.456310968,1.048543757,0.208333333,0.72192513,0.515463917,0.129032258,4.194175029,3.76,5.063238129,5.14173986,-0.043410109,0.45598592,92.67705851,0.864143454,,,,,,,0.21830986,85.10100186,1.347318854,0.00176056,79.8234024,-0.035847388,0.32394366,76.58440565,2.050173361,,,,,,,,,,,,,,77.45241935,91.32771739,78.06293436,,,,,,82.31465494,101.0711649,94.39039563,
15145,Justin Topa,MIL,0,0,0,4,0,3.1,2.70000103,2.70000103,5.40000206,0.526315789,0.19607843,0.428571428,0.222222222,29.70001133,4.76,11.27003721,8.233813796,-0.173958197,,,,,,,0.69047619,95.94930294,-3.331726156,,,,0.30952381,80.53274301,-2.595038287,,,,,,,,,,,,,,,,,,,,74.58793103,130.8,,,,93.07586207,116.183908,114.4689655,
15231,Aaron Slegers,LAA,2,2,0,29,0,31,7.258066302,4.354839781,1.741935913,0.362745098,0.6916996,0.579439252,0.23076923,6.96774365,4.99,5.621647629,4.585305932,-0.349302024,0.17017544,91.77866261,-2.799700078,,,,0.41578947,91.67705861,-10.48276125,0.08421053,86.8205363,0.539659459,0.32982456,86.07273832,2.085415121,,,,,,,,,,,,,,,,,101.6634615,,68.96774194,111.0021277,94.53526316,,,,97.87726465,101.7614565,101.0683837,
15232,Cody Reed,TBR,0,1,0,12,0,9.2,6.517243094,5.586208366,0.931034728,0.259259259,0.73529412,0.481481481,0.142857142,3.724138911,5.05,5.239000184,5.17181412,-0.110295467,0.08783784,92.29452749,0.213113312,,,,0.54054054,93.24429321,0.633374672,,,,0.37162162,87.84651989,-0.625584215,,,,,,,,,,,,,,,,,98.1,,69.29,103.09375,116.8418182,,,,105.8265306,87.63197279,86.67755102,
15256,Cole Sulser,BAL,5,4,8,60,0,63.1,10.37368629,3.268421709,0.710526458,0.275641026,0.796875,0.4125,0.078125,2.700000542,3.13,2.9805604,3.737179122,1.471692204,0.51121495,93.29458981,0.134727646,,,,,,,0.3317757,83.9834507,11.31925335,0.13457944,86.35938178,1.377466422,0.02242991,77.34410095,-0.242931899,,,,,,,,,,,,,,126.8876056,91.75454545,100.4638026,,112.122695,,,,110.5911132,103.0640786,107.9939196,
15264,Keynan Middleton,SEA,1,2,4,32,1,31,6.967742793,5.516129711,0.580645233,0.301075269,0.64315353,0.326315789,0.045454545,4.935484478,5.05,4.49261493,6.15816138,-0.004296875,0.57735849,95.56493782,-2.829468168,,,,,,,0.12264151,87.85256066,2.071967419,0.3,85.71588442,1.050266322,,,,,,,,,,,,,,,,,105.5558718,,122,,103.9320755,,,,114.4630021,98.72842514,103.8857167,
15271,Austin Wynns,BAL,0,0,0,1,0,1,0,0,9,0,1,0,0.5,9,50.93,16.17003412,6.698758376,-0.045692299,0.66666667,65.40176392,-0.817905974,,,,,,,0.33333333,48.42116801,0.298813552,,,,,,,,,,,,,,,,,,,,,,,,-100.4,,,,-100.4,75.8,67.2,
15274,Mike Tauchman,SFG,0,0,0,1,0,1,0,0,0,0.5,0.66666667,0.333333333,0,9,15.12,3.170034122,6.698758376,0.005187097,1,71.31773438,-0.958578762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15288,Adam Cimber,- - -,3,4,1,72,0,71.2,6.404652413,2.009302718,0.25116284,0.280952381,0.73891626,0.537735849,0.032786885,2.260465557,3.37,3.072359685,4.211328601,1.15934208,0.32062561,87.12014398,3.937807325,,,,0.35777126,87.0443829,7.937343534,,,,0.32062561,78.4392596,2.299158107,,,,,,,,,,,,,,,,0.00097752,,,137.7323263,106.1969863,88.93883792,,,,110.891986,103.4459145,103.2927508,
15290,Austin Pruitt,- - -,0,1,0,6,0,7.1,6.1363647,0,2.45454588,0.238095238,0.96153846,0.363636363,0.2,3.68181882,5.73,5.760943663,4.621437274,-0.105020598,0.35454545,92.02949094,-1.145383872,,,,,,,0.05454545,85.14203389,-1.189595778,0.38181818,88.09043957,2.375077672,0.20909091,81.51927384,0.118019838,,,,,,,,,,,,,,69.9,137.0217391,65.4,,117.4142857,,,,100.7109091,109.4843988,110.5141349,
15291,Steven Brault,PIT,0,3,0,7,7,27.2,6.180723034,3.903614548,0.975903637,0.326086957,0.66985646,0.434782608,0.088235294,5.855421821,5.8,4.615817288,5.374431003,0.210664883,0.36144578,90.95395508,0.152202774,,,,0.17670683,90.97156317,-2.506969374,0.21084337,84.16570871,-3.207359053,0.21084337,82.85872396,1.635396369,0.04016064,72.35115356,-0.540829506,,,,,,,,,,,,,,98.6,107.11,81.39238579,71.26086957,85.23809524,,,,85.398583,96.60809717,91.548583,
15402,Jack Mayfield,SEA,0,0,0,1,0,0.1,0,0,0,0,1,1,0,0,1.95,3.170034122,3.170034122,0.002080884,1,59.96726481,0.339538008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.9,,,,,,,-0.5,97.8,93.1,
15423,Andrew Heaney,- - -,8,9,0,30,23,129.2,10.41131118,2.84575839,2.012853495,0.304216867,0.6744868,0.330532212,0.18125,5.830334262,4.3,4.851268076,4.120917992,1.031306833,0.59476254,92.03614593,-5.157164752,,,,,,,0.17931647,83.79887466,-1.767802406,,,,0.22592099,79.43486578,0.296989903,,,,,,,,,,,,,,102.0647783,92.06266376,100.0347534,,103.1,,,,98.55803052,101.6048456,101.2847281,
15440,Matthew Boyd,DET,3,8,0,15,15,78.2,7.665254485,2.631356017,1.02966105,0.294372294,0.74152542,0.383966244,0.092783505,3.889830634,4.18,4.098000254,4.786260356,1.369502902,0.42171518,92.15695691,-0.152016714,,,,0.05350118,90.58894617,2.014414616,0.22423289,80.01959978,3.713541724,0.22423289,80.45065789,-2.962379761,0.07631786,73.49019914,-0.761645876,,,,,,,,,,,,,,109.8150877,101.7731959,71.13677298,62.82394366,91.46175439,,,,86.25550314,103.1001572,101.497327,
15451,Mike Mayers,LAA,5,5,2,72,2,75,10.80000192,3.120000555,1.320000235,0.324324324,0.80378251,0.37037037,0.1375,3.840000684,3.76,3.836700908,3.812020505,0.740606941,0.37864078,94.64546295,0.749640375,0.30501618,91.20812211,-4.509975471,,,,0.00242718,83.02836863,-0.170031622,0.31391586,85.13087007,4.506513804,,,,,,,,,,,,,,,,,95.65,176,113.9272279,,109.8625323,,84.90377358,,103.8691801,101.7137118,101.0290306,
15454,Nick Pivetta,BOS,9,8,1,31,30,155,10.16129032,3.774193548,1.393548387,0.288265306,0.73241061,0.383495145,0.13559322,4.529032258,3.81,4.279711542,4.281596035,2.276004255,0.51803279,95.01632755,4.063151371,,,,0.0010929,92.35882568,0.159701243,0.0273224,87.9755013,-2.759915601,0.21639344,86.16308923,-0.6221435,0.23715847,78.81121381,1.530349985,,,,,,,,,,,,,,92.4027027,,123.2216444,101.05,129.1703375,80.76893039,,,113.718725,99.82655738,104.5294718,
15463,José De León,CIN,0,1,0,9,2,18.1,16.20000197,5.400000655,1.963636602,0.43902439,0.6122449,0.311111111,0.210526315,8.345455558,5.09,4.533670652,3.525827642,0.156491645,0.62824207,93.52091994,1.158162422,,,,,,,0.22478386,84.73499474,-6.93693275,0.14697406,79.37813074,0.348906111,,,,,,,,,,,,,,,,,100.2794872,,110.8866972,,122.3117647,,,,109.8524788,95.44942472,97.75450339,
15467,Marco Gonzales,SEA,10,6,0,25,25,143.1,6.781395589,2.637209396,1.820930297,0.239401496,0.82191781,0.321596244,0.142156862,3.955814094,5.02,5.277010941,5.157917034,0.534256518,0.50430293,88.54122894,-0.363629822,0.14113597,85.66498547,-3.953709472,,,,0.20051635,79.48192731,4.731188931,,,,0.15404475,75.29736055,1.042644907,,,,,,,,,,,,,,113.6354077,85.76731844,82.60933219,,,,80.00391566,,92.70376073,103.772135,98.352443,
15474,Lucas Giolito,CHW,11,9,0,31,31,178.2,10.12500058,2.619403134,1.360074704,0.269406393,0.77543424,0.331887201,0.138461538,3.526119604,3.27,3.791302815,3.752406999,4.143494606,0.43897505,93.96054147,1.748165816,,,,,,,0.31759946,81.58754644,10.8762713,0.21510452,85.673822,7.730184902,0.02832097,80.65731376,-0.74617818,,,,,,,,,,,,,,104.6615711,99.30853659,107.6970814,,110.2485938,,,,107.05853,102.992178,105.9040121,
15488,Antonio Senzatela,COL,4,10,0,28,28,156.2,6.031915285,1.838297992,0.689361747,0.32421875,0.66765579,0.511673151,0.086956521,4.423404543,4.3,3.610459683,4.168855295,3.503732443,0.56133056,94.73002894,7.425201006,,,,,,,0.06320166,86.11463045,-1.085789233,0.31725572,86.23666858,-6.516461194,0.05821206,77.92768555,0.079415396,,,,,,,,,,,,,,92.4704698,90.23214286,72.51882622,74.49210526,91.60078329,,,,80.86876302,103.262474,96.71591004,
15492,Stephen Gonsalves,BOS,0,0,0,3,0,4.1,8.307694745,4.153847373,0,0.181818182,0.6,0.545454545,0,4.153847373,2.39,3.400803421,5.436606472,0.040939413,0.53658537,93.56129039,0.515761312,,,,,,,,,,0.18292683,83.9558431,0.223039653,0.2804878,73.04335619,0.499758456,,,,,,,,,,,,,,,73.76086957,109.0404762,,92.12,,96,,95.73170732,94.63170732,93.39390244,
15502,Kohl Stewart,CHC,1,1,0,4,3,13.2,7.243902776,3.951219696,1.317073232,0.348837209,0.58558559,0.522727272,0.166666666,5.268292928,5.58,5.218814706,4.865571678,0.041427076,0.05485232,91.78682767,-0.321441993,0.38818565,88.41269153,2.129306428,0.38396624,90.89895395,-4.896236077,0.0464135,86.06940252,-0.171426974,0.07594937,83.36252001,0.44711436,0.05063291,78.56838226,0.031634904,,,,,,,,,,,,,,55.45,95.51111111,72.4,79.27222222,140.6210526,,97.95851064,,90.74825799,86.69053647,85.2102833,
15507,Hunter Harvey,BAL,0,0,0,9,0,8.2,6.230770373,3.115385187,1.038461729,0.269230769,0.72916667,0.481481481,0.125,4.153846916,3.98,4.323880488,4.452522475,0.079737827,0.64028777,96.99639001,-0.687832106,,,,,,,0.07913669,90.11143355,-0.095975839,0.07913669,86.50082675,0.663379654,0.20143885,82.95325579,-0.227952532,,,,,,,,,,,,,,,106.95,124.7011364,,133.1818182,,,81.69166667,117.2550336,101.9080537,100.2107383,
15514,Kendall Graveman,- - -,5,1,10,53,0,56,9.803572764,3.214286152,0.482142923,0.246153846,0.81632653,0.54887218,0.096774193,1.767857384,3.68,3.187891268,3.468163197,1.064962804,0.0815155,96.48004924,0.950501513,0.00114811,93.07910156,-0.503975987,0.6326062,96.69337355,11.09216797,0.06888634,89.72122599,-1.418743096,0.17795637,87.43335118,4.562485859,0.03788749,81.46524325,0.102528326,,,,,,,,,,,,,,94.51333333,119.4852941,113.832,110.6948905,142.4668831,,,,115.8110218,98.01733639,99.57313433,
15538,Eric Yardley,MIL,0,0,0,17,0,18.2,2.410714368,4.821428736,1.446428621,0.308823529,0.67073171,0.585714285,0.176470588,6.75000023,5.77,6.812891389,6.330435453,-0.38726908,,,,,,,0.73015873,87.04554178,2.625841442,0.06349206,78.83910522,-0.815403037,0.20634921,73.06339393,-7.738116626,,,,,,,,,,,,,,,,,28.665,128.5523077,,106.306087,,,,,105.9932692,88.91730769,90.51858974,
15541,Tyler Rogers,SFG,7,1,13,80,0,81,6.111111111,1.444444444,0.555555556,0.278225806,0.81176471,0.576,0.076923076,2.222222222,2.85,3.281145234,3.894522249,1.267952919,0.03818828,83.03339049,-0.278328776,,,,0.53552398,82.7649772,3.04938047,,,,0.42628774,71.85427246,11.57602674,,,,,,,,,,,,,,,,,,,1.217777778,135.9189684,129.1010352,,,,124.4362738,99.22434721,101.9635145,
15552,Chad Green,NYY,10,7,6,67,0,83.2,10.64940369,1.828685481,1.505976279,0.232432432,0.77205882,0.272727272,0.133333333,3.119522292,3.22,3.588360867,3.627301389,1.56647265,0.6554878,95.82303779,13.33146721,,,,,,,,,,,,,0.3445122,85.12277033,0.673546501,,,,,,,,,,,,,,,127.3740088,136.9091335,159.15,,,,,133.9198933,105.6762195,114.631936,
15594,Nick Wittgren,CLE,2,9,1,60,1,62.1,8.807488167,2.454545882,1.877005675,0.290909091,0.67961165,0.454545454,0.245283018,5.053476817,5.47,4.838483611,3.627433016,-0.343101703,0.56679764,92.64130072,3.815242425,0.09626719,88.45776266,-0.175646372,,,,0.22986248,85.89344253,-3.581182282,0.10707269,83.82321797,-1.672669686,,,,,,,,,,,,,,,,,106.7017021,,68.39596491,73.71666667,112.3495327,,84.448,,83.63140881,102.7731928,97.13692989,
15605,Phillips Valdez,BOS,2,0,1,28,0,40,7.875000751,4.275000408,0.900000086,0.276785714,0.57761733,0.578947368,0.137931034,5.850000558,4.69,4.670034266,4.649196805,-0.086996123,,,,0.02631579,86.57954237,-0.334942352,0.40350877,92.96369027,0.650474098,0.49122807,85.58231608,-0.60231984,0.07894737,82.22453704,-0.715445012,,,,,,,,,,,,,,,,,96.47529762,,44.8,90.28029197,89.8625,,,,93.18753666,90.62272727,88.878739,
15608,Willians Astudillo,MIN,0,0,0,4,0,4,0,4.5,2.25,0,1,0.571428571,0.25,2.25,4.92,7.920034122,6.434396249,-0.058152296,1,54.73282878,0.168451153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15655,Yefry Ramírez,LAD,0,0,0,1,0,2,9,4.5,0,0,1,0.666666666,0,0,2.35,2.670034122,2.670034122,0.019398382,0.39130435,92.93710666,0.204968888,,,,,,,0.26086957,86.55663045,0.576107312,0.26086957,87.40000407,0.818356611,0.08695652,79.540802,-0.050701708,,,,,,,,,,,,,,96.6,74.5,87.5,,113.7,,,,95.57826087,102.4086957,112.1782609,
15684,Miguel Castro,NYM,3,4,0,69,2,70.1,9.85308235,5.502370663,0.895734759,0.241176471,0.76834862,0.522727272,0.125,3.454976928,4.18,4.364347135,4.475308469,0.104607899,,,,,,,0.43485342,98.03297293,1.07579143,0.21254072,92.13500977,0.835676659,0.35260586,85.75322147,5.957056727,,,,,,,,,,,,,,,,,123.8665604,,,70.67773585,137.7222222,,,,106.0446746,93.34319064,98.99186704,
15689,Luis Castillo,CIN,8,16,0,33,33,187.2,9.207815774,3.596803037,0.911190103,0.317647059,0.71489002,0.565891472,0.149606299,3.980462027,3.6,3.750851205,3.628687736,3.850286245,0.28381795,97.28393827,-4.897738885,,,,0.23830594,97.49175232,-6.130743209,0.30404551,88.51293692,5.751158062,0.17383059,86.53791193,9.012991831,,,,,,,,,,,,,,,,,107.023029,,113.8324834,93.85374332,110.5774545,,,,106.4734921,103.2188254,103.5401587,
15734,Brad Keller,KCR,8,12,0,26,26,133.2,8.079801114,4.309227261,1.211970167,0.346534653,0.68694799,0.478468899,0.14876033,5.386534076,6.47,4.718662669,4.565204932,1.180842519,0.29684838,94.20829223,-12.9079385,,,,0.31175468,93.54904158,-2.228979431,0.04301533,89.81542002,-4.104406301,0.3483816,86.19268605,-2.26699179,,,,,,,,,,,,,,,,,72.04178082,,83.26143885,61.74179971,125.2584352,,,,90.96890505,98.12865697,99.21120616,
15761,Joe Jiménez,DET,6,1,1,52,0,45.1,11.31617869,6.948530776,1.191176704,0.269230769,0.64139942,0.339449541,0.103448275,5.955883522,3.87,5.221505113,5.758262646,-0.191553265,0.54157044,94.83854444,1.032958683,,,,,,,0.12933025,90.15495954,-1.322028279,0.32909931,84.61407621,-3.88937242,,,,,,,,,,,,,,,,,90.06283186,,110.3104701,,112.702807,,,,108.4557737,94.31154734,97.92817552,
15816,Devin Williams,MIL,8,2,3,58,0,54,14.50000102,4.666666996,0.833333392,0.298076923,0.83050847,0.453703703,0.125,2.500000177,2.77,2.818182246,2.921413458,1.377736926,0.34743202,95.33046875,-4.862103693,,,,,,,0.63846928,83.67933015,13.47871908,0.01409869,82.32202148,-0.220567342,,,,,,,,,,,,,,,,,180.978744,,99.19852941,115.8,119.9571429,,,,149.5568862,98.1505988,107.9498004,
15823,Zack Littell,SFG,4,0,2,63,2,61.2,9.19459668,3.502703497,1.021621853,0.25,0.77170418,0.46875,0.116666666,2.918919581,3.87,3.867331578,4.108332621,0.277773343,0.57804632,94.96674456,9.218483228,,,,,,,,,,0.36958711,87.84966592,1.418808971,,,,,,,0.05236657,86.53238619,-3.929206397,,,,,,,,,,92.38623693,,117.7566396,,,92.108,101.7893733,102.8549155,101.2265289,
15832,Paul Fry,BAL,4,5,2,52,0,47.1,11.40845377,6.654931365,0.570422688,0.300884956,0.58495822,0.495575221,0.09090909,6.084508677,4.12,3.930597707,4.336737609,0.625377476,0.54587156,92.89698497,0.902164817,,,,,,,0.00458716,91.26582336,0.160397053,0.44954128,85.15973772,1.035388108,,,,,,,,,,,,,,,,,26.1,,84.64147368,,88.08673469,,,,85.85458716,90.05447248,92.39300459,
15846,Adam Plutko,BAL,1,2,1,38,1,56.1,7.02958691,4.313610149,2.71597676,0.292682927,0.73033708,0.3,0.182795698,6.710060232,6.6,7.12861463,6.118301058,-1.193068922,0.49901381,91.57314376,-3.223634537,0.3234714,87.78792218,-9.647025768,,,,,,,0.10749507,83.25531398,-4.362895049,0.07001972,77.0110104,0.016752243,,,,,,,,,,,,,,,82.11971831,86.15849802,,91.03106796,,95.45628743,,89.43323471,93.31153846,92.0004931,
15849,Kent Emanuel,HOU,1,0,0,10,0,17.2,6.622642463,2.037736142,2.037736142,0.173913043,1,0.5,0.235294117,2.547170178,3.27,5.490789174,4.245175191,-0.144554898,,,,,,,0.525,91.69195654,1.497491464,0.19166667,84.11678944,1.995331496,0.28333333,77.75756836,-0.394064274,,,,,,,,,,,,,,,,,76.42888889,,,95.77322835,132.9161765,,,,102.675,98.05583333,98.98041667,
15855,Wander Suero,WSN,2,3,0,45,0,42.2,9.281252213,3.164063254,2.320313053,0.293103448,0.59670782,0.330708661,0.192982456,6.328126509,5.47,5.795034748,4.80054954,-0.440852255,,,,0.75889328,92.15103488,-2.931034394,,,,0.15546772,87.31743247,-0.898377933,,,,0.08432148,78.90248871,-2.884936903,,,,,,,,,,,,,0.00131752,106.1033613,88.0703125,,,,,117.8642361,,113.5658377,98.37984293,100.4302356,
15859,Stephen Tarpley,NYM,0,0,0,1,0,0,0,18,0,1,0.5,0,0,18,52.82,12.17003412,12.17003412,0,0.13333333,91.27059937,-0.305065989,,,,0.46666667,91.32022531,-0.316345394,,,,0.4,80.17999776,-0.842547487,,,,,,,,,,,,,,,,,,114.1,127.7,106.7,,,,,112.46,44.44666667,55.52666667,
15873,Sean Manaea,OAK,11,10,0,32,32,179.1,9.736059756,2.057620876,1.254646876,0.317525773,0.77319588,0.41980198,0.138121546,3.914498252,4.12,3.655164248,3.623656133,3.256680489,,,,,,,0.60141509,92.22323179,-2.69011984,0.24292453,84.61460862,9.323323049,0.15566038,82.66842532,-1.783185724,,,,,,,,,,,,,,,,,96.55013812,,52.88695652,90.25339367,78.31612903,,,,90.08552903,102.6350133,99.93710581,
15890,Luis Severino,NYY,1,0,0,4,0,6,12,1.5,0,0.166666667,1,0.416666666,0,0,1.92,1.503367456,2.973669228,0.169567004,0.43877551,95.39989099,1.862542283,0.02040816,92.16905212,-0.285908535,,,,0.26530612,88.67379056,1.151574127,0.2755102,85.3477105,0.111091033,,,,,,,,,,,,,,,,,116.4423077,,111.0976744,,133.2703704,,67.5,,117.7346939,104.5520408,107.35,
15906,Lewis Thorpe,MIN,0,2,0,5,4,15.1,3.521739203,4.108695737,1.173913068,0.235294118,0.54945055,0.528301886,0.133333333,4.695652271,5.05,5.452642865,5.48299712,0.001908554,0.46215139,89.07394856,-1.750919562,,,,,,,0.14342629,82.02204725,1.743948843,0.30278884,84.08703051,0.592114229,0.09163347,71.8953675,0.750367101,,,,,,,,,,,,,,64.2,91.83913043,53.12017544,,54.64358974,,,,58.73067729,101.0621514,91.74940239,
15947,Ryne Stanek,HOU,3,5,2,72,0,68.1,10.93170935,4.873171639,1.053658733,0.242038217,0.72916667,0.337423312,0.105263157,3.424390881,4.09,4.106619663,4.546983476,0.413780153,0.59691252,97.74078439,3.265146524,,,,,,,,,,0.18524871,87.18089916,4.064353555,,,,,,,0.21783877,88.11125892,3.676769152,,,,,,,,,,114.3682471,,151.6671296,,,123.6425197,123.3139415,97.25043029,101.0824441,
15964,Keury Mella,ARI,0,0,0,2,0,1.2,10.80000412,10.80000412,10.80000412,0.666666667,0.55555556,0.181818181,0.4,32.40001236,13.57,19.97004053,9.663122979,-0.175493672,0.44,94.4317294,-1.133050788,,,,0.32,93.51216125,-3.473399349,0.06,83.62620036,-0.044368915,0.18,81.39839003,-0.523836765,,,,,,,,,,,,,,,,,85.36666667,,76.84,90.64347826,103.1555556,,,,88.438,89.978,81.258,
15979,Akeem Bostick,NYM,0,0,0,1,0,1,0,9,0,0,1,0,0,0,4.45,6.170034122,9.698758376,-0.011530508,0.35714286,91.0083374,0.425457992,,,,,,,,,,0.14285714,76.48225403,0.190703705,,,,,,,0.5,85.17581613,-0.1113059,,,,,,,,125.8,112.7,67.8,,118.4,,,,103.6214286,75.00714286,67.10714286,
16041,Stevie Wilkerson,BAL,0,0,0,1,0,1,0,0,9,0.25,1,0.6,0.5,9,30.17,16.17003412,6.698758376,-0.055031586,1,45.90503438,0.393122546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,79.9,120.4,
16058,Stefan Crichton,ARI,0,4,4,31,0,23.1,6.557144286,4.628572438,1.157143109,0.37037037,0.60267857,0.452380952,0.09375,7.328573026,5.12,5.441463189,6.189731411,-0.163199872,0.01240695,90.93925781,0.097970128,,,,0.68486352,90.88153872,-6.016347829,,,,,,,0.27791563,77.65170724,-0.234193504,,,,0.0248139,86.62012939,-0.137557451,,,,,,,,49.3625,92.35714286,93.43333333,73.24485294,,,,,77.78204489,91.85985037,82.7361596,
16094,Zach Thompson,MIA,3,7,0,26,14,75,7.920000504,3.360000214,0.720000046,0.268867925,0.68925234,0.433962264,0.070588235,3.240000206,3.65,3.690034156,4.649644627,1.317925826,0.26897133,92.29484305,-8.816470202,0.35075885,87.16941716,12.99708662,0.08178752,92.20384484,0.210353021,0.12816189,85.52726424,2.396171588,,,,0.1703204,77.27403154,-0.177870262,,,,,,,,,,,,,,121.3203947,104.8772277,81.55479876,102.8581633,,,92.0353222,,95.98911223,99.81440536,98.93308208,
