playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
27483,Bobby Miller,LAD,2,4,0,13,13,56,8.357142857,4.821428571,2.732142857,0.331210191,0.62176166,0.442528735,0.274193548,8.517857143,7,6.970051207,4.697631942,-0.913071036,0.34757835,97.81014131,-10.66915795,,,,0.1671415,97.25294078,-1.558490381,0.1994302,86.45990513,0.601591535,0.09591643,88.72913444,-3.203263156,0.18993352,79.81619141,-2.001675755,,,,,,,,,,,,,,104.2871429,120.167,119.1380952,100.6839161,114.5049505,,,,113.4357414,92.92661597,96.55361217,
27487,Landon Knack,LAD,3,5,1,15,12,69,9.000000373,2.347826184,1.826087032,0.241758242,0.85858586,0.311224489,0.142857142,3.652174064,3.94,4.71720448,4.227013501,0.478168495,0.46301131,93.53305811,1.049942166,,,,,,,0.14534378,84.2439747,-0.398683343,0.23063534,85.15849149,3.824906822,0.16100957,79.56708457,-2.857508369,,,,,,,,,,,,,,72.89760479,77.48172043,115.3609023,,120.0438751,,,,104.3310705,98.48825065,99.49782419,
27494,Clayton Beeter,NYY,0,0,0,3,0,3.2,12.2727294,2.45454588,0,0.444444444,0.6,0.333333333,0,4.90909176,3.62,1.257388538,2.49448654,0.088615477,0.66666667,95.03036679,0.299437389,,,,,,,,,,0.33333333,86.28260713,-0.465624388,,,,,,,,,,,,,,,,,,,107.6147059,,134.5529412,,,,116.5941176,102.7607843,110.6313725,
27498,Spencer Strider,ATL,0,0,0,2,2,9,12,5,2,0.347826087,0.6557377,0.4,0.181818181,7,4.46,5.055368667,4.014490053,0.011374058,0.51123596,96.99991415,-1.826299347,,,,,,,0.04494382,85.9979248,0.214480549,0.3258427,85.99334927,0.153046619,0.11797753,80.3113258,-0.572751824,,,,,,,,,,,,,,137.1,133.9,122.1,,102.4,,,,117.0733333,106.5044444,112.16,
27500,Slade Cecconi,ARI,2,7,0,20,13,77,7.480519944,1.98701311,1.870129986,0.320675105,0.61810155,0.336,0.132231404,6.662338075,4.52,5.02362275,4.698337239,0.177442074,0.54791345,94.46465918,-10.33123217,,,,,,,0.12132921,81.96819252,-0.889122844,0.24111283,85.1838911,-3.825888932,0.08964451,75.45364906,-1.64736294,,,,,,,,,,,,,,102.6210191,103.1793103,94.69534556,,116.6485531,,,,101.6833382,104.999265,104.7278893,
27514,Kyle Hurt,LAD,0,1,0,3,1,6.2,4.050000386,1.350000129,0,0.347826087,0.77777778,0.347826086,0,1.350000129,5.78,2.716479735,4.077287431,0.135859735,0.42528736,95.47313793,0.872963689,,,,,,,0.54022989,86.24391207,0.002623145,0.01149425,88.20259857,0.057969943,0.02298851,81.24925232,-0.570319422,,,,,,,,,,,,,,109.1106383,80.4,60.18484848,52.4,67,,,,86.74942529,96.74942529,91.92873563,
27517,Jared Koenig,MIL,9,4,1,55,6,62,9.145162697,3.338710191,0.580645251,0.292397661,0.78249337,0.464705882,0.064516129,2.467742315,3.49,3.279383021,3.952681854,0.93955335,0.00983284,96.13403931,0.451112751,0.25073746,90.33950004,-1.18144073,0.56932153,95.07128569,6.797332212,0.03933137,85.34945221,0.642479822,,,,0.13077679,81.03132159,0.354097739,,,,,,,,,,,,,,69.69569444,95.60977444,82.725,91.76181799,,,87.61297841,,90.41588454,103.0832484,100.0625561,
27536,Evan Kravetz,CIN,0,0,0,1,0,0.2,0,0,0,0,1,1,0,0,1.86,3.166479778,3.166479778,0.00677725,0.5,90.90179443,0.269503541,,,,,,,,,,,,,0.25,78.29299927,-0.035048705,,,,0.25,80.58799744,0.431299627,,,,,,,,,,77.6,,,-19.6,,74.1,52.425,85.975,65.2,
27552,Graham Ashcraft,CIN,5,5,0,15,15,77.1,6.633621126,3.142241586,1.280172498,0.313253012,0.67542214,0.486381322,0.135802469,5.23706931,5.18,4.821652301,4.556212812,0.584696949,,,,0.47466468,95.77635646,-10.22106737,0.16989568,95.09923246,-5.79880422,0.03651267,91.02789182,-1.855221163,0.31892697,88.62853205,5.877585292,,,,,,,,,,,,,,,,,87.06410256,,,70.50606061,119.246729,,124.8690513,,112.6885991,98.27399404,95.8747392,
27572,Carmen Mlodzinski,PIT,5,5,0,40,4,50.2,8.171053042,3.375000169,0.532894764,0.273381295,0.69204152,0.460992907,0.056603773,3.375000169,3.34,3.363848209,4.17575178,0.616110384,0.39838337,96.15126387,3.753517509,0.20323326,92.41588246,3.157920457,,,,0.0034642,88.5672404,-0.842976045,0.39491917,86.633889,-0.351029195,,,,,,,,,,,,,,,,,114.3666667,,95.20858924,,117.8937278,,92.67745665,,101.8274916,99.89528082,102.5154682,
27581,Hayden Wesneski,CHC,3,6,0,28,7,67.2,8.911331138,2.793103789,1.596059308,0.243093923,0.67524116,0.447916666,0.155844155,3.857143328,4.17,4.511307529,3.926450028,0.15375796,0.36372093,94.79456722,-2.56697065,0.08651163,88.41943622,3.117040083,0.11534884,93.74021075,-0.650005508,0.02697674,87.27977253,0.413580827,0.40744186,82.61224226,2.645864408,,,,,,,,,,,,,,,,,92.39375,,51.27602041,90.59901639,133.8827982,,75.66631579,,92.43576816,100.730677,99.33093278,
27582,Davis Daniel,LAA,1,4,0,6,6,30.1,8.307692656,1.780219855,1.483516546,0.361702128,0.61538462,0.363636363,0.116279069,6.230769492,4.34,4.155490809,4.156030198,0.460702956,0.48228346,91.6067044,-2.539597314,,,,,,,0.16732283,84.54319278,-2.128593527,0.23818898,81.84823735,-0.487372976,0.07677165,74.41336764,0.829115555,,,,0.03543307,85.04922146,-0.8835489,,,,,,,,74.11346154,94.07179487,60.73811475,,124.677686,,,,81.06673228,104.9753937,100.9045276,
27585,Zac Kristofak,LAA,0,0,0,1,0,2,9,9,0,0.428571429,0.6,0.571428571,0,0,6.66,4.166479778,4.922483981,0.001080247,0.43589744,93.24364516,-0.418589368,,,,,,,0.15384615,88.30623372,0.208874349,0.35897436,84.91958182,-0.599564936,0.05128205,78.33799744,-0.691120297,,,,,,,,,,,,,,68.5,84.7,57.1,,116.4,,,,79.11794872,89.56410256,88.35641026,
27589,Logan Allen,CLE,8,5,0,20,20,97.1,7.304794902,3.791096089,2.034246682,0.318181818,0.74685535,0.434210526,0.188034188,5.732877012,5.9,5.868534714,4.747695445,-0.71311897,0.37560096,91.3851875,-8.910326313,0.14603365,85.49196245,-0.074544836,0.10817308,91.29274089,-3.735943012,0.18088942,81.84727341,-2.998729933,0.18870192,78.7768648,-7.718344014,,,,,,,,,,,,,,,,,98.55773196,,60.12226614,,89.12581602,,90.97578475,,76.67152956,96.23856041,90.95083548,
27590,Jake Eder,CHW,0,0,0,1,0,2,4.5,4.5,0,0.333333333,0.75,0.833333333,0,4.5,4.17,5.166479778,5.922483981,-0.009958051,0.48888889,94.06200062,-0.492355373,0.24444444,87.43676203,0.569377147,,,,0.24444444,83.31675581,0.081230767,,,,0.02222222,78.92320251,-0.035048705,,,,,,,,,,,,,,77,127.1,79.3,,,,73.6,,78.40666667,82.22,79.38666667,
27597,Cody Bradford,TEX,6,3,0,14,13,76.1,8.253275659,1.532751194,1.17903938,0.252336449,0.71875,0.36036036,0.102040816,3.53711814,3.54,3.58569378,3.823818125,1.559536599,0.52425532,90.08597951,10.55318323,0.01276596,85.32514242,0.287187532,,,,0.27319149,81.18094547,2.774414256,0.06212766,82.80361729,-1.017417472,0.12765957,75.20189311,-3.502492007,,,,,,,,,,,,,,105.1990754,95.7981292,93.79258234,,48.64829268,,70.225,,93.70457997,105.4043072,99.76447935,
27608,Jeff Criswell,COL,1,0,0,13,0,19.2,12.3559338,4.1186446,1.830508711,0.347826087,0.98360656,0.395833333,0.235294117,2.745763067,5.01,4.590208776,3.253131124,-0.010396684,0.42937853,95.4199283,-3.049582977,,,,,,,0.1440678,86.81310317,-0.400451854,0.33615819,88.17321264,-0.668679804,0.09039548,85.07017517,0.775886383,,,,,,,,,,,,,,82.71960784,98.6875,83.46783217,96.04444444,92.59788732,,,,87.57881356,95.71327684,96.93700565,
27624,Walter Pennington,- - -,1,0,0,16,1,18,8.50000273,5.500001767,0.500000161,0.339622642,0.81699346,0.452830188,0.058823529,3.000000964,5.42,4.166480099,4.872266043,0.01020056,,,,0.28484848,89.76226255,-0.752012517,0.3030303,91.81847321,1.355358772,0.0030303,87.7315979,0.068213776,0.40909091,84.19179699,-2.286856305,,,,,,,,,,,,,,,,,,,47.245,61.06020408,86.77555556,,92.90561798,,79.51878788,94.15333333,87.64333333,
27626,Eric Orze,NYM,0,1,0,2,0,1.2,5.40000206,10.80000412,5.40000206,0.333333333,0.43478261,0.142857142,0.2,21.60000824,5.94,15.16648436,11.90250833,-0.13933818,0.42857143,94.03003608,-0.327066235,,,,,,,,,,0.0952381,86.53390503,-0.130563565,,,,,,,0.47619048,84.91099854,-1.611370709,,,,,,,,125.72,,81.62777778,,116.8,,,,105.9738095,89.65238095,91.80952381,
27630,Nick Loftin,KCR,0,0,0,1,0,1,0,0,0,0.333333333,1,0.666666666,0,0,13.6,3.166479778,3.166479778,0.0055644,1,56.32548904,0.542241238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.3,,,-75.4,,,,-68.0125,101.5375,90.925,
27636,Mitchell Parker,WSN,7,10,0,29,29,151,7.927152318,2.562913907,1.072847682,0.302222222,0.67318757,0.379609544,0.096256684,4.291390728,4.37,3.848598984,4.171417341,2.441712141,0.48627288,92.60531838,0.892236594,,,,,,,,,,0.09608985,84.56353998,-1.79187436,0.22545757,80.62879814,2.554061778,,,,0.1921797,85.70288826,-2.696739681,,,,,,,,,97.39464945,77.96412671,,106.4978541,,,89.45087336,87.30865585,99.28077403,96.90807324,
27646,Luis L. Ortiz,PIT,7,6,1,37,15,135.2,7.098280431,2.786240917,1.061425111,0.243455497,0.75581395,0.396984924,0.095238095,3.316953472,4.31,4.250017913,4.589212613,0.971615434,0.25431638,95.86524333,5.668182164,0.20485301,90.84519371,3.183055997,0.26784881,94.96015489,6.012878105,0.00979935,90.9704361,0.497085828,0.26318245,85.7672526,-2.562728629,,,,,,,,,,,,,,,,,66.33,,96.53362369,105.328442,120.8288696,,90.31848341,,103.7777724,100.4556217,99.12466078,
27668,Brandon Eisert,TOR,0,0,0,3,0,6.2,2.700000257,5.400000515,0,0.25,0.66666667,0.55,0,4.050000386,4.84,4.366479893,5.954088871,0.001692345,0.36363636,91.16976318,-1.824869744,0.40909091,84.79937609,2.850604951,,,,0.22727273,85.19789063,0.394098055,,,,,,,,,,,,,,,,,,,,61.216,,122.3,,84.00666667,,,,92.94454545,96.78636364,94.16636364,
27669,Tanner Gordon,COL,0,6,0,8,8,34.1,6.815534233,1.572815592,2.62135932,0.370689655,0.57446809,0.37704918,0.204081632,8.650485757,5.94,6.137353675,4.508860757,-0.243582591,0.49752883,92.18538519,-2.642353535,,,,,,,0.19110379,83.99845097,-5.00345752,0.31136738,84.55203166,-8.048093375,,,,,,,,,,,,,,,,,83.20258621,83.41176471,74.31925676,101,99.99691358,,,,86.35825083,108.1318482,100.2658416,
27685,Carson Spiers,CIN,5,7,0,22,10,90.2,7.941177027,2.680147247,1.985294257,0.330935252,0.73275862,0.350340136,0.152671755,5.459559206,4.84,5.328244636,4.645227322,0.085960656,0.2985843,92.37394767,-7.450201966,0.16731017,87.69764123,-0.895059198,0.17245817,92.17398117,1.777883206,0.12419562,86.75065779,-10.1729533,0.23745174,81.34300368,-5.862395328,,,,,,,,,,,,,,,,,69.03244681,,75.55483871,80.16985294,121.2786185,,82.0733871,,88.77782445,103.2154026,99.53149413,
27688,Jack Kochanowicz,LAA,2,6,0,11,11,65.1,3.443877819,1.377551128,0.964285789,0.282407407,0.73490814,0.570135746,0.129629629,3.99489827,4.97,4.620561524,4.477425604,0.612831354,0.05471478,96.46599692,0.125794206,,,,0.7322468,96.02189736,4.679861024,0.02910361,88.51954102,-1.159785677,0.18393481,85.23547518,-1.667040706,,,,,,,,,,,,,,,,,73.76538462,110.6006329,87.38979592,99.45498392,,,,,99.96576471,101.2125882,102.1818824,
27691,Louie Varland,MIN,0,6,0,16,7,49.2,8.879195086,2.899329008,2.174496756,0.356687898,0.61797753,0.419161676,0.210526315,7.610738645,5.42,5.542318826,4.136637126,-0.370537356,0.42397336,96.24626248,-0.073311679,,,,0.04106548,93.81738281,-2.726275522,0.10210877,89.35611095,-0.610202592,0.27857936,90.02417868,-8.653237388,0.15427303,84.6516649,-1.677187625,,,,,,,,,,,,,,93.14787234,,106.8159269,94.27156863,,108.0739813,90.5452,,101.4743877,99.587775,99.97165868,
27694,Justin Sterner,TBR,0,0,0,2,0,4,9,2.25,0,0.357142857,0.66666667,0.428571428,0,2.25,1.14,1.916479778,4.562494489,0.081087187,0.640625,93.62527391,-1.954402812,,,,,,,,,,0.359375,85.56109885,1.492000666,,,,,,,,,,,,,,,,,,,108.102439,,128.1,,69.35,,97.19375,103.528125,106.228125,
27702,Brent Headrick,MIN,0,0,0,1,0,3,15,6,3,0.2,1,0.5,0.333333333,3,5.75,6.166479778,3.345154851,-0.03439023,0.38333333,92.43966542,-1.762819484,,,,,,,,,,0.5,82.38545736,0.837918423,,,,,,,0.11666667,82.78397042,0.31272025,,,,,,,,95.1,,95.6,,95.4,,,,95.44166667,105.0883333,96.17333333,
27707,Mitch Spence,OAK,8,10,0,35,24,151.1,7.493392606,2.616740275,1.189427398,0.318681319,0.72727273,0.484143763,0.122699386,4.579295481,4.14,4.210532716,4.121043967,1.247956112,,,,0.39459895,90.89621604,-3.606245447,0.14953648,92.00557641,-6.432141107,0.00927046,88.8362387,-1.401570171,0.32527207,84.50264047,0.052595496,0.12132205,80.67537083,-2.261648301,,,,,,,,,,,,,,74.18333333,118.2849498,,40.11241119,120.5444444,,98.73828921,,100.0598955,102.7685906,100.9706718,
27753,Bailey Horn,BOS,1,1,0,18,0,18,6.500002066,5.000001589,2.500000795,0.283333333,0.72,0.46875,0.3125,6.500002066,6.21,6.99981433,4.732709971,-0.47948879,0.23762376,94.91822645,-3.57499934,0.09240924,88.16197859,-1.59576232,,,,,,,0.6039604,82.13818093,1.370287102,0.0660066,77.62150269,-1.730943918,,,,,,,,,,,,,,,88.74736842,83.12083333,,143.1686813,,92.43666667,,120.4643564,95.70627063,101.709571,
27758,Kyle Harrison,SFG,7,7,0,24,24,124.1,8.541555309,3.040214602,1.302949115,0.308357349,0.73252688,0.408839779,0.123287671,4.560321902,4.87,4.332699665,4.226157253,0.801636696,0.57603465,92.90298663,2.380902406,,,,,,,0.19778633,85.15510949,-6.667734839,0.00288739,88.73874919,-0.702686772,0.22329163,80.86398,-1.037934531,,,,,,,,,,,,,,70.37463415,83.64224138,97.74891486,,92.7,,,,89.30662796,98.44373488,91.95921626,
27765,Yosver Zulueta,CIN,0,0,0,12,0,16.1,11.02040902,3.857143157,1.102040902,0.333333333,0.64356436,0.634146341,0.2,4.95918406,3.29,3.778724724,3.11260737,0.064767435,0.04545455,95.93956581,-0.038857669,,,,0.61188811,96.45575893,0.868111681,0.01398601,89.78412628,0.224112891,0.32867133,87.17318401,-0.184884612,,,,,,,,,,,,,,,,,99.02,,59.95,79.40287356,110.0181287,,,,88.12342657,95.87097902,95.69895105,
27775,Kyle Nicolas,PIT,2,2,0,51,0,54.2,9.054879102,5.10365913,0.658536662,0.315436242,0.69651741,0.453947368,0.078431372,3.951219972,4.4,4.026235976,4.485609725,0.114085965,0.54879328,97.36713522,6.234661426,,,,,,,,,,0.21825813,90.90200571,-4.865389623,0.22980063,85.58112158,-0.304111347,,,,,,,,,,,,,0.00314795,,122.5535545,122.2338552,,138.1504902,,,,125.8601081,91.59210811,94.80648649,
27779,Bryce Elder,ATL,2,5,0,10,10,49.2,8.335570897,3.08053707,1.449664504,0.366013072,0.64066852,0.50625,0.163265306,6.523490267,5.04,4.555741594,3.953494823,0.242418528,0.11921296,91.67380916,-3.791663889,,,,0.43402778,90.38957292,-3.709300466,0.13194444,85.23281593,-0.05199812,0.31481481,83.7807689,-2.919279773,,,,,,,,,,,,,,,,,129.0754386,,45.82545455,66.31059783,135.3672794,,,,93.7849537,99.30543981,97.80324074,
27782,Brandon Pfaadt,ARI,11,10,0,32,32,181.2,9.165138128,2.080734061,1.188990892,0.314851485,0.64483112,0.414913957,0.1182266,4.706422282,3.78,3.606846775,3.578980938,3.136906147,0.33476549,93.88067346,3.913841091,,,,0.22090942,93.72262459,-0.995676991,0.11242392,87.53326533,2.580789506,0.27282492,84.87071953,-0.602626972,0.05334765,80.82402213,-1.953083795,,,,0.00572861,89.72444916,0.072253965,,,,,,,,91.88881789,106.0216216,95.35594855,88.88758065,143.3408912,,,,107.2542847,106.0015776,106.7963069,
27783,Zach Brzykcy,WSN,0,0,0,6,0,5.2,6.352941889,4.764706417,3.176470945,0.368421053,0.32608696,0.285714285,0.181818181,14.29411925,7.64,7.931186195,6.278025857,-0.120583415,0.55769231,93.98627761,-2.374304969,,,,,,,0.21153846,87.00377308,-1.297866009,,,,0.23076923,82.65871684,0.95595805,,,,,,,,,,,,,,86.01363636,106.9125,90.53448276,,,,,,93.72621359,97.2407767,94.48737864,
27787,Will Klein,- - -,1,0,0,8,0,7.1,8.590910581,7.36363764,0,0.48,0.5,0.375,0,11.04545646,7.98,3.711934418,5.56758142,0.032388099,0.56849315,97.09122035,-0.496090733,,,,,,,,,,0.19863014,87.38262308,-2.053490549,0.23287671,86.49753885,-0.787133045,,,,,,,,,,,,,,,122.6395349,98.95301205,,112.7596429,,,,105.9438356,96.55068493,96.82808219,
27792,Gavin Stone,LAD,11,5,0,25,25,140.1,7.439430198,2.372921701,1.154394341,0.282555283,0.79700272,0.442080378,0.116129032,3.527316042,3.94,4.014460807,4.017035412,2.044746876,0.24581784,94.96417179,-0.162930395,0.05715613,92.44003271,0.232499145,0.22351301,95.32399948,-2.334870297,0.26626394,87.51008262,4.668788683,0.16496283,88.69556008,3.290841941,0.04228625,83.36181641,1.441993166,,,,,,,,,,,,,,81.47539267,93.27692308,101.0174812,97.46831276,135.5466346,,80.36956522,,99.48991636,103.0492565,101.1944238,
27845,Matt Mervis,CHC,0,0,0,1,0,0.2,0,0,0,0.777777778,0.14285714,0.222222222,0,81.00008449,12.89,3.166479778,5.434494753,0.003873333,0.08108108,82.74006653,-0.005925518,,,,,,,0.91891892,55.14621869,-3.665798359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27863,Jared Jones,PIT,6,8,0,22,22,121.2,9.764383766,2.884931567,1.331506877,0.283870968,0.72115385,0.387195121,0.131386861,4.14246584,4.05,4.00483596,3.784111175,1.790896297,0.49320084,97.43677094,1.600153126,,,,,,,0.06485356,89.97875189,-4.037001088,0.3498954,88.89698944,7.610028639,0.09205021,81.47339422,-4.454238784,,,,,,,,,,,,,,112.934127,95.10168539,132.4832272,,129.7034535,,,,126.6172833,101.7577167,108.3971459,
27867,Cade Smith,CLE,6,1,1,74,0,75.1,12.30531181,2.030973794,0.119469047,0.303030303,0.79022989,0.436363636,0.016949152,1.911504747,2.55,1.400992755,2.412610128,2.689693451,0.69125214,96.0915594,23.35052279,,,,,,,,,,0.10120069,82.14246226,-2.975544225,,,,,,,0.20668954,88.64180012,1.793083411,,,,,,,0.00085763,,,112.5066998,,125.510084,,,136.6016598,119.6028357,104.8904921,109.3541284,
27889,J.T. Ginn,OAK,1,1,0,8,6,34,7.676471019,2.382353075,1.058823589,0.326530612,0.74879227,0.470588235,0.121212121,4.235294355,4.59,3.96059747,3.898723272,0.421037555,0.0368932,92.98337113,0.169700339,0.01359223,88.67102923,0.184006657,0.50291262,93.05089437,-2.47975754,0.14563107,87.12152588,-0.268547442,0.30097087,85.34866589,3.398062624,,,,,,,,,,,,,,,,,93.14933333,,71.73888889,100.0022814,107.0062893,,,,100.3127004,100.0732976,99.12366386,
27910,Austin Kitchen,MIA,0,1,0,4,1,7,5.142857844,3.857143383,1.285714461,0.441176471,0.39772727,0.647058823,0.166666666,14.14285907,4.81,5.166480051,4.605344323,-0.062908423,0.05063291,89.98700905,-0.092489704,,,,0.43037975,91.0079238,-4.072491378,0.17721519,83.38833073,-1.565692734,0.2278481,79.46086629,-0.999705177,0.11392405,73.70315213,0.650798526,,,,,,,,,,,,,,77.67857143,123.1647059,94.77272727,100.8037037,108.1111111,,,,99.41654877,103.4178084,101.7096984,
27914,Daniel Palencia,CHC,0,1,1,10,0,14.2,9.818182244,7.363636683,0,0.35,0.59259259,0.55,0,6.136363902,4.68,3.643752526,4.880850367,0.076643169,0.57794677,98.53504703,-2.51403619,,,,0.07224335,97.31037341,-0.414279204,,,,0.25475285,89.72852291,2.314929806,,,,,,,0.09505703,89.08955078,-0.476590365,,,,,,,,,81.4,112.9791946,110.4238095,116.4734375,,,128.4647059,114.9661597,90.57490494,95.84448669,
27942,John McMillon,MIA,2,1,0,10,0,12,9.750000775,3.750000298,0.75000006,0.214285714,0.75471698,0.464285714,0.083333333,1.500000119,2.13,3.333146458,3.761821565,0.11525625,0.39444444,95.34569625,-2.618005924,,,,,,,,,,0.60555556,85.3934203,5.928690497,,,,,,,,,,,,,,,,,,,104.2928571,,108.8422018,,,,107.1288889,91.02777778,94.30166667,
27974,Cristian Mena,ARI,0,0,0,1,1,3,6,9,6,0.25,0.71428571,0.4,0.4,12,10.57,13.49981311,7.353160455,-0.237080857,0.38571429,95.43579102,-0.980626207,,,,0.2,94.11201695,-0.608620241,,,,0.1,87.6028704,-1.04507184,0.31428571,87.26611883,-0.129804131,,,,,,,,,,,,,,113.7,108.3,115.6,81.4,121.3,,,,108.5242857,94.38571429,94.78428571,
28036,Luke Little,CHC,3,1,0,30,1,26,9.692310536,6.230771059,0.346153948,0.24137931,0.73033708,0.724137931,0.076923076,3.461539477,3.62,4.051095422,4.307099701,0.065840079,0.7235023,96.11241198,4.189114913,,,,,,,,,,0.26267281,82.0101839,0.093655709,,,,,,,0.01382488,90.6936849,0.121074114,,,,,,,,,,78.57675159,,112.2114035,,,85.73333333,87.39283633,86.28426265,81.81082239,
29271,Yilber Diaz,ARI,1,1,0,7,4,28.1,6.035294389,3.811764877,0.952941219,0.282352941,0.74712644,0.356321839,0.096774193,3.811764877,5.04,4.47236219,4.750206694,0.117324691,0.57995736,95.93330294,-2.575579856,,,,,,,0.00426439,85.95629883,0.016695637,0.27078891,83.51930057,2.338100243,0.14498934,78.5896391,-0.479851395,,,,,,,,,,,,,,28.1,,74.39742647,,87.91015625,62.05522388,,,76.12668847,94.76410707,92.21419351,
29514,River Ryan,LAD,1,0,0,4,4,20.1,7.967213613,3.983606806,0.442622978,0.264150943,0.88495575,0.5,0.047619047,1.327868935,4,3.363201102,4.28543935,0.399303973,0.395189,96.26431726,-0.278536849,0.03436426,93.64631348,0.480953276,0.10309278,94.6965332,2.029447623,0.08591065,89.62866211,0.090943798,0.2233677,89.8422476,0.669542812,0.1580756,83.21776282,0.408038285,,,,,,,,,,,,,,96.46,123.4695652,109.7182609,91.60666667,138.6181818,,105.1111111,,114.7301695,94.90644068,96.06372881,
29519,Gordon Graceffo,STL,0,1,0,2,1,7.2,7.043478845,2.347826282,1.173913141,0.272727273,0.65789474,0.409090909,0.1,4.695652563,4.97,4.079523332,4.356056059,0.008145969,0.40952381,93.53343023,-0.800828971,,,,,,,0.24761905,84.60490183,0.59058493,0.19047619,86.36273193,-0.944900453,0.15238095,81.24092484,0.759365954,,,,,,,,,,,,,,90.04230769,98.725,60.50465116,,109.495,,,,82.97428571,94.47333333,90.36857143,
29521,Ryan Loutos,STL,0,0,0,3,0,2.1,0,3.857143383,0,0.222222222,1,0.444444444,0,0,1.44,4.452194239,7.692212694,-0.005896655,0.54285714,94.27110531,0.462817322,,,,,,,0.02857143,87.80960083,-0.063373677,0.42857143,84.35286458,-0.302905232,,,,,,,,,,,,,,,,,100.4,,,44.60526316,104.5576923,,,,71.63142857,98.38857143,92.50571429,
29530,Fraser Ellard,CHW,2,3,1,25,0,24,9.750003874,4.500001788,1.125000447,0.254237288,0.70895522,0.451612903,0.142857142,3.75000149,3.91,4.249813542,3.947820778,0.112303063,0.55555556,95.19970703,0.081714943,0.08564815,91.71325354,-0.3218151,0.07638889,93.10631954,1.51587243,0.05092593,90.86091198,-2.273079555,0.23148148,85.84296875,3.118201461,,,,,,,,,,,,,,,,,119.1176471,,95.97,74.87741935,115.9683168,,49.37368421,,95.90231481,92.25069444,89.65185185,
29608,Joe Boyle,OAK,3,6,0,13,10,47.2,10.57342735,7.552448106,0.755244811,0.31147541,0.63432836,0.368,0.083333333,6.419580891,4.34,4.6769694,5.108642232,0.304748695,0.59006211,98.03563083,-4.41305745,,,,,,,,,,0.37267081,87.98889771,0.358758669,0.03726708,80.800727,0.201859348,,,,,,,,,,,,,,,109.9361111,107.6801754,,139.7641122,,,,121.5437888,88.7126294,93.16055901,
29628,Alek Jacob,SDP,0,0,0,7,0,14.2,11.65909217,1.22727286,0.61363643,0.242424242,0.77586207,0.294117647,0.066666666,2.454545721,2.74,2.280116046,2.940124715,0.248563111,0.20258621,87.13965363,0.036599729,,,,0.34913793,86.34530527,1.458462968,0.30603448,74.51964129,1.228747904,0.14224138,72.63992217,1.4223102,,,,,,,,,,,,,,,,,70.75,,97.32105263,84.34126984,104.7888889,,,,85.56382979,102.6148936,104.6404255,
29770,Mason Montgomery,TBR,0,0,0,9,0,9.2,15.82758881,4.655173179,0,0.4,0.81818182,0.6,0,1.862069272,3.62,1.200962214,1.826620967,0.316556394,0.7278481,97.22341202,3.292721726,,,,,,,,,,0.2721519,88.57821017,-0.128132023,,,,,,,,,,,,,,,,,,,150.3747826,,109.8325581,,,,139.3411392,102.8708861,112.5835443,
29812,Robert Gasser,MIL,2,0,0,5,5,28,5.142857143,0.321428571,0.642857143,0.282608696,0.78767123,0.430107526,0.0625,2.571428571,2.91,3.380765493,4.180203671,0.678216994,0.19548872,93.20710637,1.607609395,0.09273183,88.30696395,-2.466570582,0.27067669,92.31270797,2.842575505,0.12030075,87.34277344,0.05905734,0.32080201,80.54810333,1.461235415,,,,,,,,,,,,,,,,,75.10350877,,81.73291139,101,123.7226563,,65.69459459,,96.75263158,101.6263158,98.33533835,
29823,Ky Bush,CHW,0,3,0,4,4,17.2,5.603773787,8.15094369,1.018867961,0.315789474,0.76023392,0.368421052,0.076923076,5.603773787,5.35,6.279687437,7.03320927,-0.128139615,0.50914634,91.81214914,-5.460244503,,,,,,,0.09756098,85.98177338,1.453200888,0.24390244,82.66572876,-0.203864045,0.14939024,73.40378866,-0.970263649,,,,,,,,,,,,,,69.0625,75.80816327,74.52095808,,102.6675,,,,81.04573171,90.89969512,88.69054878,
29833,Nick Nastrini,CHW,0,7,0,9,8,35.2,6.560747956,9.084112554,1.766355219,0.240384615,0.60810811,0.315315315,0.116666666,7.065420876,6.45,7.372087442,7.364251116,-0.513563661,0.45367847,93.87392043,-4.585957807,,,,,,,0.09809264,85.99115435,-3.296429917,0.36239782,84.59895221,0.287734538,0.08583106,79.33675324,-1.073778503,,,,,,,,,,,,,,85.97222222,89.52380952,101.1474474,,104.6567669,,,,99.89414926,83.8126901,86.12167794,
