playerid,Name_x,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch,Name_y,Pos,Bats,Thr,Prev Team,Age,Service Time,2024 WAR,Proj WAR,Med Years,Med Total,Med AAV,QO,Signing Team,Years,Total Salary,AAV
10815,Jurickson Profar,SDP,158,668,158,105,29,0,24,94,85,10,0.113772455,0.151197604,0.179078015,0.301801801,0.280141843,0.282,0.36529605,0.364,0.459219858,0.444,0.380090497,139.2126565,30.5526828,-11.12048841,3.623229782,-0.770364903,4.304333021,0.752475247,0.07188161,0.44186047,0.22406015,0.67022033,0.45341615,0.67785235,0.89607635,0.84367446,0.4038055,0.35940803,0.23678647,91.07275391,13.4413631,110.265,0.198275862,0.422413793,0.379310344,2.612031157,Jurickson Profar,LF,S,R,SDP,32,10.165,4.30433321,1.900441408,3,45000000,15000000,,ATL,3,42000000,14000000
13590,Jesse Winker,- - -,145,508,109,72,23,0,14,63,58,14,0.124015748,0.208661417,0.15116279,0.303514376,0.253488372,0.245,0.337835083,0.329,0.404651162,0.384,0.359683794,118.2795986,8.294317265,-13.05487716,4.073787002,-2.809994601,1.255480021,0.594339622,0.07598784,0.36778116,0.1968254,0.62969589,0.43141057,0.60215054,0.87073864,0.81460674,0.35866261,0.3556231,0.28571429,88.58066587,14.02980249,109.232,0.216049382,0.450617283,0.333333333,1.271846451,Jesse Winker,LF/RF/DH,L,L,NYM,31,7.08,1.251511693,1.021210194,2,14000000,7000000,,NYM,1,7500000,7500000
15194,Jake Bauers,MIL,117,346,60,37,9,2,12,45,43,13,0.112716763,0.341040462,0.162251656,0.279069767,0.198675496,0.201,0.294134459,0.302,0.360927152,0.379,0.300578034,87.26710653,-4.211552791,-6.834693857,6.861886732,1.056674317,0.049149797,0.330508474,0.10326087,0.41847826,0.20200573,0.67690418,0.45767196,0.32624113,0.83121597,0.7283237,0.5,0.30978261,0.19021739,89.42435148,22.63478181,110.121,0.215469613,0.287292817,0.497237569,1.008222399,Jake Bauers,1B/RF/LF,L,L,MIL,29,4.084,0.049149796,-0.028937105,,0,,,MIL,1,0,
10243,Randal Grichuk,ARI,106,279,74,40,20,2,12,40,46,0,0.071684587,0.164874551,0.236220473,0.313131313,0.291338582,0.278,0.37303115,0.359,0.527559055,0.483,0.34767025,139.1073538,13.64224942,-7.991124153,2.902003478,0.594851188,1.543186597,0.434782608,0.10952381,0.47619048,0.28298279,0.6557377,0.4738806,0.58783784,0.92222222,0.82480315,0.45238095,0.36666667,0.18095238,90.66595955,17.01023638,112.303,0.18095238,0.366666666,0.452380952,0.987206017,Randal Grichuk,LF/RF/CF,R,R,ARI,33,10.033,1.543186665,0.441929132,,0,,,,,,
15986,Willy Adames,MIL,161,688,153,88,33,0,32,93,112,21,0.107558139,0.251453488,0.211475409,0.296568627,0.250819672,0.243,0.341931815,0.339,0.462295081,0.461,0.331395348,119.438004,17.22610312,5.927154064,4.433158214,1.234154373,4.757420971,0.427745664,0.12045455,0.40454545,0.27527675,0.70899855,0.49396268,0.4691689,0.84237462,0.73925926,0.45227273,0.33636364,0.21136364,88.56212713,20.60034402,112.287,0.188636363,0.313636363,0.497727272,0.947557149,Willy Adames,SS,R,R,MIL,29,6.105,4.757421017,3.894942045,6,150000000,25000000,21050000,SFG,7,182000000,26000000
17027,Alex Verdugo,NYY,149,621,130,88,28,1,13,74,61,2,0.078904991,0.149758454,0.123434705,0.252699784,0.232558139,0.25,0.283420814,0.302,0.355992844,0.373,0.290791599,83.14835691,-14.4355098,-0.496343613,2.941642729,-2.461504117,0.595861637,0.52688172,0.05648536,0.34937238,0.26526718,0.58964451,0.44449189,0.67625899,0.93184797,0.8635927,0.37238494,0.34309623,0.28451883,88.28123341,9.879320926,110.667,0.169133192,0.492600422,0.338266384,0.890356517,Alex Verdugo,RF/LF,L,L,NYY,29,6.078,0.595861614,1.056162477,2,16000000,8000000,,,,,
10231,Jose Iglesias,NYM,85,291,91,70,16,1,4,39,26,6,0.041237113,0.134020618,0.111111111,0.381578947,0.337037037,0.285,0.361797291,0.314,0.448148148,0.369,0.381443298,136.6945913,12.59224416,2.3324368,4.72129439,-0.176739402,2.542209395,0.307692307,0.02155172,0.30603448,0.4019802,0.63333333,0.52465116,0.78325123,0.89750693,0.85638298,0.31034483,0.38362069,0.30603448,85.84554317,9.042851941,109.845,0.237068965,0.487068965,0.275862068,0.868552356,Jose Iglesias,2B/SS,R,R,NYM,35,10.158,2.542209387,1.357910037,,0,,,,,,
6184,J.D. Martinez,NYM,120,495,102,61,24,1,16,46,69,0,0.098989898,0.284848484,0.170506912,0.308243727,0.235023041,0.256,0.318458867,0.351,0.405529953,0.472,0.3197556,107.5248613,2.134870541,-12.63888836,1.406746028,-2.319280952,0.617598455,0.34751773,0.14715719,0.4548495,0.28825271,0.67757459,0.48538012,0.36986301,0.84090909,0.70281124,0.36949153,0.35254237,0.2779661,90.96971328,14.36241928,110.836,0.196610169,0.383050847,0.420338983,0.867494323,J.D. Martinez,DH,R,R,NYM,37,13.021,0.617598474,0.082596496,1,9000000,9000000,,,,,
11899,Joc Pederson,ARI,132,449,101,60,17,1,23,62,64,7,0.122494432,0.233853006,0.239782017,0.322314049,0.275204359,0.264,0.391035317,0.378,0.514986376,0.48,0.392776523,151.225392,26.35744426,-12.63888836,3.908926099,-1.146369353,2.961045298,0.523809523,0.12546125,0.45387454,0.30063966,0.58352668,0.43611111,0.64893617,0.84890656,0.77707006,0.5,0.35714286,0.14285714,92.16299579,16.99797739,114.139,0.205323193,0.39163498,0.403041825,0.850131476,Joc Pederson,DH/LF/RF,L,L,ARI,33,10.028,2.961045265,1.855531096,2,28000000,14000000,,TEX,2,37000000,18500000
19901,Gavin Sheets,CHW,139,501,105,70,24,1,10,35,45,2,0.085828343,0.211576846,0.124168514,0.281065088,0.232815964,0.251,0.290676561,0.309,0.356984478,0.38,0.303393213,87.74727823,-9.891898061,-15.46230888,1.967153285,-2.868037112,-0.893673451,0.405660377,0.05747126,0.35057471,0.33022388,0.6,0.46142789,0.67514124,0.85878489,0.79127726,0.40229885,0.32471264,0.27298851,87.74640986,13.45362739,110.029,0.218390804,0.367816091,0.413793103,0.840225904,Gavin Sheets,1B/RF/LF,L,L,CHW,29,3.076,-0.89367342,0.05061277,,0,,,,,,
27506,Ha-Seong Kim,SDP,121,470,94,64,16,3,11,60,47,22,0.123404255,0.163829787,0.136476427,0.261006289,0.23325062,0.245,0.308375569,0.313,0.369727047,0.352,0.330472103,100.9012707,2.846614152,7.159845591,6.225195805,2.340073377,2.649892719,0.753246753,0.04804805,0.35435435,0.19523269,0.52497729,0.37840565,0.75,0.88927336,0.85733333,0.43243243,0.34534535,0.22222222,87.93655377,15.0839224,107.868,0.175925925,0.398148148,0.425925925,0.815373785,Ha-Seong Kim,SS,R,R,SDP,29,4,2.649892807,2.567387819,4,73520000,18380000,,,,,
10472,Enrique Hernández,LAD,126,393,83,55,16,0,12,44,42,0,0.06870229,0.195928753,0.143646409,0.257246376,0.229281767,0.233,0.285120127,0.285,0.372928176,0.362,0.280612244,83.27034821,-7.374431353,1.113538589,1.558673465,0.487707987,0.705015109,0.35064935,0.04844291,0.41176471,0.27259684,0.66991474,0.48748353,0.58421053,0.84909091,0.78108108,0.37024221,0.37716263,0.25259516,89.64634096,17.12767189,112.737,0.195804195,0.36013986,0.444055944,0.783720582,Enrique Hernández,3B/2B/SS/OF,R,R,LAD,33,10.054,0.705015123,0.643426955,1,5000000,5000000,,,,,
11445,Mark Canha,- - -,125,462,95,68,20,0,7,46,42,7,0.11038961,0.207792207,0.1043257,0.298305084,0.241730279,0.212,0.30983137,0.288,0.346055979,0.306,0.344155844,102.3474004,2.142870184,-7.846092343,3.751857923,0.868543789,1.001262684,0.53125,0.03311258,0.37417219,0.2167756,0.59241245,0.41521069,0.69849246,0.84236453,0.80693069,0.47682119,0.31788079,0.20529801,88.44825997,9.596347531,107.047,0.168874172,0.493377483,0.337748344,0.743877838,Mark Canha,LF/RF/1B,R,R,SFG,36,9.092,1.001675367,0.73441565,1,8000000,8000000,,,,,
19844,Abraham Toro,OAK,94,364,81,57,17,1,6,34,26,4,0.054945054,0.17032967,0.109792284,0.278810408,0.240356083,0.245,0.283005854,0.291,0.350148367,0.365,0.292817679,86.83298533,-4.884979494,-0.101663977,3.554000576,0.598980911,0.738176289,0.322580645,0.0433213,0.29241877,0.32327586,0.63180516,0.47776184,0.68444444,0.93424036,0.84984985,0.40794224,0.36462094,0.22743682,87.17985085,12.23805575,109.887,0.192727272,0.443636363,0.363636363,0.723014365,Abraham Toro,3B/1B,S,R,ATH,28,3.165,0.738176346,0.465081096,,0,,,,,,
19734,Josh Rojas,SEA,143,476,95,66,19,2,8,48,31,10,0.096638655,0.226890756,0.111374407,0.282467532,0.225118483,0.223,0.285541413,0.293,0.33649289,0.35,0.304439746,91.02579098,-6.520446107,8.894908071,4.683090572,-1.632698849,1.884010085,0.425925925,0.05642633,0.37617555,0.21908127,0.63878327,0.4513414,0.47849462,0.85714286,0.77505828,0.36908517,0.40063091,0.23028391,88.20051876,15.51760923,108.35,0.184126984,0.393650793,0.422222222,0.699926359,Josh Rojas,3B/2B,L,R,SEA,31,4.126,1.884010077,1.063364506,,0,,,CHW,1,3500000,3500000
13324,Ildemaro Vargas,WSN,97,303,67,50,16,0,1,21,30,9,0.06270627,0.102310231,0.069852941,0.269387755,0.246323529,0.255,0.27094011,0.28,0.31617647,0.322,0.295302013,72.39160171,-10.76866721,1.103439093,3.5754121,-0.765325032,0.043890435,0.612903225,0.01195219,0.3187251,0.28973843,0.60071301,0.45463138,0.75694444,0.94065282,0.88565489,0.48605578,0.32270916,0.19123506,86.98179525,3.959243711,108.483,0.195020746,0.522821576,0.282157676,0.634490721,Ildemaro Vargas,3B/2B/SS,S,R,WSN,33,5.007,-0.074742176,0.331107348,,0,,,,,,
16622,Luis Urías,SEA,41,109,18,7,7,0,4,11,16,0,0.082568807,0.311926605,0.20212766,0.25,0.191489361,0.206,0.30894377,0.318,0.393617021,0.4,0.302752293,107.4874871,0.521770192,-2.280819625,1.420031053,-0.412060603,0.193596456,0.264705882,0.11666667,0.35,0.28169014,0.63179916,0.46681416,0.66666667,0.84768212,0.79620853,0.5,0.36666667,0.13333333,87.09794922,19.1623291,106.597,0.2,0.316666666,0.483333333,0.613766085,Luis Urías,3B/2B/SS,R,R,SEA,28,5.024,0.193596452,0.495051265,,0,,,,,,
16426,Thairo Estrada,SFG,96,381,79,53,15,2,9,43,47,2,0.026246719,0.199475065,0.126373626,0.24911032,0.217032967,0.226,0.256341057,0.263,0.343406593,0.338,0.24671916,64.16868065,-16.19918689,7.162560582,4.243184355,0.125657856,0.377072631,0.131578947,0.04827586,0.31724138,0.36292835,0.65667166,0.51260504,0.58798283,0.92009132,0.804769,0.46896552,0.31724138,0.2137931,86.19810948,10.53420597,108.63,0.1875,0.472222222,0.340277777,0.598751244,Thairo Estrada,2B,R,R,SFG,29,4.153,0.377072662,1.340122819,1,6000000,6000000,,COL,1,4000000,4000000
3473,Anthony Rizzo,NYY,92,375,77,57,12,0,8,38,35,0,0.072,0.173333333,0.106824926,0.259398496,0.228486646,0.24,0.284789361,0.297,0.335311572,0.34,0.301333333,84.11102083,-9.627217397,-5.278091669,1.47098214,-2.809596144,-0.248329984,0.415384615,0.04014599,0.32846715,0.33105335,0.65763195,0.49092179,0.65289256,0.9154013,0.82503556,0.44890511,0.27737226,0.27372263,86.70410156,14.32848765,110.68,0.215328467,0.437956204,0.346715328,0.592707561,Anthony Rizzo,1B,L,L,NYY,35,12.168,-0.248330012,0.339977324,1,8000000,8000000,,,,,
12859,James McCann,BAL,66,233,50,33,9,0,8,27,31,1,0.055793991,0.240343347,0.154205608,0.272727272,0.233644859,0.245,0.288336656,0.313,0.387850467,0.418,0.278969957,89.23683615,-4.378367878,-1.467736602,2.971919877,-1.508899257,0.198404038,0.232142857,0.08641975,0.37654321,0.31421446,0.68565401,0.51542857,0.45238095,0.84615385,0.73614191,0.32919255,0.39130435,0.27950311,87.41713959,14.38776748,110.48,0.20625,0.3875,0.40625,0.545540725,James McCann,C,R,R,BAL,35,10.028,0.198404089,0.514716268,,0,,,,,,
15679,Rowdy Tellez,PIT,132,421,93,62,18,0,13,38,56,1,0.073634204,0.211401425,0.148825065,0.279720279,0.242819843,0.237,0.300936996,0.302,0.391644908,0.394,0.29928741,89.63102512,-7.569550976,-10.96139216,1.779160499,-2.349446408,-0.46590879,0.348314606,0.08026756,0.36454849,0.28427673,0.56716418,0.43217287,0.53982301,0.9048583,0.79027778,0.40468227,0.31772575,0.27759197,89.37423972,16.99562185,115.477,0.193979933,0.374581939,0.431438127,0.526173164,Rowdy Tellez,1B,L,L,PIT,30,6.004,-0.465908766,0.388049811,,0,,,,,,
11489,Michael A. Taylor,PIT,113,300,52,37,9,1,5,35,21,12,0.076666666,0.35,0.096654275,0.288343558,0.19330855,0.204,0.241896222,0.27,0.289962825,0.333,0.253378378,49.89253717,-15.3636544,9.555437326,6.806890042,2.612010032,0.431916023,0.219047619,0.11627907,0.40116279,0.29824561,0.65506329,0.48585691,0.34705882,0.74154589,0.62671233,0.45930233,0.38953488,0.15116279,89.30619454,13.71395761,111.767,0.222222222,0.413580246,0.36419753,0.499271191,Michael A. Taylor,CF,R,R,PIT,34,9.129,0.431915998,0.244361013,1,4000000,4000000,,,,,
13768,Travis Jankowski,TEX,104,207,38,32,5,0,1,19,12,11,0.057971014,0.212560386,0.042105263,0.255172413,0.2,0.207,0.233850789,0.241,0.242105263,0.252,0.265700483,48.30349052,-10.47400813,0.708040953,5.71050714,1.770382427,-0.295943732,0.272727272,0.00684932,0.24657534,0.19944598,0.63755459,0.44444444,0.55555556,0.86643836,0.80494505,0.32876712,0.34246575,0.32876712,85.42035211,5.894880815,105.091,0.118881118,0.608391608,0.272727272,0.495098001,Travis Jankowski,RF/LF/CF,L,R,TEX,34,7.153,-0.295943737,0.083911113,,0,,,,,,
2967,Tommy Pham,- - -,116,478,109,77,20,3,9,49,39,7,0.073221757,0.221757322,0.120454546,0.306748466,0.247727272,0.263,0.296562407,0.319,0.368181818,0.407,0.30543933,90.89166734,-8.178660497,-8.502683043,4.558143939,-3.132970721,-0.077419165,0.330188679,0.07164179,0.42686567,0.1816092,0.58974359,0.4050962,0.48101266,0.8647343,0.78690629,0.37014925,0.34328358,0.28656716,90.39286699,11.08655005,112.898,0.220895522,0.441791044,0.337313432,0.438539238,Tommy Pham,LF/RF/DH,R,R,KCR,37,9.092,-0.077418678,0.506762147,1,3000000,3000000,,,,,
8090,Matt Carpenter,STL,59,157,32,21,7,0,4,15,15,0,0.095541401,0.324840764,0.138686131,0.333333333,0.233576642,0.211,0.303031007,0.287,0.372262773,0.35,0.314102564,95.0950229,-3.120913254,-4.173673198,1.815630989,-2.20004411,-0.213405818,0.294117647,0.06741573,0.26966292,0.21405751,0.6056338,0.42215569,0.41791045,0.8372093,0.73758865,0.39772727,0.36363636,0.23863636,85.7524821,24.23506673,106.541,0.26744186,0.26744186,0.465116279,0.421721343,Matt Carpenter,1B/DH,L,R,STL,39,12.145,-0.213405833,-0.176912129,,0,,,,,,
12434,Kevin Pillar,- - -,100,314,65,40,16,1,8,38,45,12,0.050955414,0.219745222,0.147887324,0.271428571,0.228873239,0.221,0.292505991,0.275,0.376760563,0.329,0.290734824,87.89100254,-2.930512254,-2.224406853,6.177353658,1.420030527,0.548656297,0.231884057,0.03652968,0.29680365,0.35323383,0.69154229,0.52238806,0.57746479,0.88489209,0.78095238,0.47031963,0.3196347,0.21004566,84.63020479,17.87097784,108.755,0.188073394,0.353211009,0.458715596,0.421487852,Kevin Pillar,LF/RF/CF,R,R,LAA,36,10.072,0.549060285,0.110319711,,0,,,,,,
20126,Dylan Carlson,- - -,96,265,49,39,7,0,3,19,25,2,0.083018867,0.283018867,0.068085106,0.2875,0.208510638,0.195,0.256900037,0.25,0.276595744,0.27,0.286792452,66.51541656,-10.20099099,-8.653264701,2.366749182,0.302444831,-1.035370194,0.293333333,0.02453988,0.25766871,0.2462406,0.69377163,0.47927928,0.54961832,0.7605985,0.70864662,0.41104294,0.33128834,0.25766871,86.78787061,15.8060606,107.236,0.204968944,0.409937888,0.385093167,0.418517266,Dylan Carlson,RF/LF/CF,S,L,TBR,26,4.104,-1.035372376,0.606942236,,0,,,,,,
5235,Justin Turner,- - -,139,539,119,84,24,0,11,59,55,0,0.109461966,0.176252319,0.123913043,0.299168975,0.258695652,0.252,0.326553215,0.328,0.382608695,0.383,0.354359925,116.6377936,5.761317763,-12.30285351,1.593773163,-4.499692127,1.180083576,0.621052631,0.04569892,0.32526882,0.24977043,0.63525589,0.45431034,0.71323529,0.89641944,0.84914611,0.40860215,0.34408602,0.24731183,87.14886015,17.80160358,106.753,0.255376344,0.325268817,0.419354838,0.407173487,Justin Turner,1B/DH,R,R,SEA,40,14.045,1.178726912,0.639216185,1,8000000,8000000,,,,,
13338,Omar Narváez,NYM,28,69,10,8,2,0,0,4,5,0,0.04347826,0.173913043,0.030769231,0.188679245,0.153846153,0.177,0.171028973,0.2,0.184615384,0.236,0.19117647,8.294436493,-7.698699649,-4.184684634,1.440934059,-0.132007606,-0.989980585,0.25,0,0.22222222,0.25862069,0.70588235,0.51301115,0.66666667,0.89814815,0.84782609,0.27777778,0.44444444,0.27777778,86.13147212,20.9730823,99.388,0.153846153,0.346153846,0.5,0.405726569,Omar Narváez,C,L,R,NYM,33,7.159,-0.989980578,0.016699238,,0,,,CHW,1,0,
15274,Mike Tauchman,CHC,109,350,74,54,12,1,7,50,29,6,0.134285714,0.2,0.117449665,0.301801801,0.248322147,0.242,0.325350942,0.33,0.365771812,0.38,0.357142857,111.1956043,4.72638904,-6.19266808,4.694492034,0.04066325,1.052304108,0.671428571,0.07423581,0.40611354,0.20221607,0.68834356,0.45998699,0.60273973,0.8573975,0.80480905,0.33187773,0.34061135,0.32751092,89.01214707,15.4537996,110.285,0.187772925,0.397379912,0.414847161,0.400799747,Mike Tauchman,CF/LF/RF,L,L,CHC,34,4.143,1.052304029,1.365836143,,0,,,CHW,1,1950000,1950000
11442,Gary Sánchez,MIL,89,280,54,35,7,1,11,30,37,0,0.096428571,0.271428571,0.171428571,0.267080745,0.220408163,0.219,0.307086134,0.309,0.391836734,0.399,0.307142857,95.98447169,-2.643931621,-3.353823766,2.214285709,-1.299427904,0.343555903,0.355263157,0.10465116,0.44186047,0.26903553,0.55026455,0.40673575,0.54716981,0.81089744,0.72186837,0.47674419,0.40697674,0.11627907,89.97093591,16.21189419,114.37,0.186046511,0.40116279,0.412790697,0.375956881,Gary Sánchez,C/DH,R,R,MIL,32,8.05,0.343555897,0.760864317,,0,,,BAL,1,8500000,8500000
15223,Adam Frazier,KCR,104,294,53,38,10,1,4,35,22,3,0.074829931,0.200680272,0.091603053,0.246231155,0.202290076,0.238,0.261305982,0.286,0.293893129,0.318,0.281786941,63.12998519,-12.19921221,-3.254200816,5.128363189,0.203773685,-0.58380512,0.372881355,0.02912621,0.22815534,0.2628866,0.65977742,0.46903386,0.63398693,0.88915663,0.82042254,0.40291262,0.33009709,0.26699029,84.49832867,15.31786866,106.297,0.253731343,0.383084577,0.363184079,0.338091158,Adam Frazier,2B/RF/LF,L,R,KCR,33,8.075,-0.583805144,0.231329337,,0,,,,,,
12147,Nick Ahmed,- - -,71,228,48,39,6,1,2,20,17,2,0.048245614,0.22368421,0.066666667,0.2875,0.228571428,0.226,0.248458465,0.259,0.295238095,0.32,0.266666666,58.93527325,-11.69466238,8.888443641,3.997353562,-0.498606209,0.494329476,0.215686274,0.03030303,0.23030303,0.36010363,0.68980477,0.53955136,0.63309353,0.82075472,0.76367615,0.4,0.42424242,0.17575758,84.8677479,13.40475211,104.205,0.171974522,0.439490445,0.388535031,0.290417686,Nick Ahmed,SS,R,R,SDP,35,10.017,0.492154777,0.042335089,,0,,,,,,
17766,DJ Stewart,NYM,74,194,28,19,4,0,5,16,19,1,0.159793814,0.24742268,0.120253165,0.216981132,0.177215189,0.212,0.290011155,0.326,0.297468354,0.346,0.324742268,88.3776008,-2.688571689,-5.493547201,2.171610525,0.007669896,-0.177815842,0.645833333,0.08108108,0.3963964,0.17801047,0.63707572,0.40784314,0.36764706,0.81557377,0.71794872,0.52252252,0.2972973,0.18018018,89.68256392,19.14425826,110.867,0.189189189,0.324324324,0.486486486,0.264756685,DJ Stewart,RF/LF,L,R,NYM,31,3.144,-0.17781584,0.037260104,,0,,,PIT,1,0,
6887,Martín Maldonado,CHW,48,147,16,9,3,0,4,9,11,0,0.054421768,0.346938775,0.111111111,0.15,0.118518518,0.16,0.181461229,0.222,0.229629629,0.288,0.173611111,10.92298362,-16.41832647,-3.013967991,1.08035714,-1.435677513,-1.500829106,0.156862745,0.08045977,0.35632184,0.31300813,0.63225806,0.49100719,0.37662338,0.77040816,0.65934066,0.47126437,0.37931034,0.14942529,88.04921759,20.09813,107.729,0.13095238,0.369047619,0.5,0.26420489,Martín Maldonado,C,R,R,CHW,38,12.1,-1.500829101,-0.295755565,,0,,,SDP,1,0,
10028,Christian Bethancourt,- - -,62,147,29,17,7,0,5,18,22,3,0.034013605,0.244897959,0.158273381,0.244897959,0.208633093,0.218,0.263338663,0.267,0.366906474,0.36,0.24137931,65.83720853,-5.533046945,2.756391525,5.45632506,0.472215186,0.218803325,0.138888888,0.07619048,0.41904762,0.47211896,0.74898785,0.60465116,0.54330709,0.82162162,0.70833333,0.41904762,0.36190476,0.21904762,89.08012795,12.36484076,110.886,0.131313131,0.474747474,0.393939393,0.245714023,Christian Bethancourt,C,R,R,CHC,33,5.023,0.228358403,0.367910713,,0,,,TOR,1,0,
12164,Miguel Sanó,LAA,28,95,17,12,3,0,2,9,6,0,0.094736842,0.378947368,0.108433735,0.326086956,0.204819277,0.241,0.274585786,0.312,0.313253012,0.378,0.294736842,75.16797759,-3.268818206,-0.759858817,1.340773803,-0.56957943,-0.089004971,0.25,0.10416667,0.52083333,0.27619048,0.66145833,0.460199,0.29310345,0.78740157,0.63243243,0.47916667,0.27083333,0.25,93.77614339,8.936553955,114.921,0.25,0.479166666,0.270833333,0.245272108,Miguel Sanó,1B/3B/DH,R,R,LAA,32,8.002,-0.089004971,0.075773984,,0,,,,,,
5517,Kyle Higashioka,SDP,84,263,54,26,10,1,17,29,45,2,0.05703422,0.281368821,0.256097561,0.237179487,0.219512195,0.22,0.313890066,0.298,0.475609756,0.43,0.263358778,104.6129054,0.295575651,5.996636152,3.876410117,-1.155170999,1.554368533,0.202702702,0.1091954,0.37356322,0.27755906,0.62454874,0.45856874,0.53900709,0.84682081,0.75770021,0.51724138,0.3045977,0.17816092,88.38139049,20.74808542,107.204,0.192982456,0.280701754,0.526315789,0.239927082,Kyle Higashioka,C,R,R,SDP,35,6.005,1.554368496,1.323746085,,0,,,TEX,2,13500000,6750000
9627,Yan Gomes,CHC,34,96,14,10,2,0,2,7,7,0,0.020833333,0.375,0.087912088,0.222222222,0.153846153,0.212,0.184459737,0.259,0.241758241,0.364,0.178947368,16.36616581,-9.673767711,-4.958929777,1.749999996,-0.072810706,-1.181063616,0.055555555,0.10526316,0.42105263,0.40659341,0.75647668,0.58666667,0.40540541,0.80821918,0.67272727,0.31578947,0.42105263,0.26315789,87.07169887,17.02891976,106.869,0.232142857,0.339285714,0.428571428,0.214954483,Yan Gomes,C,R,R,CHC,37,11.169,-1.181063652,0.031120995,,0,,,,,,
13066,Teoscar Hernández,LAD,154,652,160,93,32,2,33,84,99,12,0.081288343,0.288343558,0.229202037,0.344173441,0.271646859,0.25,0.359840165,0.346,0.500848896,0.486,0.339477726,133.5620553,26.75772112,-14.79342508,4.415695284,0.590510599,3.478037407,0.281914893,0.14888337,0.46650124,0.2922231,0.72059925,0.51150307,0.42204301,0.78690229,0.68515742,0.36069652,0.36069652,0.27860697,90.60985232,10.25462102,114.1,0.169154228,0.465174129,0.365671641,0.210064038,Teoscar Hernández,RF/LF,R,R,LAD,32,7.097,3.478037596,2.258911371,3,69000000,23000000,21050000,LAD,3,66000000,20940454
17907,Brendan Rodgers,COL,135,539,134,91,29,1,13,67,54,1,0.057513914,0.244897959,0.139720559,0.337988826,0.267465069,0.248,0.313601778,0.295,0.407185628,0.377,0.314126394,87.63701094,-8.83248321,-1.588923693,2.95360976,-0.864039034,0.777457396,0.234848484,0.05645161,0.43817204,0.27057613,0.68727273,0.49179537,0.4486692,0.87169312,0.76251227,0.36021505,0.41397849,0.22580645,89.30373762,4.906982755,111.128,0.183288409,0.5606469,0.25606469,0.192161927,Brendan Rodgers,2B,R,R,COL,28,5.075,0.777457297,0.997369945,,0,,,,,,
16997,Gleyber Torres,NYY,154,665,151,110,26,0,15,80,63,4,0.09774436,0.204511278,0.120954003,0.306306306,0.257240204,0.24,0.312672726,0.307,0.378194207,0.368,0.330316742,103.7247487,-1.734059728,-3.716562986,2.592078775,-4.568218872,1.726545579,0.477941176,0.06290672,0.35357918,0.22371365,0.66779891,0.45609669,0.63333333,0.84435402,0.79501169,0.34056399,0.33839479,0.32104121,88.56634629,15.02195659,111.242,0.229257641,0.366812227,0.403930131,0.183018801,Gleyber Torres,2B,R,R,NYY,28,6.162,1.726545572,2.986870289,3,54000000,18000000,,DET,1,15000000,15000000
12144,Max Kepler,MIN,105,399,93,63,21,1,8,43,42,1,0.055137844,0.200501253,0.127717391,0.300353356,0.252717391,0.247,0.298089891,0.301,0.380434782,0.381,0.301507537,94.149126,-3.516877433,-0.471555948,2.954867349,-0.845721453,0.961767767,0.275,0.06164384,0.36643836,0.32611637,0.71277997,0.52202937,0.54356846,0.88724584,0.78132992,0.42611684,0.30927835,0.26460481,88.87090386,16.82911508,115.392,0.210344827,0.351724137,0.437931034,0.179870765,Max Kepler,RF/LF,L,L,MIN,32,8.152,0.961767793,1.041316032,2,22000000,11000000,,PHI,1,10000000,10000000
20521,Nick Madrigal,CHC,51,94,19,16,3,0,0,5,10,1,0.042553191,0.106382978,0.034883721,0.25,0.220930232,0.243,0.245030201,0.27,0.255813953,0.291,0.279569892,57.13424006,-6.385250667,-3.374117047,3.037855747,-1.566886,-0.684635685,0.4,0,0.18181818,0.3480663,0.65536723,0.5,0.79365079,0.94827586,0.89385475,0.28571429,0.32467532,0.38961039,85.05402344,3.420457764,105.134,0.184210526,0.605263157,0.210526315,0.178678562,Nick Madrigal,2B/3B,R,R,CHC,28,4.087,-0.684635699,0.220206738,,0,,,,,,
10200,Tucker Barnhart,ARI,31,96,14,11,3,0,0,13,6,1,0.135416666,0.322916666,0.037037037,0.28,0.172839506,0.166,0.238519741,0.24,0.209876543,0.218,0.287234042,48.57195502,-5.802505806,-1.680971444,4.603840093,0.101306371,-0.442708381,0.419354838,0.03846154,0.21153846,0.17791411,0.56650246,0.39344262,0.48275862,0.8,0.73611111,0.42307692,0.42307692,0.15384615,83.37909071,1.608399116,101.63,0.276595744,0.489361702,0.234042553,0.145775137,Tucker Barnhart,C,L,R,ARI,34,9.148,-0.442708403,0.006513849,,0,,,TEX,1,0,
