playerid,Name_x,Position,Bats,Throws,Prev_Team,Age,Service,WAR_19,WAR_proj,Years_Med,Total_Med,AAV_Med,QO,Signing_Team,Years,Total,AAV,Name_y,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,MLBAMID
3548,Liam Hendriks,RP,R,R,CHW,35,9.2,-0.1,,,$0,,,BOS,2.0,"$10,000,000","$5,000,000",Liam Hendriks,CHW,2,0,1,5,0,5.0,5.4,1.8,1.8,0.2,0.55555556,0.5,0.166666666,95.54696117,5.4,3.96,5.255040359,4.639062464,-0.05848404,Liam Hendriks,521230
15474,Lucas Giolito,SP,R,R,CLE,29,6.1,0.9,,2.0,"$30,000,000","$15,000,000",,BOS,2.0,"$38,500,000","$19,250,000",Lucas Giolito,- - -,8,15,0,33,33,184.1,9.96021717,3.56419536,2.001808353,0.274089936,0.72830579,0.361660079,0.177489177,93.29917779,4.882459397,4.61,5.267698622,4.448119522,0.928597271,Lucas Giolito,608337
6984,Luis García,RP,R,R,SDP,37,8.0,0.1,,,$0,,,LAA,1.0,"$4,250,000","$4,250,000",Luis García,SDP,2,3,0,61,0,59.2,7.994414771,3.620112349,0.905028087,0.297752809,0.73200993,0.615384615,0.162162162,97.62750876,4.072626393,4.07,4.294146682,4.012146883,0.107536063,Luis Garcia,472610
15890,Luis Severino,SP,R,R,NYY,30,7.2,-0.5,,1.0,"$10,000,000","$10,000,000",,NYM,1.0,"$13,000,000","$13,000,000",Luis Severino,NYY,4,8,0,19,18,89.1,7.958955677,3.425373329,2.317164311,0.326086957,0.65943239,0.422297297,0.209090909,96.61890636,6.64925411,5.89,6.143100225,4.831928803,-0.509417668,Luis Severino,622663
16918,Luke Weaver,SP,R,R,NYY,30,6.1,0.5,,,$0,,,NYY,2.0,"$4,500,000","$2,000,000",Luke Weaver,- - -,3,6,0,29,25,123.2,7.932615147,2.91105143,2.110512287,0.330708661,0.68813131,0.354523227,0.18125,94.12366183,6.404313146,5.55,5.608140265,4.698730068,0.487057984,Luke Weaver,596133
5524,Madison Bumgarner,SP,R,L,ARI,34,12.2,-0.4,,,$0,,,,,,,Madison Bumgarner,ARI,0,3,0,4,4,16.2,5.400000206,8.100000309,2.160000082,0.35,0.59322034,0.375,0.153846153,89.59771518,10.26000039,8.96,8.055040543,7.514269258,-0.403762847,Madison Bumgarner,518516
13431,Marcus Stroman,SP,R,R,CHC,33,9.0,2.7,,3.0,"$66,000,000","$22,000,000",,NYY,2.0,"$37,000,000","$18,500,000",Marcus Stroman,CHC,10,9,0,27,25,136.2,7.836585949,3.424390499,0.592682971,0.283163265,0.658867,0.571072319,0.102272727,92.17854066,3.951219806,4.27,3.576991603,3.785491284,2.66443117,Marcus Stroman,573186
6902,Martín Pérez,SP,L,L,TEX,33,11.0,0.4,,1.0,"$8,000,000","$8,000,000",,PIT,1.0,"$8,000,000","$8,000,000",Martín Pérez,TEX,10,4,0,35,20,141.2,5.908235718,3.1129414,1.334117743,0.292517007,0.74308756,0.454945054,0.129629629,92.07163136,4.447059143,4.86,4.991511072,4.955108605,0.360995576,Martin Perez,527048
12863,Matt Barnes,RP,R,R,MIA,34,8.1,0.1,,,$0,,,WSN,1.0,"$451,613","$451,613",Matt Barnes,MIA,1,0,0,24,1,21.1,8.437502012,4.218751006,0.843750201,0.348484848,0.69277108,0.492537313,0.105263157,93.60153835,5.484376308,4.7,4.145665572,4.399432038,0.138901621,Matt Barnes,598264
13528,Matt Bowman,RP,R,R,NYY,33,4.0,-0.1,,,$0,,,BAL,1.0,"$800,000","$800,000",Matt Bowman,NYY,0,0,0,3,0,4.0,6.75,4.5,2.25,0.357142857,0.60606061,0.466666666,0.25,92.25520325,9.0,5.96,6.505040359,4.908392113,-0.094847664,Matt Bowman,621199
1246,Matt Bush,RP,R,R,TEX,38,5.1,-0.7,,,$0,,,,,,,Matt Bush,MIL,0,2,1,12,0,10.1,8.709679295,5.225807577,4.354839647,0.222222222,0.6,0.28125,0.416666666,94.7768604,9.580647224,10.87,9.351815866,4.981513736,-0.704495966,Matt Bush,456713
1890,Matt Moore,RP,L,L,MIA,35,11.0,0.6,,1.0,"$7,000,000","$7,000,000",,LAA,1.0,"$9,000,000","$9,000,000",Matt Moore,- - -,5,1,0,50,0,52.2,10.25316561,2.563291402,1.196202654,0.293233083,0.88560886,0.350364963,0.112903225,94.03074732,2.563291402,3.28,3.729723953,3.948226673,0.646787267,Matt Moore,519043
15440,Matthew Boyd,SP,L,L,DET,33,7.1,0.9,,,$0,,,CLE,1.0,"$1,750,000","$1,750,000",Matthew Boyd,DET,5,5,0,15,15,71.0,9.253522121,3.169014425,1.394366347,0.302083333,0.62034739,0.388059701,0.126436781,91.64313122,5.450704811,4.24,4.353632027,4.365485586,0.854604244,Matthew Boyd,571510
13218,Michael Fulmer,RP,R,R,CHC,31,7.2,0.4,,,$0,,,BOS,1.0,$0,,Michael Fulmer,CHC,3,5,2,58,1,57.0,10.26315996,4.421053519,1.10526338,0.303703704,0.71847507,0.387323943,0.125,94.31861207,4.421053519,4.3,4.149777381,4.177631742,0.387936711,Michael Fulmer,605242
14843,Michael Lorenzen,SP,R,R,PHI,32,8.2,1.7,,2.0,"$20,000,000","$10,000,000",,TEX,1.0,"$4,500,000","$4,500,000",Michael Lorenzen,- - -,9,9,1,29,25,153.0,6.529411887,2.764705934,1.17647061,0.265765766,0.69811321,0.410480349,0.11299435,94.47578389,4.176470666,4.51,4.464190709,4.677545356,1.675996763,Michael Lorenzen,547179
10315,Michael Tonkin,RP,R,R,ATL,34,3.1,0.1,,,$0,,,NYM,1.0,"$1,000,000","$1,000,000",Michael Tonkin,ATL,7,3,1,45,0,80.0,8.437500805,2.587500247,1.462500139,0.240566038,0.6779661,0.382882882,0.135416666,,4.275000408,3.9,4.430040472,4.301562564,0.056667816,Michael Tonkin,543859
14078,Michael Wacha,SP,R,R,SDP,32,10.1,2.7,,3.0,"$39,000,000","$13,000,000",,KCR,2.0,"$32,000,000","$16,000,000",Michael Wacha,SDP,14,4,0,24,24,134.1,8.307692622,2.880893409,1.004962817,0.266304348,0.79710145,0.344647519,0.09090909,92.28517978,3.215881015,4.27,3.887794726,4.466973701,2.655260563,Michael Wacha,608379
12808,Mike Clevinger,SP,R,R,CHW,33,7.0,2.2,,2.0,"$24,000,000","$12,000,000",,CHW,1.0,"$3,000,000","$3,000,000",Mike Clevinger,CHW,9,9,0,24,24,131.1,7.538071358,2.741116857,1.096446743,0.280748663,0.77235772,0.30927835,0.082051282,94.64124969,3.769035679,4.1,4.282959181,5.154052555,2.18881917,Mike Clevinger,605182
10430,Mychal Givens,RP,R,R,BAL,34,8.0,-0.1,,,$0,,,MIA,1.0,$0,,Mychal Givens,BAL,0,1,0,6,0,4.0,4.500001073,13.50000322,0.0,0.307692308,0.45454545,0.461538461,0.0,91.59947983,11.25000268,11.34,7.505041373,8.331717447,-0.141344845,Mychal Givens,571710
12730,Nick Martinez,SP,L,R,SDP,33,5.0,1.4,,2.0,"$18,000,000","$9,000,000",,CIN,2.0,"$26,000,000","$13,000,000",Nick Martinez,SDP,6,4,1,63,9,110.1,8.646526078,3.26284003,0.978852009,0.29,0.77476038,0.537704918,0.139534883,93.53187369,3.425982031,3.98,3.91667181,3.791489788,1.391108036,Nick Martinez,607259
15594,Nick Wittgren,RP,R,R,KCR,33,6.1,0.0,,,$0,,,,,,,Nick Wittgren,KCR,1,0,0,27,0,29.0,5.586207999,3.413793777,0.620689778,0.29787234,0.65533981,0.447916666,0.057142857,92.13053197,4.965518221,4.67,4.358488853,5.457361876,0.03987835,Nick Wittgren,621295
11762,Noah Syndergaard,SP,L,R,CLE,31,8.1,-0.5,,,$0,,,,,,,Noah Syndergaard,- - -,2,6,0,18,18,88.2,5.684210689,1.928571484,2.233082771,0.288732394,0.66536204,0.371710526,0.183333333,92.32927366,6.496240788,6.48,6.198649466,5.210704443,-0.482269645,Noah Syndergaard,592789
18064,Phil Maton,RP,R,R,HOU,31,6.0,0.6,,,$0,,,TBR,1.0,"$6,500,000","$6,500,000",Phil Maton,HOU,4,3,1,68,0,66.0,10.09091026,3.409091303,0.818181913,0.26875,0.75067024,0.429447852,0.089552238,,3.000000347,3.11,3.7398889,4.236473314,0.59410888,Phil Maton,664208
13435,Pierce Johnson,RP,R,R,ATL,33,4.1,0.7,,,$0,,,ATL,2.0,"$14,250,000","$7,125,000",Pierce Johnson,- - -,2,6,13,67,0,62.2,12.92553441,4.308511469,1.43617049,0.360544218,0.74683544,0.371794871,0.181818181,96.09801287,4.021277371,3.9,3.893338355,3.269950146,0.666490808,Pierce Johnson,572955
16400,Reynaldo López,RP,R,R,CLE,30,6.0,0.8,,2.0,"$12,000,000","$6,000,000",,ATL,3.0,"$30,000,000","$10,000,000",Reynaldo López,- - -,3,7,6,68,0,66.0,11.31818362,4.636364373,1.090909264,0.276315789,0.81300813,0.392405063,0.115942028,98.38097841,3.272727793,4.01,3.906555615,4.059302169,0.764826417,Reynaldo Lopez,625643
4806,Rich Hill,SP,L,L,SDP,44,14.1,0.7,,,$0,,,,,,,Rich Hill,- - -,8,14,0,32,27,146.1,7.933940843,3.567198209,1.4145786,0.320541761,0.66734075,0.379912663,0.13372093,88.41339903,5.41230073,5.66,4.867796638,4.767863847,0.745836541,Rich Hill,448179
7803,Richard Bleier,RP,L,L,BOS,37,7.0,-0.1,,,$0,,,WSN,1.0,$0,,Richard Bleier,BOS,1,0,0,27,0,30.2,4.695652855,1.467391517,1.467391517,0.310679612,0.65789474,0.552380952,0.178571428,89.18276978,5.282609462,4.7,5.113736281,4.503753012,-0.11710155,Richard Bleier,542947
13594,Robert Stephenson,RP,R,R,TBR,31,6.0,1.0,,2.0,"$10,000,000","$5,000,000",,LAA,3.0,"$33,000,000","$11,000,000",Robert Stephenson,- - -,3,4,1,60,0,52.1,13.24204071,2.751592875,1.375796437,0.22,0.74712644,0.345794392,0.156862745,96.9358724,3.095541984,2.73,3.216823792,2.840790717,0.959683567,Robert Stephenson,596112
5615,Ryan Brasier,RP,R,R,LAD,36,6.1,1.1,,,$0,,,LAD,2.0,"$9,000,000","$4,500,000",Ryan Brasier,- - -,3,0,2,59,0,59.2,8.446928004,2.865922001,0.452514,0.248407643,0.66889632,0.4375,0.053571428,96.00299714,3.016760002,3.55,3.137721915,4.035839829,1.131692808,Ryan Brasier,518489
10291,Ryan Tepera,RP,R,R,STL,36,7.1,-0.3,,,$0,,,,,,,Ryan Tepera,- - -,2,2,0,12,0,10.2,9.281253043,3.375001106,2.53125083,0.416666667,0.67307692,0.459459459,0.2,91.73753043,7.593752489,5.16,6.817541527,5.486316995,-0.321665123,Ryan Tepera,572193
15947,Ryne Stanek,RP,R,R,HOU,32,6.0,0.1,,,$0,,,SEA,1.0,"$4,000,000","$4,000,000",Ryne Stanek,HOU,3,1,0,55,0,50.2,9.059211663,3.730263626,1.42105281,0.257575758,0.75757576,0.307142857,0.103896103,98.18678209,4.085526828,4.04,4.597145791,5.057173843,0.069852062,Ryne Stanek,592773
17264,Sam Coonrod,RP,R,R,NYM,31,4.1,-0.1,,,$0,,,,,,,Sam Coonrod,NYM,0,0,0,10,0,6.2,8.10000309,10.80000412,0.0,0.277777778,0.53333333,0.611111111,0.0,95.88427734,9.450003605,4.9,5.955041389,6.699049963,-0.108224981,Sam Coonrod,656322
10591,Scott Alexander,RP,L,L,SFG,34,6.1,0.7,,,$0,,,OAK,1.0,"$2,250,000","$2,250,000",Scott Alexander,SFG,7,3,1,55,8,48.1,5.772415312,2.048276401,0.372413891,0.325153374,0.57632399,0.607361963,0.064516129,,4.655173638,3.61,3.255040359,3.77753507,0.68429631,Scott Alexander,518397
15873,Sean Manaea,SP,R,L,SFG,32,7.2,1.2,,2.0,"$24,000,000","$12,000,000",,NYM,2.0,"$28,000,000","$14,000,000",Sean Manaea,SFG,7,6,1,37,10,117.2,9.790369118,3.212464867,1.070821622,0.293159609,0.63988095,0.408805031,0.118644067,93.57365784,4.436261007,4.21,3.900932767,4.012226037,1.150171936,Sean Manaea,640455
12447,Seth Lugo,SP,R,R,SDP,34,7.1,2.9,,2.0,"$26,000,000","$13,000,000",,KCR,3.0,"$45,000,000","$15,000,000",Seth Lugo,SDP,8,7,0,26,26,146.1,8.610478659,2.214123084,1.168564961,0.298029557,0.76771654,0.451764705,0.132867132,93.70975066,3.567198302,4.42,3.82907227,3.756835143,2.881954193,Seth Lugo,607625
10756,Shane Greene,RP,R,R,CHC,35,7.0,0.0,,,$0,,,TEX,1.0,$0,,Shane Greene,CHC,0,0,0,2,0,3.0,9.0,6.0,0.0,0.285714286,1.0,0.571428571,0.0,93.10413954,0.0,3.45,3.255040359,4.357274862,0.019146893,Shane Greene,572888
10197,Shelby Miller,RP,R,R,LAD,33,8.0,0.5,,,$0,,,DET,1.0,"$3,250,000","$3,250,000",Shelby Miller,LAD,3,0,1,36,1,42.0,9.000000817,4.071428941,0.642857201,0.164948454,0.89385475,0.373737373,0.068181818,93.60876433,1.71428587,3.25,3.683611827,4.487123261,0.518453941,Shelby Miller,571946
31839,Shintaro Fujinami,RP,R,R,BAL,30,1.0,0.2,,,$0,,,NYM,1.0,"$3,350,000","$3,350,000",Shintaro Fujinami,- - -,7,8,2,64,7,79.0,9.455698029,5.126583269,1.025316654,0.300469484,0.53380783,0.4009009,0.097826086,98.53345466,7.177216576,4.8,4.609471001,5.053880724,0.210900821,Shintaro Fujinami,660261
12768,Sonny Gray,SP,R,R,MIN,34,10.1,5.4,,3.0,"$63,000,000","$21,000,000","$20,325,000",STL,3.0,"$75,000,000","$24,949,117",Sonny Gray,MIN,8,8,0,32,32,184.0,8.951086957,2.690217391,0.391304348,0.294820717,0.76773567,0.473267326,0.051948051,92.84131494,2.788043478,3.66,2.825692533,3.644258675,5.365796566,Sonny Gray,543243
16207,Spencer Turnbull,SP,R,R,DET,31,5.0,-0.1,,,$0,,,PHI,1.0,"$2,000,000","$2,000,000",Spencer Turnbull,DET,1,4,0,7,7,31.0,6.967742364,4.354838978,1.451612993,0.326530612,0.60416667,0.485148514,0.151515151,,7.258064963,6.12,5.545363081,5.208608476,-0.051454693,Spencer Turnbull,605513
16814,Tim Hill,RP,R,L,SDP,34,5.1,-0.4,,,$0,,,CHW,1.0,"$1,800,000","$1,800,000",Tim Hill,SDP,1,4,0,48,0,44.1,5.278196548,2.842105834,1.421052917,0.348993289,0.62138728,0.611842105,0.2,90.86199302,5.481204108,5.03,5.488123515,4.740769486,-0.424253106,Tim Hill,657612
15046,Trevor Gott,RP,R,R,NYM,31,5.1,1.0,,,$0,,,OAK,1.0,"$1,500,000","$1,500,000",Trevor Gott,- - -,0,5,1,64,0,58.0,9.620691237,2.948276347,0.620689757,0.343023256,0.64676617,0.40229885,0.061538461,93.6231615,4.189655861,3.48,3.203316213,4.159658853,0.994601995,Trevor Gott,641627
17793,Trey Wingenter,RP,R,R,DET,30,4.0,0.1,,,$0,,,DET,1.0,$0,,Trey Wingenter,DET,1,0,0,17,0,17.0,11.64706013,3.705882769,1.058823648,0.333333333,0.64655172,0.431818181,0.111111111,95.96571321,5.823530065,3.87,3.960922792,4.182118791,0.054594822,Trey Wingenter,622259
14361,Ty Blach,SP,R,L,COL,33,3.1,0.1,,,$0,,,COL,1.0,$0,,Ty Blach,COL,3,3,0,20,13,78.0,5.769231051,2.769230905,1.730769315,0.346303502,0.73451327,0.391791044,0.168539325,89.47341783,5.538461809,7.26,5.626835347,5.013352062,0.113653459,Ty Blach,621389
13758,Tyler Duffey,RP,R,R,CHC,33,6.0,0.0,,,$0,,,KCR,1.0,"$1,081,989","$1,081,989",Tyler Duffey,CHC,0,0,0,1,0,2.0,13.5,0.0,4.5,0.0,1.0,0.0,0.25,92.46876017,4.5,3.45,6.755040359,3.561743867,-0.007616076,Tyler Duffey,608648
16358,Tyler Mahle,SP,R,R,MIN,29,6.0,0.4,,,$0,,,TEX,2.0,"$22,000,000","$11,000,000",Tyler Mahle,MIN,1,2,0,5,5,25.2,9.818182061,1.753246797,1.753246797,0.265625,0.8,0.376811594,0.161290322,92.78348086,3.155844234,3.23,4.190105318,3.654543137,0.373107046,Tyler Mahle,641816
11189,Vince Velasquez,SP,R,R,PIT,32,8.1,0.7,,,$0,,,,,,,Vince Velasquez,PIT,4,4,0,8,8,37.1,8.919643161,3.375000115,0.964285747,0.29245283,0.76576577,0.302752293,0.085106382,93.54678819,3.857142989,4.13,3.871111809,4.559706451,0.678149939,Vince Velasquez,592826
8779,Wade Miley,SP,L,L,MIL,37,12.0,1.1,,1.0,"$8,000,000","$8,000,000",,MIL,1.0,"$8,500,000","$8,500,000",Wade Miley,MIL,9,4,0,23,23,120.1,5.908587507,2.842105383,1.196675951,0.234463277,0.81632653,0.462809917,0.116788321,90.47651394,3.141274371,4.33,4.69271355,4.846529543,1.067929745,Wade Miley,489119
14295,Wandy Peralta,RP,L,L,NYY,32,6.2,-0.4,,,$0,,,SDP,4.0,"$16,500,000","$4,125,000",Wandy Peralta,NYY,4,2,4,63,0,54.0,8.500002402,5.000001413,1.166666996,0.218045113,0.85209003,0.573529411,0.189189189,95.8289024,2.833334134,4.7,5.051337163,4.49900395,-0.419756144,Wandy Peralta,593974
8048,Will Smith,RP,R,L,TEX,34,10.2,1.1,,1.0,"$4,000,000","$4,000,000",,KCR,1.0,"$5,000,000","$5,000,000",Will Smith,TEX,2,7,22,60,0,57.1,8.633722845,2.668605243,0.784883895,0.261744966,0.55555556,0.296052631,0.069444444,92.36332775,4.395349812,3.35,3.359691545,4.302273027,1.088053107,Will Smith,519293
16401,Yonny Chirinos,SP,R,R,ATL,30,5.1,-0.3,,,$0,,,MIA,1.0,$0,,Yonny Chirinos,- - -,5,5,0,20,9,85.0,5.611765084,2.858823722,1.588235401,0.284644195,0.68627451,0.455516014,0.159574468,93.07884618,5.400000364,6.24,5.431511094,4.965805944,-0.282318816,Yonny Chirinos,630023
13183,Zach Davies,SP,R,R,ARI,31,8.0,0.8,,,$0,,,WSN,1.0,$0,,Zach Davies,ARI,2,5,0,18,18,82.1,7.87044583,4.263158158,1.093117476,0.346456693,0.576,0.442748091,0.11235955,89.28058036,6.995951849,5.48,4.578927081,4.787206115,0.806563199,Zach Davies,605200
2895,Zach McAllister,RP,R,R,NYY,36,6.1,-0.2,,,$0,,,,,,,Zach McAllister,NYY,0,0,0,7,0,5.1,8.437502012,3.375000805,3.375000805,0.368421053,0.54347826,0.3,0.222222222,91.83559497,10.12500241,7.58,7.942541477,5.857572065,-0.159504965,Zach McAllister,502083
19979,Zach Plesac,SP,R,R,CLE,29,3.1,0.2,,,$0,,,LAA,1.0,"$1,000,000","$1,000,000",Zach Plesac,CLE,1,1,0,5,5,21.1,5.906250352,2.109375126,1.265625075,0.409638554,0.58201058,0.511904761,0.125,91.44182478,7.593750453,5.48,4.473790432,4.505686157,0.243904799,Zach Plesac,668676
1943,Zack Greinke,SP,R,R,KCR,40,19.1,1.1,,1.0,"$7,000,000","$7,000,000",,,,,,Zack Greinke,KCR,2,15,0,30,27,142.1,6.133489516,1.454332566,1.580796267,0.29954955,0.68666667,0.431330472,0.147928994,89.71707101,5.058548055,5.06,4.744501731,4.42424257,1.108583796,Zack Greinke,425844
