playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO,MLBAMID
22982,José Lopez,TBR,0,0,0,1,0,2,9,4.5,0,0.428571429,0.75,0.285714285,0,4.5,5.7,2.755040359,5.23506799,0.029742314,0.66666667,94.37372903,-0.957856718,,,,,,,0.21568627,87.8018022,0.694485467,0.11764706,82.3678182,-0.165366191,,,,,,,,,,,,,,,,,53.2,,106.7,,109.9,,,,95.5372549,87.6627451,93.44117647,,673111
23095,Jake Wong,CIN,0,0,0,1,0,3,0,9,0,0.5,0.66666667,0.666666666,0,9,7.68,6.255040359,7.357274862,-0.012612789,0.56140351,92.53722382,-0.861289371,,,,,,,0.01754386,86.86620331,-0.046043728,0.26315789,80.62676595,1.75643225,0.15789474,77.37753635,-2.291307945,,,,,,,,,,,,,,-70.4,95.6,33.5,,81.7,,,,54.16666667,89.61403509,85.82982456,,673858
23135,Eduardo Salazar,CIN,1,0,0,8,0,12.1,3.648648743,3.648648743,0,0.340425532,0.56,0.510638297,0,8.027027234,5.96,4.633418773,6.510196488,0.017229104,0.10041841,93.58537801,0.274845846,,,,0.53138075,93.22048013,-1.840178963,0.05020921,86.76569621,-0.898439519,0.31799163,86.21624435,-0.18543525,,,,,,,,,,,,,,,,,42.4,,86.44333333,100.0115702,105.2355263,,,,97.70671937,88.22964427,85.46442688,,674285
23150,Osvaldo Bido,PIT,2,5,0,16,9,50.2,8.526316378,3.730263415,0.710526365,0.329032258,0.625,0.354430379,0.070175438,5.86184251,4.7,4.103724629,4.93742962,0.704503268,0.27659574,94.64555288,-5.468385626,,,,0.23829787,94.50764465,0.298498463,0.09893617,89.00073242,0.623232171,0.38617021,84.44636439,1.989343408,,,,,,,,,,,,,,,,,75.12258065,,100.9825095,94.76409091,97.56566265,,137.803125,,97.00934395,96.30022942,95.38034633,,674370
23165,Steven Cruz,KCR,0,0,0,10,4,12.2,10.65789607,7.815790454,0.710526405,0.294117647,0.74074074,0.342857142,0.055555555,4.973684835,4.73,4.755040548,6.078224785,0.103817202,0.34016393,98.00594762,-1.19517561,0.10655738,92.45743972,-2.391358651,0.31557377,97.32506214,-0.171504017,,,,0.23770492,89.46890995,2.320122428,,,,,,,,,,,,,,,,,,,108.9560748,127.5056604,128.5560606,,119.3722222,,118.5404131,90.16327489,93.31710003,,674444
23191,Michael Plassmeyer,PHI,0,1,0,1,1,3.2,9.818183521,0,7.36363764,0.384615385,0.14705882,0.3125,0.375,22.09091292,15.59,14.16413316,7.135081223,-0.237125039,0.61176471,89.18040114,-3.420134563,,,,,,,0.23529412,83.43560791,-0.347805966,0.15294118,76.75337571,-1.692594957,,,,,,,,,,,,,,,,,90.2,,82.2,,89.6,,,,85.21411765,97.98352941,99.88352941,,674681
23221,Michael Grove,LAD,2,3,0,18,12,69,9.52173913,2.47826087,1.565217391,0.364102564,0.65759637,0.391304347,0.157894736,6.130434783,5,4.356489635,3.916703161,0.773676783,0.36736475,94.78692149,-12.05593382,0.06893543,89.28721599,0.212258633,0.0017452,93.74545288,-0.38610439,0.0034904,87.7874527,-0.663749799,0.38830716,85.62717697,5.257446837,,,,0.17015707,78.33619917,-0.69314706,,,,,,,,,,,122.75,,86.42373333,,106.0226027,97.91897436,94.30232558,,97.80076489,101.7381395,102.5526619,,675627
23252,Spencer Howard,TEX,0,0,0,3,0,3.1,5.400000515,8.100000772,2.700000257,0.272727273,0.60606061,0.5,0.166666666,10.80000103,5.06,9.55504096,8.631074029,-0.092144117,0.3875,95.69999055,-1.837061293,,,,,,,0.1,81.13302612,-0.602448095,0.5125,85.69226372,0.801494095,,,,,,,,,,,,,,,,,112.225,,117.4516129,,118.6487805,,,,109.2834711,98.5214876,98.21157025,,675921
23265,Cody Bolton,PIT,1,0,0,16,0,21.1,9.281251383,6.328125943,1.265625189,0.409090909,0.74162679,0.402985074,0.15,6.328125943,6.9,5.27066566,4.992557888,-0.178960741,0.54505495,95.26879883,-3.492803361,,,,,,,0.16703297,91.82484838,-2.124322347,0.28791209,83.70167879,-1.687974952,,,,,,,,,,,,,,,,,75.568,,92.40963855,,128.1061069,,,,99.95692308,91.59692308,94.4178022,,675989
23292,Packy Naughton,STL,0,0,0,4,0,5,9.000001717,1.800000343,0,0.181818182,1,0.636363636,0,0,2.88,1.855040092,2.847051334,0.082269743,0.29411765,93.79909668,0.462823849,0.25,88.34983915,0.544845689,0.25,93.58288574,1.177554354,0.20588235,85.75639125,0.394032907,,,,,,,,,,,,,,,,,,,,70.32307692,,72.755,68.01111111,,,90.48823529,,75.32941176,97.36617647,87.79264706,,676050
23301,Janson Junk,MIL,0,1,0,2,1,7.1,6.1363647,2.45454588,1.22727294,0.28,0.58139535,0.583333333,0.166666666,4.90909176,3.85,4.4823133,4.062328298,0.056286491,0.5,92.47980957,-0.371726796,,,,0.05454545,91.99144745,0.113086905,,,,0.2,79.81474928,-0.82897266,0.12727273,82.16979762,-0.174765505,,,,0.11818182,84.44544396,-0.475357629,,,,,,,,,131.4285714,97.94545455,88.55,102.0181818,,,,102.9456993,106.3106294,102.7764802,,676083
23307,Collin Snider,KCR,0,0,1,20,1,20.1,4.86885322,5.75409926,1.32786906,0.308823529,0.76219512,0.528571428,0.166666666,4.86885322,5.41,6.009139151,5.554729157,-0.316020191,0.01907357,95.85170201,0.111079838,0.16621253,91.85522461,0.746864881,0.45231608,95.68840266,-4.205617703,0.0027248,90.53099823,-0.036386766,0.35967302,84.21338515,-0.637191016,,,,,,,,,,,,,,,,,50.3,,106.1076923,68.41007194,129.2872144,,107.5618182,,102.6315376,95.36822894,95.0272322,,676092
23313,José Buttó,NYM,1,4,0,9,7,42,8.142857328,4.92857154,0.642857157,0.260869565,0.75289575,0.422413793,0.065217391,3.642857226,3.9,4.016945139,4.899187556,0.596429989,0.50613915,94.17202109,6.483336382,0.15279673,86.46412114,0.569213085,0.05866303,93.01679531,1.806521062,0.23055935,85.82858583,-3.859206967,,,,0.05184175,80.210964,1.04250057,,,,,,,,,,,,,,83.30833333,76.1525,101.2989276,86.06097561,109.2963964,,,,96.77092772,96.10118321,94.41423789,,676130
23324,Freddy Tarnok,OAK,1,1,0,5,1,14.2,8.590910022,6.750000732,2.454545721,0.194444444,0.85365854,0.25,0.173913043,4.909091441,7.3,7.141404417,6.188705928,-0.349912871,0.51567944,95.17337284,-2.423101909,,,,,,,0.12195122,85.74133126,1.322545402,0.25783972,86.26363641,-1.982410844,0.1010453,79.66832444,1.553245723,,,,,,,,,,,,,0.00348432,80.28571429,82.54666667,108.1722973,,118.1594595,,,,104.6679443,94.33031359,95.83101045,,676206
23363,Robert Garcia,- - -,2,2,0,25,0,32,9.281251392,3.375000506,0.843750127,0.291139241,0.65088757,0.461538461,0.125,3.656250548,3.63,3.536290402,3.55755422,0.553282179,0.48659004,94.2111975,1.800389759,,,,,,,0.27203065,88.01341613,1.217541281,0.24137931,83.80291167,3.307753026,,,,,,,,,,,,,,,,,93.18098592,,105.0496063,,107.3992063,,,,102.3886145,103.3445974,102.5367565,,676395
23429,JP Sears,OAK,5,14,0,32,32,172.1,8.408124039,2.767891764,1.775628679,0.278131635,0.77253219,0.290581162,0.129770992,4.543520444,4.64,5.152525909,5.101335344,0.556900084,0.50156958,93.20866655,-12.04666985,0.01255668,82.58928765,-0.631887119,0.00104639,92.24416097,-0.031201843,0.15102895,84.22709476,1.536654249,0.3337984,81.53426234,0.096523143,,,,,,,,,,,,,,,,,83.26912442,,93.4960334,,92.93756504,,,,92.95113438,100.9778709,99.84502618,,676664
23443,Tom Cosgrove,SDP,1,2,1,54,0,51.1,7.714287625,3.331169656,0.525974156,0.208955224,0.84645669,0.407407407,0.049180327,1.753247188,2.67,3.703092419,4.908049671,0.624372303,0.24387255,92.10486024,4.445448224,,,,0.22794118,91.25541835,4.179121561,0.00367647,85.21936544,-0.128474221,0.5245098,76.29881443,5.074464601,,,,,,,,,,,,,,,,,65.86666667,,94.49705882,86.77823834,97.87643021,,,,94.52303103,94.39391408,98.12649165,,676680
23449,Ricky Karcher,CIN,0,0,1,1,0,1,0,9,0,0,1,0,0,0,1.71,6.255040359,11.21509562,0.017227242,0.42857143,97.97199164,-0.308991063,,,,,,,0.04761905,94.24420166,-0.038701233,0.52380952,88.4138461,0.731796686,,,,,,,,,,,,,,,,,104.1,,81.4,,169.4,,,,128.5761905,69.78095238,71.3,,676689
23455,Hunter Stratton,PIT,0,0,0,8,0,12,7.500000596,2.250000179,1.500000119,0.225806452,0.98039216,0.515151515,0.2,2.250000179,4.61,4.755040479,3.966166878,-4.64839E-05,0.39655172,95.79877859,-1.919472359,0.46551724,90.83902392,2.250481058,,,,,,,0.13793103,85.05019633,0.025382958,,,,,,,,,,,,,,,,,,,121.3897059,,113.135,,109.1011765,,114.1241379,102.35,104.3873563,,676702
23460,Brandon Hughes,CHC,0,3,0,17,0,13.2,11.1951256,5.268294399,1.3170736,0.342857143,0.59405941,0.314285714,0.153846153,7.243904798,5.34,4.645284715,4.315546032,-0.049782783,0.38912134,93.55145329,-1.201120127,,,,0.05857741,93.58073207,-0.709962744,,,,0.55230126,83.36002604,1.409505147,,,,,,,,,,,,,,,,,,,79.22395833,102.77,112.1257576,,,,98.35899582,96.42217573,93.96192469,,676714
23488,Ron Marinaccio,NYY,4,5,2,45,0,47.1,10.64788933,5.133803782,1.140845285,0.266055046,0.74257426,0.387387387,0.12,3.992958497,4.36,4.691660348,4.790271374,-0.11051359,0.51785714,93.93679283,6.186881207,0.01116071,85.13710938,-1.374446545,,,,0.37053571,83.01173052,-4.432917792,0.10044643,81.1323839,0.985085286,,,,,,,,,,,,,,,,,101.4704819,,111.8368534,,122.82,,,,109.1928412,92.27975391,95.3689038,,676760
23499,Keaton Winn,SFG,1,3,1,9,5,42.1,7.440945105,1.700787453,1.275590589,0.254237288,0.66502463,0.579831932,0.171428571,4.677165495,4.3,4.365276613,3.889701277,0.215209424,0.25463744,95.98293279,-2.644127917,,,,0.15851602,95.43475991,0.550114188,,,,0.03541315,85.94214158,0.459470335,,,,,,,0.55143339,88.75170226,3.782531019,,,,,,,,,,90.94248366,85.10549451,118.7666667,,,143.0361702,119.9915093,99.61222241,103.5318392,,676775
23617,Josh Walker,NYM,0,1,0,13,0,10,10.80000309,5.400001545,1.800000515,0.357142857,0.46052632,0.233333333,0.133333333,8.100002317,4.83,5.255040932,5.135068528,-0.111295551,0.65296804,94.71362134,-0.998071004,,,,,,,0.01826484,87.58044434,-0.180734389,0.32876712,83.10844591,0.305688176,,,,,,,,,,,,,,,,,34.1,95.17638889,99.18041958,,,,,,96.67534247,97.03972603,94.71278539,,677020
23631,Clayton Andrews,MIL,0,1,0,4,0,3.1,10.80000412,5.40000206,8.10000309,0.538461538,0.12820513,0.4375,0.6,27.0000103,12.79,14.35504459,5.135068708,-0.324846834,0.50574713,94.83891158,-3.804694906,,,,,,,0.33333333,82.33040645,-2.759689271,0.16091954,83.61601911,0.131377399,,,,,,,,,,,,,,,,,56.02758621,,63.525,,96.25714286,,,,66.29310345,98.31954023,93.26551724,,677076
23735,Luis Garcia,HOU,2,2,0,6,6,27,10.33333333,3.333333333,1,0.314285714,0.75471698,0.263888888,0.09375,4,4.01,3.62541073,4.14049429,0.691237032,0.31154684,92.98370575,-3.31160333,0.42701525,85.58488122,2.510507438,,,,0.05882353,84.61693432,-0.322261903,0.12636166,78.65792531,0.667700291,0.07625272,76.38719308,-0.092320494,,,,,,,,,,,,,,53.46666667,99.44857143,78.7993007,,86.87241379,,107.1061224,,92.00215054,100.8365591,96.51096774,,677651
23779,Justin Bruihl,- - -,1,0,0,27,0,28,7.071429354,3.535714677,0.642857214,0.313253012,0.6122449,0.494117647,0.071428571,5.464286319,4.67,4.112183312,4.836963717,0.128457639,,,,0.36986301,87.21521147,-0.870760415,0.3173516,88.53703912,1.878230061,,,,0.31278539,78.63752156,-0.874509327,,,,,,,,,,,,,,,,,,,,91.57637773,102.0871914,,96.71742531,,96.80281899,95.05701679,93.84542494,,677865
23796,Ryan Weathers,- - -,1,8,0,15,12,57.2,6.710983066,4.526011835,1.872832484,0.325581395,0.66502463,0.375690607,0.153846153,6.554913692,4.67,6.029607002,5.560730155,-0.211165866,0.56716418,95.21684867,-8.208647799,,,,,,,0.22947761,87.03839111,-2.684662882,0.20335821,80.94678994,-2.380317956,,,,,,,,,,,,,,,,,66.75968379,,90.92030457,,104.6966024,,,,88.0720281,97.97105999,93.64229062,,677960
23809,Ray Kerr,SDP,1,1,0,22,0,27,11.66666831,3.000000424,1.666666902,0.3125,0.71428571,0.397058823,0.208333333,4.333333946,4.67,4.180966416,3.24320488,0.11630702,0.51990632,96.05984305,-3.469280805,,,,,,,0.04683841,90.66776123,0.092908729,,,,0.43325527,82.59391364,2.726268061,,,,,,,,,,,,,,59.67083333,76.04378378,91.82522936,,,,,,83.13364486,96.81471963,91.97850467,,678061
23920,Brayan Bello,BOS,12,11,0,28,28,157,7.566878981,2.579617834,1.375796178,0.305856833,0.7620614,0.561983471,0.171428571,4.242038217,4.16,4.535295137,4.022360395,1.591453314,0.20657995,95.70780527,-10.30071983,0.01415455,89.33463762,-3.525077026,0.3634277,95.17112664,5.066662475,0.23986228,86.38997084,8.475884832,0.17521041,85.47306564,-7.146579538,0.00076511,84.19860077,-0.406847395,,,,,,,,,,,,,,80.38482428,,83.19,92.74100946,103.4537118,,87.91621622,,89.6355615,100.4700917,98.06474408,,678394
24017,Jose A. Ferrer,WSN,3,0,0,39,0,34,6.617649286,3.441177629,1.058823886,0.333333333,0.70484581,0.578431372,0.181818181,5.029413458,3.71,4.549158442,4.089562364,0.06672971,0.71225577,95.49236284,2.761394128,,,,0.0017762,91.85199738,-0.473503888,0.23623446,85.4138202,-0.11642943,0.04262877,85.62946574,-1.415506795,,,,,,,,,,,,,,,,0.0071048,63.59383562,,91.02790123,,112.49,,,,84.15537634,96.8672043,95.59498208,,678606
24363,Edgar Navarro,CHW,0,0,0,8,0,8.2,9.346154532,2.076923229,2.076923229,0.375,0.6557377,0.538461538,0.25,7.269231302,5.44,5.562732836,4.088903578,-0.04720575,,,,,,,0.63333333,93.63736637,-1.343642294,0.01333333,86.8273468,-0.072989441,0.35333333,80.92224351,-1.057614785,,,,,,,,,,,,,,,,,24.725,,,94.60322581,100.6283019,,,,94.9218543,92.02251656,87.4192053,,679346
24453,Justin Martinez,ARI,0,0,1,10,0,10,12.6000036,9.900002832,1.800000515,0.392857143,0.51724138,0.466666666,0.181818181,12.6000036,5.66,6.955041418,6.173728124,-0.181399599,0.60169492,100.4649813,-6.244155109,,,,,,,,,,0.18644068,89.58170943,-0.182144132,,,,,,,0.21186441,88.3771875,0.884123724,,,,,,,,,,115.893617,,126.1930233,,,59.38571429,105.2751055,84.51181435,87.75063291,,679885
24492,Grayson Rodriguez,BAL,7,4,0,23,23,122,9.516394038,3.098360849,1.180327943,0.32208589,0.72230014,0.472140762,0.139130434,4.352459289,4.21,3.927171549,3.780740816,1.833996773,0.49619772,97.35171216,-8.705826707,0.05608365,89.96418167,-1.519281939,,,,0.22385932,83.89505374,8.58663521,0.14211027,82.27655989,5.897965286,0.08174905,79.92967614,-0.954370938,,,,,,,,,,,,,,110.4543524,145.55,116.4837009,,126.0762058,,76.28073394,,116.5570817,101.8676806,107.5759506,,680570
24494,Simeon Woods Richardson,MIN,0,0,0,1,0,4.2,9.642858457,5.785715074,1.928571691,0.4,0.58139535,0.4,0.142857142,9.642858457,6.04,5.826469281,5.520782585,-0.037657272,0.46391753,90.89695638,0.098904025,,,,,,,0.39175258,82.4089741,-1.286792412,0.1443299,83.42655727,-0.813090343,,,,,,,,,,,,,,,,,160.2,,70.5,,95.8,,,,109.2917526,97.78762887,101.257732,,680573
24580,Josiah Gray,WSN,8,13,0,30,30,159,8.094339623,4.528301887,1.245283019,0.292792793,0.80399619,0.378494623,0.115183246,3.905660377,5.03,4.934285643,5.121645297,1.578080177,0.18314367,93.636696,-4.198103532,0.11913229,89.53178638,-1.047160283,0.1571835,93.19597533,-1.655548047,0.01742532,88.64998206,1.09713608,0.36877667,85.59640941,-0.962812107,0.15433855,82.29583093,2.106675599,,,,,,,,,,,,,,44.40888889,95.54251101,82.08611111,93.00546559,83.86916667,,94.57392157,,87.63876901,95.48730103,90.71460913,,680686
24581,Lyon Richardson,CIN,0,2,0,4,4,16.2,6.480000989,8.100001236,3.240000494,0.229166667,0.6779661,0.481481481,0.285714285,8.640001318,8.07,9.195041266,6.59826408,-0.438975692,0.43504532,96.32343207,-7.055824541,,,,0.09667674,94.72935486,-0.020568665,0.29305136,87.82750081,3.090535607,0.0694864,84.303971,-0.128078766,0.10574018,79.08694894,-1.060471725,,,,,,,,,,,,,,89.22121212,95.54166667,93.81818182,85.62903226,127.7181818,,,,93.96727829,102.7015291,101.0284404,,680689
24586,Kyle Bradish,BAL,12,7,0,30,30,168.2,8.964427418,2.347826229,0.747035618,0.270022883,0.79075426,0.492204899,0.102189781,2.828063412,3.77,3.266898068,3.530786564,3.782399654,,,,0.22508526,94.4630353,-6.018869251,0.21068587,94.89767171,9.244411517,0.07881773,90.6710299,-1.647519074,0.31337628,87.97894309,14.87806458,0.17203486,84.76319005,18.00826667,,,,,,,,,,,,,,97.10684932,134.802407,101.4655405,88.06886447,171.0966061,,,,125.8281274,102.5230857,104.9851403,,680694
24602,Drew Rom,STL,1,4,0,8,8,33.2,8.554456092,5.079208304,1.87128727,0.392857143,0.59800664,0.394957983,0.134615384,8.019802586,6.2,5.750090053,5.600811563,-0.069628403,0.44262295,90.78757628,-7.15282077,,,,0.23994039,87.72181313,-3.711845614,0.00298063,82.40740204,0.266364347,0.23695976,79.54239141,-3.948357034,,,,,,,0.07749627,83.84550593,-2.978212494,,,,,,,,,,81.11582492,63.84753086,97.20062893,,,84.78679245,80.61343284,97.66910448,91.2519403,,680723
24604,Austin Cox,KCR,0,1,1,24,3,35.2,8.327104288,4.289720391,0.504672987,0.273684211,0.61085973,0.364583333,0.052631578,4.542056884,4.93,3.731675958,4.764219133,0.462527096,0.48615917,91.60528456,0.108772472,,,,,,,0.15224913,83.12223122,-0.035344254,0.20934256,86.51591353,1.355312794,0.15224913,77.8756478,1.378231466,,,,,,,,,,,,,,80.05909091,87.49318182,74.7113879,,101.32,,117.6441441,,86.23293739,100.7374907,98.01048563,,680735
24606,Josh Winder,MIN,2,1,1,19,0,34.2,7.269231302,3.634615651,0.778846211,0.31372549,0.73660714,0.409523809,0.066666666,4.153846459,4.8,3.976194259,4.997372091,0.143356428,0.2450805,94.53968978,-4.667943355,,,,0.05903399,94.75395804,0.677148949,0.24865832,89.02188484,-1.415746875,0.35241503,84.9695134,4.575973194,0.09481216,79.98649396,-0.540762927,,,,,,,,,,,,,,84.01654676,75.50754717,72.30948905,88.83333333,108.271374,,,,89.08268551,98.25159011,98.70777385,,680739
24607,Jonathan Bowlan,KCR,0,1,0,2,1,3,9,0,3,0.4,1,0.272727272,0.2,3,5.37,5.588373693,4.010626616,-0.034275534,0.39285714,95.14816007,-0.563134249,,,,0.125,95.07502965,-0.376628805,0.05357143,87.50576782,0.078857921,0.41071429,86.00453518,0.385346599,0.01785714,76.84480286,-0.488129854,,,,,,,,,,,,,,88.1,87.2,112.2,85.54285714,108.8521739,,,,105.5214286,103.6767857,105.5196429,,680742
24614,Victor Vodnik,COL,1,0,0,6,0,8.2,12.46153938,3.115384844,0,0.517241379,0.5,0.620689655,0,8.307692917,3.45,1.524271002,2.287356483,0.196194544,0.70967742,97.23799272,-2.999260601,,,,,,,0.17204301,88.93868256,0.628551893,0.11827957,85.28090598,0.128717523,,,,,,,,,,,,,,,,,60.109375,,74.16590909,,112.6636364,,,,76.30107527,105.1645161,100.333871,,680767
24681,Kelvin Caceres,LAA,0,0,0,2,0,1.1,6.750001609,13.50000322,0,0.4,0.75,0.75,0,6.750001609,13.34,6.255041075,7.495055186,-0.01234676,,,,,,,0.44444444,96.43978882,-0.7543418,0.16666667,88.48464966,0.259435691,,,,0.38888889,81.9084647,-0.168295413,,,,,,,,,,,,,,163.7,75.45,,88.6,,,,,100.4527778,88.63611111,92.29722222,,680983
24719,Randy Vásquez,NYY,2,2,0,11,5,37.2,7.884956484,4.300885355,1.194690376,0.235849057,0.88888889,0.363636363,0.108695652,2.867256903,5.37,4.980704237,5.274178087,0.098286545,0.26158445,94.49972656,2.310630195,0.16442451,87.69075373,-2.085479252,0.22421525,94.35617513,0.666818168,0.1180867,87.9383344,1.042620923,0.23168909,80.45810862,-1.702372029,,,,,,,,,,,,,,,,,83.22405063,83.94142857,99.68742857,89.22013423,133.3184143,,106.7657658,,99.61095922,99.40350908,96.28910077,,681190
24737,Gus Varland,- - -,1,1,0,16,0,20.1,8.852460816,7.081968652,1.327869122,0.380952381,0.65326633,0.507692307,0.166666666,6.639345612,6.52,5.714057253,5.259647238,-0.092095792,0.50124069,95.77695216,-0.647016972,,,,,,,0.04962779,89.57228088,-0.720895637,0.44913151,89.04087535,-5.447815645,,,,,,,,,,,,,,,,,79.82,,113.230198,,119.3475138,,,,114.3343759,100.3867274,104.8078283,,681402
24763,Kyle Leahy,STL,0,1,0,3,0,1.2,10.80001107,27.00002768,5.400005536,0.5,0.69767442,0.428571428,0.333333333,21.60002214,18.47,19.45505697,14.63108518,-0.234769583,0.48275862,95.89646694,-2.197962616,,,,,,,,,,0.46551724,86.2381637,-2.263936505,0.05172414,80.11819458,0.201134376,,,,,,,,,,,,,,,112.6666667,109.7714286,,114.9176471,,,,109.6258621,70.25689655,74.60862069,,681517
24782,David Villar,SFG,0,0,0,1,0,1,0,9,0,0,1,0.5,0,0,6.61,6.255040359,7.908392113,-0.011200384,1,67.21983337,0.750162575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.2375,58.3875,87.0625,,681584
24933,Andrew Wantz,LAA,2,0,0,27,3,39.1,7.550848434,3.432203834,0.915254356,0.224299065,0.67708333,0.297297297,0.072727272,3.889831011,4.04,4.119447251,5.109303645,0.453596689,0.38905775,94.0218792,-2.742127195,0.28723404,89.38383298,2.2598643,,,,0.06231003,87.55113257,0.085485093,0.26139818,83.71467697,7.517487593,,,,,,,,,,,,,,,,,87.92619048,,111.7976563,,120.202627,,109.3026455,,112.2986596,100.5663042,103.3866043,,681806
24934,David Fry,CLE,0,0,0,2,0,5,0,1.8,5.4,0.318181818,0.58823529,0.2,0.2,12.6,18.58,11.65504036,8.815095621,-0.180093586,1,55.88675944,-4.218697891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681807
24935,Chris Vallimont,BAL,0,0,0,1,0,0.2,13.50001408,0,0,1,1,0,0,0,2.62,0.25503723,0.25503723,0.01668066,0.27272727,94.20173136,0.177378085,,,,,,,0.09090909,86.91149902,0.238579512,0.63636364,82.28363037,-0.911144022,,,,,,,,,,,,,,,,,105.2,,93.2,,131.5,,,,118.6636364,65.20909091,47.72727273,,681808
24937,Austin Warren,LAA,1,0,0,2,0,1.2,10.80000412,0,5.40000206,0.333333333,1,0,0.333333333,5.40000206,4.45,8.655042419,3.831073736,-0.091135666,,,,0.2173913,89.73021851,-1.244808067,0.13043478,93.13163249,-0.490154553,0.04347826,88.43939972,0.238579512,0.60869565,83.61720494,0.708038788,,,,,,,,,,,,,,,,,102.9,,,63.66666667,102.4,,77.56,,92.6625,94.35,93.5875,,681810
24968,Reese Olson,DET,5,7,0,21,18,103.2,8.942122406,2.864951839,1.215434113,0.254612546,0.69815195,0.428070175,0.134615384,3.99356923,4.73,4.007451954,3.910492939,1.455352396,0.28538012,94.83195321,4.703628093,,,,0.2005848,94.78182156,3.629807919,0.1497076,87.79659939,2.441700779,0.30877193,84.83333888,-0.888079066,0.05555556,78.85067621,0.240203824,,,,,,,,,,,,,,98.18712121,95.25742574,92.91935484,82.25804598,131.7994382,,,,104.1890255,100.389954,100.7929445,,681857
24975,Cooper Criswell,TBR,1,1,0,10,0,33,7.363636364,3,1.636363636,0.330097087,0.68669528,0.444444444,0.193548387,5.727272727,5.16,5.34594945,4.535461704,-0.307031602,,,,0.24909747,83.45564425,1.534507211,0.34115523,88.60283358,-3.969699811,0.1299639,83.6886461,-2.773977939,0.27978339,76.40228075,-0.102074482,,,,,,,,,,,,,,,,,83.04583333,,,74.68835979,120.2053061,,91.70606061,,94.803,101.5081667,101.9238333,,681867
