playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
16647,Ryan Thompson,TBR,3,3,3,47,0,42.2,8.226564461,2.320313053,0.843750201,0.28,0.60344828,0.511811023,0.102564102,3.796875905,3.05,3.417118574,3.551518765,0.418437898,0.10456554,91.89894641,0.933081072,0.01178203,86.69501495,-1.248713166,0.47717231,90.31638817,0.624251924,,,,0.39027982,79.73545106,1.101187158,,,,,,,0.01620029,81.40447443,0.259157728,,,,,,,,26.83,,117.1434783,107.3808642,136.6550562,,91.27142857,,118.6123894,99.35988201,107.5123894,
16703,Julian Merryweather,TOR,0,3,0,26,1,26.2,7.762501296,2.362500394,1.350000225,0.325301205,0.58139535,0.482352941,0.117647058,6.750001127,4.49,4.349931208,4.287402188,0.078719213,0.51558753,97.35098593,-7.742104251,,,,,,,0.09592326,81.69397392,0.774110682,0.34052758,87.68846797,2.834155202,0.04796163,80.64216919,0.504307766,,,,,,,,,,,,,,96.9025641,102.045,126.9790698,,119.1251748,,,,120.3937206,100.5828345,105.3578537,
16754,Vinny Nittoli,PHI,0,0,0,2,0,2,4.5,4.5,0,0,1,0.6,0,0,2.11,5.112431002,6.592800406,-0.019898787,0.275,92.89583518,0.60720979,,,,0.025,92.76329803,-0.356234461,,,,0.6,84.13616435,0.79604318,0.1,82.46330261,-0.210507486,,,,,,,,,,,,,,,130.25,55.83,,127.225,,,,105.49,101.1475,108.2675,
16814,Tim Hill,SDP,3,0,0,55,0,48,4.687501118,2.625000626,0.187500045,0.283870968,0.69805195,0.6,0.027777777,3.562500849,3.08,3.466597753,4.306041673,0.465397775,0.28724832,91.45657491,2.67387725,0.06577181,88.74032406,-1.245634526,0.5557047,89.46545705,5.613365341,,,,0.09127517,82.3783318,-0.015387081,,,,,,,,,,,,,,,,,,,127.5045249,110.7238916,145.8720588,,84.188,,116.9354362,101.9597315,100.5397315,
16835,Brennan Bernardino,SEA,0,1,0,2,0,2.1,0,7.714286765,0,0.272727273,0.4,0.5,0,3.857143383,1.66,5.683859923,8.22163639,0.003830556,0.63414634,92.58511118,-0.333087236,,,,,,,,,,,,,0.36585366,79.39495443,0.589881971,,,,,,,,,,,,,,,54.7,,87.63846154,,,,,75.58780488,105.0195122,98.27560976,
16850,Locke St. John,CHC,0,0,0,1,0,2,18,0,9,0.333333333,0,0,0.5,13.5,26.96,12.112431,2.07316981,-0.08807914,0.51724138,89.28380534,-1.626524765,,,,0.03448276,87.88770294,-0.036456525,0.10344828,84.50696818,0.204596918,0.34482759,77.00869141,-0.537601858,,,,,,,,,,,,,,,,,106.2,,47.6,106.3,,,,,72.16896552,116.6310345,95.94137931,
16866,Reed Garrett,WSN,0,1,0,7,0,9.1,5.785715074,7.714286765,0.964285846,0.363636364,0.67961165,0.515151515,0.1,6.75000092,6.41,6.11243141,6.30568437,-0.127184168,0.54591837,95.97524825,0.148176264,,,,0.15306122,95.15956217,-1.850529294,,,,0.21938776,88.68236737,-1.239596691,,,,,,,0.08163265,87.43092346,-0.18466581,,,,,,,,,,112.2381443,87.135,,,89,115.05625,104.6433673,89.4622449,89.16479592,
16873,Eric Stout,- - -,0,0,1,20,0,22.1,10.07463002,6.447763213,0.805970402,0.359375,0.7038835,0.348484848,0.064516129,5.641792811,4.37,4.590043405,5.480705692,-0.049933248,0.34888889,92.20390563,-2.651974376,,,,,,,0.12222222,87.59536133,-0.450472988,0.47333333,80.1699448,-1.52963483,0.05555556,77.90210938,0.182929143,,,,,,,,,,,,,,66.88363636,76.428,68.72866242,,102.2915493,,,,84.81733333,93.67533333,95.08355556,
16918,Luke Weaver,- - -,1,1,0,26,1,35.2,9.58878573,3.280374066,0.252336467,0.428571429,0.58558559,0.4,0.027777777,6.560748131,5.45,2.691870224,3.821588955,0.464655437,0.60194175,94.80495133,-3.305477124,0.0443828,87.05208588,-1.724483736,,,,0.26074896,86.88612268,-1.768740278,,,,0.09292649,82.29244722,-1.031557932,,,,,,,,,,,,,,83.62879229,93.85652985,98.88603113,101.6,104.4699219,,,,93.52203097,102.8855491,100.2073509,
16929,Touki Toussaint,LAA,1,1,0,8,2,25.1,9.236843264,6.750000847,0.710526405,0.228070175,0.71022727,0.535714285,0.117647058,4.618421632,4.02,4.809799636,4.776889626,0.037917316,0.08584687,93.02410559,1.451122243,,,,0.38283063,91.92108191,-1.805552702,,,,,,,0.32946636,75.55166325,1.104973081,,,,0.20185615,86.57167071,2.937753499,,,,,,,,,102.8633803,84.95483871,81.15380117,,,,91.61149425,90.69071926,89.66078886,89.76890951,
16933,Elieser Hernández,MIA,3,6,0,20,10,62.1,8.663102046,3.17647075,2.743315648,0.277456647,0.67771084,0.27368421,0.172727272,6.3529415,4.81,6.401201223,5.051050904,-0.832250655,0.43652968,91.63770144,-11.80479031,0.00182648,90.64759827,0.05390979,0.06666667,91.75409354,-0.131264649,0.13424658,84.55227765,-3.152802229,0.36073059,80.15991026,-3.901848517,,,,,,,,,,,,,,,,,83.32432432,,78.84587738,79.50379747,120.6096203,,,,94.6098983,102.2314303,99.94922692,
16942,Luis F. Ortiz,SFG,0,0,0,6,0,8.2,6.230770373,3.115385187,0,0.208333333,0.875,0.416666666,0,1.038461729,3.15,2.766277092,4.474395948,0.098586217,0.26271186,94.90629725,1.685584988,,,,0.22881356,93.73095703,0.040460993,0.10169492,85.83917236,0.017989859,0.30508475,86.40402561,2.611277457,0.10169492,79.09410604,-0.902248643,,,,,,,,,,,,,,79.01666667,115.15,77.40645161,77.87777778,120.2222222,,,,94.87118644,100.1,101.8355932,
16943,Sean Newcomb,- - -,2,1,0,20,1,27.2,9.108434886,6.180723673,2.602409967,0.316455696,0.58823529,0.313953488,0.222222222,8.78313364,6.53,6.907612204,5.074839631,-0.753520027,0.55797101,94.49128941,-0.743144557,0.29891304,88.77368386,-4.71283466,,,,0.00905797,86.34046326,0.944906652,0.02898551,84.38302088,-3.52017241,0.10507246,78.90617318,-2.163333051,,,,,,,,,,,,,,82.86666667,100.3706897,81.44717709,101.775,,,107.2344995,,92.1385446,93.9872428,91.20185752,
16977,Trevor Williams,NYM,3,5,1,30,9,89.2,8.431227364,2.30855035,1.204461052,0.301204819,0.82304527,0.361867704,0.110091743,3.211896139,3.67,3.881947785,3.941727697,0.697281161,0.52773826,91.2370441,11.29300986,,,,0.12944523,88.89932553,2.044996668,0.12802276,84.37492405,-3.329169694,0.16571835,82.01471969,-5.696801167,0.04907539,78.06655132,-1.175029647,,,,,,,,,,,,,,61.93369565,95.3649635,78.08061911,76.14382022,80.15333333,,,,77.67862084,104.6019508,96.50301151,
16980,Daniel Mengden,KCR,0,1,1,5,1,7,10.28571569,1.285714461,1.285714461,0.409090909,0.625,0.347826086,0.125,5.142857844,5.38,3.112431002,2.947138869,0.124651216,0.29411765,92.47081473,-0.198046274,0.30252101,87.6648763,0.609419446,,,,0.19327731,83.98063593,-0.347493067,0.03361345,82.71949768,-0.475699406,0.17647059,72.21329171,-1.084741183,,,,,,,,,,,,,,92.26521739,75.28095238,74.21428571,,135.6,,89.76153846,,83.50252101,107.6747899,101.8705882,
16981,Tyler Beede,- - -,2,5,0,31,5,61.1,5.722826473,4.255435069,1.027173982,0.312195122,0.71428571,0.48095238,0.104477611,5.135869911,4.84,4.987431128,5.120878149,-0.260586862,0.27425373,95.89191297,-2.788555399,0.15205224,88.03677387,-3.334693577,0.19402985,95.63236413,-5.561984971,0.26492537,84.87401484,2.242661681,,,,0.11473881,79.10377564,-0.674770262,,,,,,,,,,,,,,88.11590106,99.90650407,79.64357977,95.01142857,107.3615854,,,,91.95045194,95.86416034,95.69837772,
16990,Tanner Banks,CHW,2,0,0,35,0,53,8.320755316,3.056603994,0.849056665,0.256944444,0.66666667,0.466216216,0.111111111,3.056603994,4.05,3.565261223,3.595763549,0.253083825,0.44751381,93.05774498,8.251606841,,,,,,,0.19889503,85.13030056,-0.063129261,0.34475138,86.19756611,-1.727506436,,,,,,,,,,,,,,,,0.00883978,87.11912568,112.6541667,86.9133995,,98.36217228,,,,91.7024581,105.932067,103.7269274,
17034,Sean Reid-Foley,NYM,0,0,0,7,0,10,7.200001373,6.300001202,0.900000172,0.222222222,0.66176471,0.392857142,0.071428571,5.40000103,3.31,5.212431402,5.984948715,-0.072632939,0.46632124,96.01102431,-2.683848996,,,,,,,0.19170984,87.71510109,0.426903006,0.33678756,86.35706881,1.278581318,0.00518135,82.8132019,-0.261334836,,,,,,,,,,,,,,142.0810811,,102.1241379,114.9333333,104.1515152,,,,111.0835052,102.8025773,104.5108247,
17085,Pablo López,MIA,10,10,0,32,32,180,8.7,2.65,1.05,0.283333333,0.74231177,0.460921843,0.126506024,3.75,3.75,3.712431002,3.560993896,2.996546507,0.38741836,93.54571734,2.856141537,0.09728429,88.77678473,-3.895535655,0.08215882,93.40652785,1.171023753,0.35235476,87.53191311,4.158795338,,,,0.08078377,80.96444481,2.386299782,,,,,,,,,,,,,,104.0899903,97.97489362,94.96222418,94.78382979,,,90.29525547,,97.86791868,103.6492764,103.4636802,
17092,Domingo Acevedo,OAK,4,4,4,70,0,67.2,7.714286874,2.261084084,1.197044515,0.229050279,0.76655052,0.407608695,0.123287671,3.325123653,3.46,4.01390897,3.881893676,0.012900652,0.43283582,93.17086925,-2.618688725,,,,,,,0.21890547,86.94072266,6.695399392,0.34825871,86.61296875,5.866771761,,,,,,,,,,,,,,,,,101.9869369,,68.0129108,68.62222222,122.8428161,,,,94.39850746,101.9957214,98.81353234,
17117,Austin Davis,- - -,2,1,0,52,3,56,10.28571656,5.303572603,0.803571606,0.331210191,0.63636364,0.335443037,0.073529411,5.785715567,4.59,4.023145489,4.660022763,0.260043157,0.44186047,94.18518017,-3.320240598,,,,0.01431127,93.3623085,-1.708928656,0.16010733,86.38815563,-1.468112756,0.38282648,80.64531373,2.277061291,0.00089445,79.79299927,0.039891187,,,,,,,,,,,,,,74.07430168,,87.4052521,90.93717647,114.3262911,,,,95.64991027,94.99909202,96.38500208,
17130,Raisel Iglesias,- - -,2,6,17,67,0,62,11.32258239,2.032258377,0.725806563,0.280821918,0.76785714,0.342281879,0.075757575,2.467742315,3.1,2.467269612,2.994759704,1.537716568,0.32175689,95.1984034,4.631443076,,,,0.17875383,94.97954799,1.525066886,0.23901941,88.79755108,6.557495024,0.26046987,84.33535731,-0.508216877,,,,,,,,,,,,,,,,,103.6008511,,106.7770227,99.98833333,134.6729412,,,,112.13737,105.6925763,106.9184932,
17149,Domingo Germán,NYY,2,5,0,15,14,72.1,7.216590179,2.364055403,1.368663655,0.262135922,0.78512397,0.398148148,0.12087912,3.608295089,3.78,4.43962,4.325061688,0.716022443,0.27382054,92.73573633,-6.038019143,,,,0.12025902,92.7416795,0.759654041,0.23311748,85.92706977,4.638148434,,,,0.37280296,80.96683201,2.684265833,,,,,,,,,,,,,,102.4071713,105.9074442,91.68542373,107.7886364,,,,,101.4688665,100.9289963,100.0829876,
17169,José Castillo,SDP,0,0,0,1,0,1,9,9,0,0.333333333,0.5,0.666666666,0,9,12.8,4.112431002,5.592800406,-0.00063922,0.25,94.61795044,-0.376901202,,,,0.25,94.20954895,0.000548132,,,,0.5,82.94973755,0.237316359,,,,,,,,,,,,,,,,,,,91.8,,108.9,,,,100.35,100.95,99.05,
17170,Gabe Speier,KCR,0,1,0,17,1,19.1,6.517243094,2.327586819,0.931034728,0.25,0.87912088,0.45614035,0.086956521,2.327586819,2.74,3.784844972,4.201146613,0.126773085,0.24161074,93.73229811,-2.405352514,,,,0.31543624,93.86037494,2.530740611,0.03355705,87.3038269,-0.226890046,0.40939597,82.05886441,2.923828743,,,,,,,,,,,,,,,,,92.82,,73.99459459,92.84673913,91.50737705,,,,87.64026846,98.06711409,95.55100671,
17179,Bubby Rossman,PHI,0,0,0,1,0,1,9,9,9,0,0,0,0.333333333,18,5.04,17.112431,8.553539214,-0.068012036,0.77777778,96.73457554,-1.124318376,,,,,,,,,,0.22222222,87.840271,0.160465233,,,,,,,,,,,,,,,,,,,113.7,,,,,,116.0777778,87.36666667,85.95555556,
17181,Yoan López,NYM,1,0,0,8,0,11,8.181818891,4.090909446,1.636363778,0.363636364,0.69767442,0.4,0.117647058,5.727273224,4.02,5.294249373,5.218456627,-0.087481439,0.46192893,95.93421617,-4.35912168,,,,,,,,,,0.47715736,86.36755111,1.414942928,,,,,,,0.06091371,89.23071289,-0.019457445,,,,,,,,29.13333333,,78.98777778,,111.0797872,,,,91.1871134,94.21958763,93.19381443,
17186,Dinelson Lamet,- - -,1,2,0,32,0,32.1,12.52577554,5.288660782,1.11340227,0.337662338,0.63291139,0.341772151,0.125,6.123712484,4.53,4.071194067,3.928054482,0.188249759,0.44520548,95.35599835,-6.558239628,,,,0.01369863,95.82250214,0.26247545,,,,0.54109589,86.30822908,2.262896549,,,,,,,,,,,,,,,,,,,84.73207547,129.1,104.6143322,,,,95.39588336,89.5703259,89.90806175,
17192,Jalen Beeks,TBR,2,3,2,42,7,61,10.32786982,3.245901944,1.032786982,0.281879195,0.80696203,0.458064516,0.134615384,2.803278951,3.7,3.489480217,3.259631163,0.600634158,0.48148148,95.25683797,1.654241893,0.01001001,88.39914246,-1.396736041,,,,0.49349349,90.53690733,6.04982404,0.01501502,82.99122721,-2.288090453,,,,,,,,,,,,,,,,,121.7408537,,88.66286307,,96.79090909,,86.48174603,,105.044479,99.51009869,100.880474,
17237,Austin Brice,PIT,0,0,0,4,0,6.2,6.750000644,4.050000386,0,0.210526316,0.57142857,0.526315789,0,4.050000386,2.92,2.962430987,4.294763578,0.068993002,0.29245283,93.92192225,0.463720437,,,,0.23584906,93.94195313,-1.06450621,,,,,,,0.47169811,81.66777344,1.911475971,,,,,,,,,,,,,,,101.648,105.0645161,73.988,,,,,96.12358491,99.39716981,97.85754717,
17264,Sam Coonrod,PHI,0,0,0,12,0,12.2,8.526316217,4.97368446,0.710526351,0.314285714,0.48543689,0.361111111,0.076923076,7.815789866,4.05,4.612431077,5.105441806,-0.04574449,0.34322034,97.11006824,-0.410009272,,,,0.31355932,96.65565614,-1.692429125,0.1059322,89.77416992,0.248704471,0.23728814,90.50723703,0.284728874,,,,,,,,,,,,,,,,,102.332,,118.3280488,106.9805556,100.4292683,,,,112.8622881,98.19364407,99.39661017,
17277,Ranger Suárez,PHI,10,7,0,29,29,155.1,7.474249172,3.360515131,0.869098741,0.292576419,0.71808511,0.554371002,0.118110236,3.650214712,3.78,3.86564991,3.820630044,2.332470655,0.18135725,93.30855175,-7.712683145,0.08619345,89.91411553,2.266878344,0.40132605,92.66951379,12.97321862,0.21294852,85.10437414,-4.095648099,0.04056162,82.82665077,-1.859174162,0.0776131,76.64809889,-2.12323577,,,,,,,,,,,,,,69.31938406,102.0045455,58.7314978,94.1761165,90.95903614,,80.15291667,,81.90660931,100.3655456,94.77450137,
17282,Michael Kopech,CHW,5,9,0,25,25,119.1,7.918994751,4.298882865,1.131284964,0.222929936,0.74193548,0.356707317,0.094339622,3.544692889,3.94,4.495112625,4.833481929,1.014365911,0.61764706,95.06400071,9.642900523,,,,,,,0.01246261,85.35477539,-0.268122613,0.27567298,84.24009663,-1.769724064,0.09421735,78.63108672,0.912858896,,,,,,,,,,,,,,83.3375,103.0024896,116.0198547,,116.2884232,,,,114.2008973,95.42128614,100.370339,
17285,Justus Sheffield,SEA,1,0,0,6,1,11.2,5.400000294,4.628571681,0.771428613,0.222222222,0.75342466,0.583333333,0.111111111,3.857143067,5.35,4.826716809,4.854430351,-0.076326597,0.11731844,91.74008324,0.306800481,,,,0.35195531,92.09022352,0.830076471,0.17877095,87.21817398,2.231264334,0.35195531,81.94077071,-1.588186249,,,,,,,,,,,,,,,,,99.2625,,35.5,94.83174603,108.2730159,,,,93.39385475,88.61620112,88.70055866,
17292,Javy Guerra,- - -,2,1,0,18,0,18,5.00000053,5.500000583,1.500000159,0.228070175,0.71428571,0.389830508,0.115384615,5.00000053,5.42,6.167986881,6.139631573,-0.328614034,0.15454545,98.59907292,1.842570134,,,,0.55151515,97.52120133,1.534123976,,,,0.29393939,88.5746655,-4.061422013,,,,,,,,,,,,,,,,,,,158.345098,81.03901099,111.5,,,,101.862385,96.57676207,99.78070146,
17295,Framber Valdez,HOU,17,6,0,31,31,201.1,8.67218565,2.995033188,0.491721867,0.284926471,0.7567804,0.665454545,0.125,2.816225237,3.31,3.057795239,2.994579215,4.395029545,0.0212061,94.02301025,0.064538185,,,,0.50894632,93.94515991,7.670363225,0.08648111,88.60362039,4.062219251,0.10404241,83.00116317,9.144061819,0.27932406,79.14893794,9.022156328,,,,,,,,,,,,,,101.8754513,124.1855634,57.7853211,89.53844068,,,,,102.6363516,96.86066335,98.58703151,
17312,Justin Steele,CHC,4,7,0,24,24,119,9.529411765,3.781512605,0.605042017,0.316923077,0.72643979,0.512121212,0.086956521,3.176470588,3.59,3.204867976,3.475405667,2.536911964,0.56988189,92.41002807,-6.567802314,,,,0.07332677,91.80957031,0.812941656,0.01968504,88.009021,0.874253135,0.30807087,82.28393945,9.295677502,0.02903543,78.73462328,-0.277177352,,,,,,,,,,,,,,54.6,82.54693878,101.5353095,66.57843137,121.7210443,,,,103.7710409,98.1653182,99.23246177,
17369,Brett Martin,TEX,1,7,3,55,1,50,7.200001648,3.240000742,0.720000165,0.306666667,0.65705128,0.506578947,0.097560975,4.140000948,3.8,3.632431121,3.806334072,0.330940399,0.096,93.64239502,3.014857199,,,,0.35733333,93.5710365,-0.183131441,,,,0.18133333,86.97420726,1.53733243,0.36533333,82.85210402,-2.487411357,,,,,,,,,,,,,,,120.189781,66.92987013,86.54410646,113.4051471,,,,101.6930667,97.7828,97.92013333,
17381,Matt Gage,TOR,0,1,0,11,0,13,8.307694745,4.153847373,0.692307895,0.166666667,0.77586207,0.5,0.09090909,1.384615791,3.03,3.881661997,4.134282336,0.027325345,0.51336898,92.66007487,2.908362214,0.37967914,86.86956701,0.021251,,,,0.00534759,88.51909637,-0.020207979,0.10160428,81.4967041,-0.36388728,,,,,,,,,,,,,,,,,28.7,,87.31354167,,83.52,,118.505,,100.1411765,97.87326203,96.48502674,
17425,Erick Fedde,WSN,6,13,0,27,27,127,6.661417723,4.110236467,1.488189066,0.32,0.69256757,0.418660287,0.140939597,5.811023971,5.45,5.151801203,4.739006227,0.297817737,,,,0.27892562,89.25234375,-0.208152387,0.39752066,92.54758966,-6.790139839,0.03636364,86.15620561,-2.803033639,0.28719008,78.39958408,-10.49723267,,,,,,,,,,,,,,,,,89.54252874,98.49484241,,66.78312629,,,78.50089686,,79.9346281,100.5107025,93.29214876,
17432,Jeff Hoffman,CIN,2,0,0,35,1,44.2,9.067165857,4.634329216,1.007462873,0.289256198,0.74576271,0.285714285,0.074626865,3.828358917,4.2,4.298998385,5.064328752,0.22617726,0.52004717,94.38203191,-1.838891413,,,,,,,,,,0.2370283,81.39060374,-2.056690313,,,,,,,0.24292453,87.78337349,-0.061204504,,,,,,,,89.6,,98.2295082,,89.30348259,,,,90.15352462,92.11207888,90.81823574,
17464,Jonathan Hernández,TEX,2,3,4,29,0,30.1,8.010989851,5.043956573,0.593406656,0.285714286,0.72815534,0.623529411,0.111111111,2.967033278,4.08,3.969573949,3.990892059,0.003970212,0.00195695,96.21060181,-0.027412567,,,,0.43052838,97.99591619,-1.915823646,0.20547945,90.12713914,-0.976535197,0.36203523,87.26908784,4.997690346,,,,,,,,,,,,,,,,,90.69619048,,61.1,68.93302326,126.8659459,,,,94.28669276,93.81996086,101.6056751,
17479,Jack Flaherty,STL,2,1,0,9,8,36,8.25,5.5,1,0.310679612,0.78397213,0.417475728,0.117647058,4.25,4.94,4.973542113,4.927224328,0.013658125,0.47583082,93.40646546,-7.830942102,0.01963746,87.95562275,-0.052417662,0.06344411,90.93440174,0.293890331,0.00906344,86.72306315,-0.524687454,0.2673716,84.11011156,2.805006225,0.16465257,77.24678376,1.845391784,,,,,,,,,,,,,,62.24,,87.48328076,44.47837838,81.63674699,93.52477064,105.7708333,,84.90045317,95.17326284,91.51978852,
17480,Daniel Duarte,CIN,0,0,0,3,0,2.2,6.750001609,10.12500241,3.375000805,0.25,0.65217391,0.111111111,0.142857142,10.12500241,6.53,9.862432611,8.873402061,-0.071039088,0.51948052,96.1630127,-1.651291694,,,,,,,0.06493506,90.61889648,-0.126787081,0.41558442,83.98231506,0.008312006,,,,,,,,,,,,,,,,,86.58,,97.905,,151.1875,,,,119.312987,100.4727273,96.82337662,
17485,Albert Abreu,- - -,2,2,0,33,0,38.2,8.844829041,5.120690497,1.163793295,0.288461538,0.8490566,0.518518518,0.15625,3.258621225,4.43,4.767603688,4.31170243,-0.123357303,0.16973126,98.19661255,-2.698116098,,,,0.43705799,98.38059469,4.370631538,0.10042433,88.06405167,-3.626227733,0.29278642,88.58546809,1.083117452,,,,,,,,,,,,,,,,,96.05915493,,117.4642857,116.3144928,114.221256,,,,113.8154173,94.81980198,96.47553041,
17489,Spenser Watkins,BAL,5,6,0,23,20,105.1,5.382911799,2.563291333,0.939873489,0.307692308,0.68313953,0.415041782,0.0859375,4.699367443,5.04,4.242177922,4.683512928,0.89266634,0.38306943,91.56960608,-5.130338524,0.2819732,87.28389178,-2.699293904,0.01644336,91.11047363,0.362246148,0.04445798,86.36996732,-2.373672348,0.17295981,78.60457213,4.192152269,0.10109622,77.10089994,-3.621319126,,,,,,,,,,,,,,67.9028169,101.2962264,86.21430843,77.86,107.0202749,,112.7430736,,97.87639508,101.358001,99.7983481,
17490,Génesis Cabrera,STL,4,2,1,39,0,44.2,6.447762662,4.029851664,1.611940666,0.238461538,0.75289575,0.442028985,0.166666666,4.634329414,4.91,5.619894259,4.882380615,-0.776311696,0.33831522,96.20001883,-1.661302179,,,,0.17798913,96.0013493,-1.061674498,0.17798913,90.3087503,-4.074748468,0.00951087,87.39106097,0.171392929,0.29619565,79.39215704,4.295041177,,,,,,,,,,,,,,85.27286822,100.8087156,110.6361111,89.58992248,,,,,99.65027397,95.39986301,95.40589041,
17496,Diego Castillo,SEA,7,3,7,59,0,54.1,8.779141926,3.64417212,0.828220936,0.25,0.64912281,0.462068965,0.1,3.64417212,2.96,3.682983202,3.848967332,0.304854989,0.05482718,95.82679815,0.584774598,,,,0.31227652,95.23239206,-0.234528989,,,,0.63289631,88.43288754,10.95459179,,,,,,,,,,,,,,,,,,,47.83829787,82.11072797,94.67175141,,,,88.29975845,95.48357488,93.83297101,
17536,Ryan Burr,CHW,1,1,0,8,0,9,7,4,3,0.2,0.64102564,0.5,0.3,6,6.37,7.223542113,4.535063673,-0.324571878,0.48322148,94.98712158,0.1376509,,,,0.04697987,93.19114467,0.322280515,,,,0.40939597,88.50166496,-2.231408142,0.06040268,80.59715441,-0.043771055,,,,,,,,,,,,,,,,91.38493151,94.4,113.4555556,,78.59836066,,87.60469799,101.1744966,95.95838926,
17556,Jimmy Herget,LAA,2,1,9,49,1,69,8.217392213,1.956521955,0.521739188,0.243093923,0.7615894,0.401098901,0.06060606,2.478261144,2.92,2.822575897,3.484958299,1.575706512,0.03012048,92.34132792,-1.027590312,,,,0.28313253,90.64425464,-2.314992722,0.07329317,84.48592011,2.310376801,0.34337349,83.38130768,11.40333192,0.27008032,74.90815457,4.931234013,,,,,,,,,,,,,,71.7527027,111.8011152,75.97931034,56.6645614,94.6339233,,,,86.19256795,96.96154873,98.52914972,
17578,JT Brubaker,PIT,3,12,0,28,28,144,9.1875,3.375,1.0625,0.334128878,0.68807339,0.440366972,0.117241379,4.6875,4.56,3.917986557,3.873914082,1.888145328,0.05879882,92.98584682,-6.364376284,,,,0.41873163,93.30129451,-3.805367514,0.05081898,87.40560434,-3.458617959,0.31037379,86.82496406,-9.047968827,0.16043679,80.18433001,3.92906072,,,,,,,,,,,,,0.00083998,77.97459016,99.61282723,73.74604317,74.4698,96.21504065,,,,85.37302521,101.2210924,98.54046218,
17583,Marcos Diplán,BAL,0,0,0,5,0,5.2,12.70588378,7.941177362,0,0.285714286,0.77777778,0.428571428,0,1.588235472,4.34,2.935960394,3.71968546,0.066294596,0.51639344,93.16625589,-0.816559091,,,,,,,0.12295082,86.31009928,0.015984789,0.17213115,85.27553013,0.234856445,0.18852459,81.15951936,0.675610248,,,,,,,,,,,,,,74.25333333,71.72857143,90.25555556,,108.4130435,,,,88.45371901,94.7,94.12892562,
17586,Tanner Scott,MIA,4,5,20,67,0,62.2,12.92553323,6.606383649,0.718085179,0.347222222,0.7244898,0.462585034,0.131578947,4.308511075,4.17,3.670941697,3.531378449,0.461354643,0.37863315,96.8673739,-1.433124766,,,,,,,,,,0.62136685,89.18329251,-0.196122557,,,,,,,,,,,,,,,,,,,140.2049793,,141.6817952,,,,141.2464032,91.63343874,100.912253,
17594,Mitch Keller,PIT,5,12,0,31,29,159,7.811320802,3.396226435,0.792452835,0.319654428,0.73227612,0.490486257,0.103703703,3.905660401,4.23,3.879726604,3.991989935,2.093232702,0.33220594,95.67555561,-1.803370122,,,,0.22397595,94.37342107,7.042051766,0.06426156,91.25097942,-4.217927378,0.22510334,84.36635685,4.038412716,0.15445321,78.73641366,-5.774484459,,,,,,,,,,,,,,104.0624277,103.1340633,93.37305524,93.49221658,138.5275459,,,,105.8465962,99.98817944,99.66005683,
17606,Cristian Javier,HOU,11,9,0,30,25,148.2,11.74439512,3.147982197,1.029148026,0.227848101,0.83603896,0.259938837,0.091397849,2.542601006,2.43,3.159516205,3.525090498,3.363266826,0.5990603,93.88387587,21.62597064,,,,,,,0.04111198,85.33252128,-3.463340845,0.27995301,79.88875792,10.95277011,0.07987471,76.57118853,-1.432651918,,,,,,,,,,,,,,89.103,,122.9609772,,126.458156,77.0953271,,,118.6366484,101.5988254,106.5109632,
17610,Tanner Rainey,WSN,1,3,12,29,0,30,10.80000069,3.900000248,1.500000095,0.283783784,0.71875,0.316455696,0.125,3.30000021,3.97,4.179097736,3.986256929,0.228707761,0.7029703,97.0022007,0.454338405,,,,,,,0.00792079,89.33662415,0.211197287,0.28910891,88.34302092,0.711279124,,,,,,,,,,,,,,,,,93.93333333,,134.6564033,,128.0609272,,,,132.5071429,100.7554054,108.5984556,
17611,Taylor Clarke,KCR,3,1,3,47,0,49,8.816327903,1.469387984,1.102040988,0.314285714,0.67193676,0.368055555,0.09375,4.040816956,3.15,3.2961045,3.637811529,0.714257956,0.42374854,95.74512792,-1.363682449,,,,,,,0.21420256,89.12056301,-1.743586902,0.36204889,88.52659013,3.971171282,,,,,,,,,,,,,,,,,98.37717391,,105.3057692,,116.4446945,,,,107.8376457,104.3939394,106.455711,
17639,Justin Lawrence,COL,3,1,1,38,0,42.2,10.12500241,4.640626106,0.632812651,0.35042735,0.63694268,0.508474576,0.09375,5.695313858,3.54,3.393681069,3.589895668,0.555171192,,,,,,,0.55307995,95.3147771,-1.629962318,,,,0.44692005,82.50172402,-1.294777982,,,,,,,,,,,,,,,,,,,,72.84299287,134.1853801,,,,100.3325459,99.12677165,104.362336,
