playerid,Name,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch
14387,Harold Ramírez,TBR,120,435,121,91,24,0,6,46,58,3,0.04367816,0.165517241,0.104218363,0.349544072,0.300248138,0.275,0.32722854,0.31,0.404466501,0.382,0.342528735,117.7261108,7.018285441,-8.650326826,2.203814293,-1.658723776,1.273181471,0.263888888,0.04776119,0.40895522,0.41987578,0.71410091,0.56400507,0.60946746,0.85326087,0.76067416,0.41791045,0.39402985,0.1880597,88.47760339,4.811550402,113.677,0.19402985,0.525373134,0.280597014,0.325699735
12775,Brad Miller,TEX,81,241,47,37,3,0,7,20,32,4,0.074688796,0.290456431,0.108108108,0.273972602,0.211711711,0.205,0.263022043,0.269,0.319819819,0.344,0.269709543,68.38938513,-10.16516236,-8.032111406,2.90893688,-1.592468221,-1.110339264,0.257142857,0.07843137,0.39869281,0.32166302,0.6892779,0.50547046,0.39455782,0.78095238,0.65800866,0.35947712,0.32026144,0.32026144,91.1080298,14.1414997,110.72,0.171052631,0.421052631,0.407894736,0.323561451
15518,Amed Rosario,CLE,153,670,180,134,26,9,11,86,71,18,0.037313432,0.165671641,0.120879121,0.325626204,0.282574568,0.276,0.31125066,0.31,0.403453689,0.396,0.311940298,103.6562568,8.135110065,-0.380572796,6.699928681,5.378477754,3.039121706,0.225225225,0.04528302,0.38490566,0.38513514,0.67382329,0.53110647,0.70394737,0.87132353,0.81132075,0.34716981,0.37924528,0.27358491,88.43895932,5.025827775,115.807,0.201886792,0.524528301,0.273584905,0.319403796
10231,Jose Iglesias,COL,118,467,128,95,30,0,3,48,47,2,0.036402569,0.119914346,0.088838269,0.326370757,0.291571753,0.266,0.311555654,0.281,0.380410022,0.323,0.327623126,87.08973373,-7.540913639,4.105604827,2.184729352,-0.536069993,1.326118127,0.303571428,0.00518135,0.2746114,0.41148886,0.62259887,0.51898734,0.78062678,0.93647913,0.87583149,0.41450777,0.3626943,0.22279793,83.83676579,5.97009786,109.939,0.22077922,0.522077922,0.257142857,0.315266231
21837,Jonathan Aranda,TBR,32,87,15,9,4,0,2,10,6,0,0.091954022,0.264367816,0.128205128,0.245283018,0.192307692,0.205,0.263790565,0.279,0.32051282,0.348,0.275862068,72.94023202,-2.209458886,-2.429364502,1.898809515,0.439716213,-0.198151609,0.347826086,0.07272727,0.45454545,0.25925926,0.61046512,0.44011976,0.69047619,0.85714286,0.80952381,0.45454545,0.38181818,0.16363636,91.13878942,5.864095792,108.012,0.127272727,0.545454545,0.327272727,0.311793572
20543,Elehuris Montero,COL,53,185,41,19,15,1,6,21,20,0,0.043243243,0.324324324,0.198863636,0.318181818,0.232954545,0.213,0.302588292,0.26,0.431818181,0.338,0.27027027,80.95808218,-3.905143595,-0.406099677,2.948089696,0.187734229,0.215558724,0.133333333,0.0862069,0.39655172,0.37356322,0.6809816,0.52225519,0.40769231,0.81531532,0.66477273,0.42241379,0.4137931,0.1637931,89.76102842,13.24663886,109.492,0.215517241,0.370689655,0.413793103,0.310175452
19318,Matt Thaiss,LAA,29,81,15,12,1,0,2,9,8,1,0.135802469,0.296296296,0.101449275,0.295454545,0.217391304,0.212,0.286239114,0.289,0.318840579,0.325,0.320987654,83.00166691,-1.632945209,-2.618667692,3.554436184,-0.083562528,-0.177420604,0.458333333,0.06521739,0.36956522,0.2375,0.69512195,0.4691358,0.39473684,0.80701754,0.70394737,0.36956522,0.34782609,0.2826087,88.46927013,7.494108781,107.195,0.130434782,0.565217391,0.304347826,0.303481307
12981,Cam Gallagher,KCR,18,47,9,4,5,0,0,1,5,0,0.063829787,0.276595744,0.119047619,0.310344827,0.214285714,0.187,0.26464489,0.22,0.333333333,0.242,0.266666666,65.07625673,-1.920173904,0.824482679,0.14285714,-0.073092703,0.041033129,0.23076923,0,0.25806452,0.25,0.71111111,0.48850575,0.61904762,0.875,0.81176471,0.48387097,0.35483871,0.16129032,85.82006836,16.25548009,110.245,0.142857142,0.392857142,0.464285714,0.298819184
13369,Erik González,MIA,16,41,7,6,1,0,0,4,3,1,0.097560975,0.292682926,0.027027027,0.28,0.189189189,0.224,0.227306285,0.263,0.216216216,0.268,0.268292682,40.02896081,-2.959885301,0.623671085,4.852647663,-0.103138189,-0.097201201,0.333333333,0,0.2,0.30952381,0.76086957,0.54545455,0.76923077,0.68571429,0.70833333,0.4,0.32,0.28,84.37782796,-0.658263604,108.739,0.208333333,0.583333333,0.208333333,0.298528223
13324,Ildemaro Vargas,- - -,63,222,55,37,13,1,4,19,23,3,0.036036036,0.103603603,0.129186603,0.278688524,0.263157894,0.227,0.301636278,0.255,0.392344497,0.305,0.298642533,94.13418479,-0.521790294,6.590920746,3.897138473,0.991170652,1.439104931,0.347826086,0.0212766,0.29255319,0.29891304,0.61267606,0.46725441,0.8,0.93103448,0.89218329,0.37234043,0.40425532,0.22340426,86.98469452,7.419019855,109.215,0.202185792,0.480874316,0.31693989,0.28519452
19625,David MacKinnon,- - -,22,57,7,7,0,0,0,2,6,0,0.105263157,0.298245614,0,0.205882352,0.14,0.208,0.181042445,0.259,0.14,0.28,0.228070175,10.13682413,-5.783598624,-1.459803894,0.479395596,-0.019598761,-0.571246386,0.352941176,0.02941176,0.20588235,0.2892562,0.58778626,0.44444444,0.6,0.83116883,0.75892857,0.38235294,0.38235294,0.23529412,85.01338824,8.150092293,106.953,0.147058823,0.529411764,0.323529411,0.279295909
3142,Robinson Chirinos,BAL,67,220,35,22,9,0,4,10,22,1,0.086363636,0.304545454,0.107692308,0.248,0.179487179,0.168,0.251383574,0.245,0.287179487,0.281,0.264840182,62.76392771,-9.438741785,-9.945203513,1.62668866,-0.220377022,-1.304671867,0.283582089,0.06923077,0.33076923,0.3059867,0.71393035,0.4982415,0.49275362,0.77003484,0.68,0.51538462,0.33846154,0.14615385,84.77157665,17.59187761,107.602,0.181102362,0.401574803,0.417322834,0.277013903
15794,Yonathan Daza,COL,113,408,112,87,21,2,2,56,34,0,0.06372549,0.142156862,0.083333334,0.347003154,0.301075268,0.282,0.323147213,0.308,0.384408602,0.351,0.348894348,95.01574315,-2.295378838,-4.505936615,3.438537759,0.06731225,0.759590526,0.448275862,0.01875,0.25,0.36780105,0.63471503,0.50195313,0.6975089,0.89591837,0.82360571,0.3625,0.3625,0.275,84.78615438,4.614446887,105.971,0.23899371,0.553459119,0.207547169,0.261636476
9368,Evan Longoria,SFG,89,298,65,38,13,0,14,31,42,0,0.090604026,0.278523489,0.206766917,0.296511627,0.244360902,0.233,0.329907353,0.324,0.451127819,0.437,0.315436241,114.8018763,3.09761106,-0.032121956,0.880036621,-2.027218207,1.398246988,0.325301204,0.12365591,0.46774194,0.25862069,0.62108731,0.44397641,0.54666667,0.79575597,0.72485769,0.47849462,0.29032258,0.2311828,91.11480385,18.15335313,109.618,0.220430107,0.365591397,0.413978494,0.260128409
27555,Garrett Mitchell,MIL,28,68,19,14,3,0,2,9,9,8,0.088235294,0.411764705,0.147540984,0.548387096,0.311475409,0.187,0.364698641,0.266,0.459016393,0.339,0.373134328,136.2379168,4.648631415,0.519727707,6.03594367,1.785650173,0.78827623,0.214285714,0.11764706,0.41176471,0.232,0.65714286,0.48,0.4137931,0.83478261,0.75,0.20588235,0.41176471,0.38235294,92.87321703,9.530144894,109.934,0.212121212,0.393939393,0.393939393,0.259147203
20332,Luis González,SFG,98,350,79,56,17,2,4,31,36,10,0.085714285,0.214285714,0.106109325,0.316455696,0.254019292,0.215,0.301678702,0.268,0.360128617,0.306,0.322857142,95.49985091,-0.519380278,-6.234149218,5.219077179,1.310578522,0.555110753,0.4,0.02904564,0.31950207,0.24783862,0.6503856,0.46059783,0.54651163,0.86166008,0.78171091,0.29460581,0.3526971,0.3526971,86.91256339,10.9410743,109.694,0.171052631,0.45614035,0.372807017,0.258394946
22202,Jeter Downs,BOS,14,41,6,4,1,0,1,4,4,0,0.024390243,0.512195121,0.102564103,0.277777777,0.153846153,0.137,0.184332333,0.153,0.256410256,0.181,0.170731707,7.058422701,-3.841681618,-0.799059547,2.64285714,0.446382182,-0.35110891,0.047619047,0,0.21052632,0.39325843,0.68888889,0.54189944,0.34285714,0.74193548,0.59793814,0.47368421,0.42105263,0.10526316,82.87647769,19.04274549,103.582,0.157894736,0.368421052,0.47368421,0.256553397
15170,Josh VanMeter,PIT,67,192,32,22,5,2,3,15,14,4,0.098958333,0.234375,0.105263158,0.232,0.187134502,0.224,0.251338144,0.288,0.29239766,0.341,0.265625,56.49679691,-8.972376736,-1.869421799,6.027385842,0.732026395,-0.444841692,0.422222222,0.046875,0.3359375,0.15406162,0.53020134,0.36318408,0.43636364,0.89873418,0.81164384,0.34375,0.421875,0.234375,88.06459922,14.29684713,104.923,0.188976377,0.377952755,0.433070866,0.254916971
18353,Daz Cameron,DET,21,70,14,9,3,1,1,6,8,2,0.071428571,0.285714285,0.125,0.302325581,0.21875,0.223,0.279662327,0.303,0.34375,0.401,0.285714285,81.30332382,-0.649822839,-2.163585275,7.132581857,0.822929732,-0.062942927,0.25,0.09090909,0.40909091,0.28571429,0.65,0.47744361,0.44444444,0.82417582,0.71653543,0.38636364,0.34090909,0.27272727,90.4066606,17.12142112,110.386,0.204545454,0.318181818,0.477272727,0.244532998
14712,Manuel Margot,TBR,89,363,92,68,18,2,4,36,47,7,0.066115702,0.187327823,0.101190477,0.332075471,0.273809523,0.264,0.30823388,0.299,0.375,0.357,0.32506887,104.3162795,4.669176854,-4.202211082,4.434421069,2.906050129,1.254473332,0.352941176,0.03717472,0.37918216,0.3204578,0.72206304,0.52111668,0.60267857,0.85515873,0.77747253,0.30111524,0.43122677,0.26765799,89.51889273,10.16426548,110.44,0.229885057,0.448275862,0.32183908,0.244069437
25459,Peyton Burdick,MIA,32,102,19,11,4,0,4,8,11,1,0.078431372,0.343137254,0.173913043,0.283018867,0.206521739,0.205,0.294182842,0.296,0.380434782,0.387,0.284313725,85.75743097,-1.757317306,-4.644005358,2.728787003,-0.069463333,-0.303689621,0.228571428,0.10526316,0.38596491,0.26943005,0.76442308,0.52618454,0.44230769,0.75471698,0.67772512,0.38596491,0.31578947,0.29824561,90.03650774,18.02933938,109.783,0.214285714,0.321428571,0.464285714,0.242718645
22514,Triston Casas,BOS,27,95,15,9,1,0,5,11,12,1,0.2,0.242105263,0.210526315,0.208333333,0.197368421,0.193,0.343813438,0.325,0.407894736,0.356,0.357894736,119.6487352,1.97334154,-1.03394568,2.841063713,-0.127172308,0.414107376,0.826086956,0.0754717,0.41509434,0.16744186,0.60406091,0.37621359,0.41666667,0.8487395,0.7483871,0.37735849,0.37735849,0.24528302,85.98108601,2.238368196,110.534,0.075471698,0.566037735,0.358490566,0.242427536
2136,David Peralta,- - -,134,490,110,65,30,3,12,39,59,1,0.083673469,0.232653061,0.164009111,0.307210031,0.250569476,0.249,0.314718114,0.313,0.414578587,0.399,0.31632653,103.5986867,2.563487098,-3.098219246,2.53280439,0.447917898,1.661321722,0.359649122,0.08459215,0.44108761,0.33369923,0.67138194,0.50327869,0.52302632,0.86385737,0.75135722,0.3897281,0.39274924,0.21752266,90.33495799,15.05784953,113.007,0.226586102,0.362537764,0.410876132,0.23521889
14553,Nomar Mazara,SDP,55,171,42,32,8,0,2,16,18,0,0.058479532,0.233918128,0.088050314,0.341880341,0.264150943,0.25,0.29735035,0.294,0.352201257,0.357,0.315789473,94.26043378,-2.376717375,-1.282142162,1.26785714,-1.236411015,0.233488372,0.25,0.04201681,0.32773109,0.29775281,0.63128492,0.46498599,0.62264151,0.82300885,0.75903614,0.34453782,0.36134454,0.29411765,86.06842503,17.59648479,110.43,0.25210084,0.361344537,0.386554621,0.234916994
18027,Hoy Park,PIT,23,60,11,7,2,0,2,7,6,1,0.066666666,0.25,0.156862745,0.25,0.215686274,0.208,0.281536227,0.269,0.372549019,0.344,0.275862068,77.14546967,-1.158765898,-5.33334446,4.679201787,0.434432706,-0.464926813,0.266666666,0.1,0.25,0.24576271,0.5210084,0.38396624,0.68965517,0.87096774,0.81318681,0.35,0.3,0.35,85.05887748,10.28385472,103.9,0.108108108,0.513513513,0.378378378,0.232161996
20242,Kevin Smith,OAK,47,151,25,13,9,1,2,9,13,4,0.046357615,0.278145695,0.122302158,0.237113402,0.179856115,0.186,0.225742599,0.236,0.302158273,0.319,0.216216216,45.99971505,-8.110292072,3.594620585,6.056934928,1.065431932,0.027308898,0.166666666,0.07843137,0.33333333,0.33455882,0.69520548,0.5212766,0.47252747,0.82758621,0.71768707,0.34313725,0.37254902,0.28431373,86.99160953,16.42178158,110.107,0.132653061,0.408163265,0.459183673,0.225740367
16313,Yairo Muñoz,PHI,29,60,12,7,2,0,3,7,7,1,0.05,0.166666666,0.192982456,0.204545454,0.210526315,0.226,0.283202432,0.263,0.403508771,0.328,0.25,80.29415269,-1.151579345,-1.740254194,4.411247622,0.222123285,-0.086910841,0.3,0.04255319,0.36170213,0.40566038,0.7745098,0.58653846,0.55813953,0.86075949,0.75409836,0.53191489,0.21276596,0.25531915,84.99664956,1.270195738,106.875,0.106382978,0.680851063,0.212765957,0.225166061
24589,Richie Palacios,CLE,54,123,26,20,6,0,0,7,10,2,0.073170731,0.162601626,0.053571428,0.279569892,0.232142857,0.244,0.258000349,0.277,0.285714285,0.31,0.292682926,66.0626548,-4.315816381,-2.930952609,3.369307748,0.381505495,-0.352428285,0.45,0.01075269,0.21505376,0.25306122,0.68283582,0.47758285,0.67741935,0.89071038,0.83673469,0.35483871,0.3655914,0.27956989,84.95360792,13.51269397,104.692,0.206521739,0.456521739,0.336956521,0.215342198
14735,Brett Phillips,- - -,83,225,29,18,6,0,5,22,15,7,0.071111111,0.417777777,0.104477612,0.233009708,0.144278606,0.156,0.212754413,0.22,0.248756218,0.244,0.21719457,36.86999906,-14.54289008,8.310553044,5.872538526,1.441116778,0.092803078,0.170212765,0.04464286,0.28571429,0.21218962,0.61781076,0.43482688,0.45744681,0.69369369,0.64168618,0.47321429,0.32142857,0.20535714,88.4945339,22.84301038,107.82,0.235849056,0.320754716,0.443396226,0.213944169
20572,Kody Clemens,DET,57,127,17,8,4,0,5,13,17,1,0.062992125,0.259842519,0.162393162,0.148148148,0.145299145,0.196,0.220367507,0.252,0.307692307,0.328,0.196850393,39.44242521,-8.091760451,1.207786322,4.062014297,0.562690847,-0.301053018,0.242424242,0.05813953,0.36046512,0.33333333,0.70220588,0.53045187,0.50632911,0.85863874,0.75555556,0.58139535,0.23255814,0.18604651,89.35605923,17.42978402,108.872,0.139534883,0.38372093,0.476744186,0.21279398
7802,Miguel Rojas,MIA,140,507,111,84,19,2,6,34,36,9,0.051282051,0.120315581,0.087048833,0.257985257,0.235668789,0.264,0.26809128,0.293,0.322717622,0.347,0.282608695,67.91669209,-20.58428619,13.50720596,3.85985114,-1.685519463,1.088226148,0.426229508,0.01932367,0.26811594,0.30794702,0.64285714,0.47577093,0.65232975,0.94529915,0.85069444,0.34541063,0.34057971,0.31400966,86.06077442,10.07654164,109.13,0.208232445,0.469733656,0.322033898,0.21253842
11442,Gary Sánchez,MIN,128,471,86,46,24,0,16,42,61,2,0.08492569,0.288747346,0.171837709,0.257352941,0.205250596,0.22,0.290182284,0.321,0.377088305,0.439,0.282377919,88.2184895,-7.448990114,5.683008075,2.302180645,-1.204611541,1.378666317,0.294117647,0.13541667,0.49305556,0.29201681,0.59203445,0.44019139,0.49640288,0.82727273,0.71618357,0.5,0.28819444,0.21180556,90.48730128,14.01811319,115.084,0.145833333,0.4375,0.416666666,0.21110791
12856,George Springer,TOR,133,583,137,86,22,4,25,89,76,14,0.092624356,0.171526586,0.204678362,0.284987277,0.26705653,0.265,0.352100314,0.342,0.471734892,0.437,0.341968911,132.5993168,25.92417777,-5.054608345,5.951160457,4.537447282,4.127244409,0.54,0.08293839,0.41943128,0.23814042,0.76449599,0.50942529,0.47011952,0.81913652,0.7400722,0.48325359,0.284689,0.23205742,88.73251087,13.85028032,113.609,0.179425837,0.444976076,0.375598086,0.207549875
14942,Andrew Knapp,- - -,16,46,5,4,1,0,0,4,4,0,0.108695652,0.260869565,0.025641025,0.178571428,0.128205128,0.185,0.194800277,0.254,0.153846153,0.247,0.239130434,19.87064397,-4.486476754,-1.380242243,2.01785714,-0.183824371,-0.450996219,0.416666666,0,0.25,0.31914894,0.7195122,0.50568182,0.53333333,0.84745763,0.74157303,0.46428571,0.35714286,0.17857143,86.28501638,17.24148079,104.407,0.222222222,0.444444444,0.333333333,0.206739711
17838,Willie Calhoun,- - -,22,62,7,3,3,0,1,7,3,0,0.14516129,0.129032258,0.115384616,0.139534883,0.134615384,0.215,0.248820858,0.309,0.25,0.327,0.274193548,58.74665092,-3.139812231,-1.803761374,2.01785714,-0.231602369,-0.310547664,1.125,0.02272727,0.38636364,0.13513514,0.57377049,0.36480687,0.73333333,0.9,0.87058824,0.45454545,0.38636364,0.15909091,89.43164204,14.1971765,110.442,0.136363636,0.363636363,0.5,0.206033603
26031,Vaughn Grissom,ATL,41,156,41,30,6,0,5,24,18,5,0.07051282,0.217948717,0.148936171,0.349514563,0.290780141,0.259,0.345112719,0.326,0.439716312,0.412,0.352564102,122.0197786,5.31412712,-3.484606862,4.653943074,1.323107054,0.755567999,0.323529411,0.07407407,0.34259259,0.34653465,0.69824561,0.5170068,0.55238095,0.88944724,0.77302632,0.49074074,0.26851852,0.24074074,84.59593822,8.966914989,107.141,0.25,0.444444444,0.305555555,0.203576137
16285,Michael Hermosillo,CHC,31,73,7,5,2,0,0,7,4,1,0.09589041,0.369863013,0.032786885,0.205882352,0.114754098,0.169,0.203392593,0.259,0.147540983,0.247,0.25,28.8763894,-5.377943492,0.867251277,5.216851212,0.654357754,-0.209928862,0.259259259,0.08571429,0.31428571,0.35502959,0.69767442,0.5033557,0.28333333,0.78888889,0.58666667,0.34285714,0.45714286,0.2,86.60344382,17.39071296,108.164,0.264705882,0.382352941,0.352941176,0.200641916
22563,Gabriel Arias,CLE,16,57,9,6,1,1,1,9,5,1,0.140350877,0.280701754,0.127659575,0.266666666,0.191489361,0.197,0.294073006,0.29,0.319148936,0.296,0.321428571,91.52919339,-0.229172349,-3.258092031,7.813363291,0.314161755,-0.176865541,0.5,0.0625,0.34375,0.25862069,0.5826087,0.41991342,0.36666667,0.80597015,0.67010309,0.40625,0.34375,0.25,88.75764974,-0.628602282,109.909,0.2,0.666666666,0.133333333,0.198412169
18889,Danny Mendick,CHW,31,106,28,20,4,1,3,22,15,1,0.066037735,0.216981132,0.154639176,0.352112676,0.288659793,0.229,0.34363514,0.273,0.443298969,0.327,0.342857142,124.7751241,3.355878342,0.399451315,6.357590008,0.400663583,0.746298778,0.304347826,0.04,0.2,0.19587629,0.60964912,0.41943128,0.57894737,0.79856115,0.75141243,0.37333333,0.34666667,0.28,86.80348352,10.30366412,107.12,0.246575342,0.424657534,0.328767123,0.193606912
19314,Donovan Walton,- - -,25,78,12,3,8,0,1,9,8,0,0.012820512,0.205128205,0.144736842,0.186440677,0.157894736,,0.208004187,,0.302631578,,0.179487179,31.44762571,-5.88193273,-2.482220798,2.64285714,0.330525326,-0.596468189,0.0625,0.05,0.31666667,0.35135135,0.68,0.51677852,0.65384615,0.97058824,0.86363636,0.4,0.33333333,0.26666667,86.11874186,7.702843221,107.206,0.166666666,0.483333333,0.35,0.19232208
15878,Miguel Andujar,- - -,36,140,31,24,5,1,1,13,17,4,0.035714285,0.192857142,0.075757576,0.280373831,0.234848484,0.253,0.247406188,0.281,0.31060606,0.351,0.257142857,56.12788636,-6.0720773,-0.854975387,5.793525703,0.874986647,-0.25075643,0.185185185,0.03703704,0.31481481,0.38951311,0.65983607,0.518591,0.64423077,0.86335404,0.77735849,0.37037037,0.41666667,0.21296296,84.44507292,9.157857734,110.437,0.222222222,0.416666666,0.361111111,0.191174543
13265,Mike Zunino,TBR,36,123,17,9,3,0,5,7,16,0,0.048780487,0.373983739,0.15652174,0.184615384,0.147826086,0.182,0.219120098,0.252,0.304347826,0.329,0.195121951,41.40381978,-8.083963445,1.469183922,0.212301584,0.026426971,-0.286071689,0.130434782,0.08571429,0.4,0.35797665,0.68444444,0.51037344,0.33695652,0.79220779,0.62195122,0.42857143,0.3,0.27142857,91.79833984,20.82397984,115.027,0.171428571,0.285714285,0.542857142,0.190607379
17901,Andrew Benintendi,- - -,126,521,140,109,23,3,5,54,51,8,0.099808061,0.147792706,0.095444686,0.3515625,0.303687635,0.273,0.341870865,0.334,0.399132321,0.407,0.373076923,120.6838026,9.978068132,-6.252361715,4.051035447,-2.1484313,2.1213127,0.675324675,0.05128205,0.38461538,0.24304069,0.70534813,0.48103896,0.7092511,0.85121602,0.81641469,0.30512821,0.41025641,0.28461538,89.1748983,12.62371352,109.805,0.22077922,0.433766233,0.345454545,0.190381623
26288,Adley Rutschman,BAL,113,470,101,52,35,1,13,70,42,4,0.138297872,0.182978723,0.190954774,0.291390728,0.253768844,0.248,0.353826605,0.342,0.444723618,0.411,0.361702127,135.0865571,19.90997198,13.13445599,4.211767654,1.353049379,5.030311989,0.755813953,0.07936508,0.36825397,0.22830189,0.60273973,0.4051767,0.68595041,0.91083916,0.84398034,0.43809524,0.35873016,0.2031746,87.90286458,15.56690383,110.945,0.231746031,0.384126984,0.384126984,0.184733786
25660,Will Brennan,CLE,11,45,15,12,1,1,1,6,8,2,0.044444444,0.088888888,0.142857143,0.378378378,0.357142857,0.287,0.385226945,0.324,0.5,0.421,0.4,155.8819607,3.377283268,-0.935439944,6.637403546,0.547510958,0.405819829,0.5,0.05263158,0.42105263,0.49295775,0.75949367,0.63333333,0.74285714,0.88333333,0.83157895,0.44736842,0.42105263,0.13157895,89.77127323,5.414212201,108.776,0.184210526,0.526315789,0.289473684,0.183476538
18032,Mark Mathias,- - -,30,91,20,11,3,0,6,13,20,3,0.098901098,0.329670329,0.259259259,0.304347826,0.24691358,0.214,0.353159277,0.298,0.506172839,0.384,0.318681318,132.0812094,3.456625999,-0.970842881,4.913562392,0.229990026,0.568140336,0.3,0.11538462,0.46153846,0.23880597,0.54679803,0.39356436,0.45833333,0.78378378,0.68553459,0.48076923,0.26923077,0.25,90.15826886,11.81553268,109.091,0.173076923,0.461538461,0.365384615,0.178642171
12155,Eddie Rosario,ATL,80,270,53,35,12,1,5,27,24,3,0.062962962,0.251851851,0.116,0.266666666,0.212,0.2,0.258305546,0.25,0.328,0.318,0.259259259,62.663266,-12.02123367,-9.747526646,4.634799369,-0.308818569,-1.310395427,0.25,0.05405405,0.32972973,0.40402194,0.67602592,0.52871287,0.54751131,0.81789137,0.70599251,0.42162162,0.40540541,0.17297297,87.69661101,15.17085954,107.267,0.196721311,0.393442622,0.409836065,0.177786948
21853,Will Benson,CLE,28,61,10,9,1,0,0,8,3,0,0.049180327,0.311475409,0.018181819,0.277777777,0.181818181,0.181,0.212046528,0.224,0.2,0.228,0.25,33.62022177,-4.420024684,-1.69996503,2.64285714,0.13649211,-0.440009001,0.157894736,0,0.27027027,0.23809524,0.58064516,0.42358079,0.32,0.84722222,0.71134021,0.48648649,0.2972973,0.21621622,84.21510145,10.35377418,107.625,0.194444444,0.472222222,0.333333333,0.17733262
22168,Akil Baddoo,DET,73,225,41,34,3,2,2,30,9,9,0.106666666,0.284444444,0.064676617,0.288888888,0.203980099,0.192,0.256497323,0.253,0.268656716,0.27,0.288888888,64.94931688,-7.233520777,-2.636453092,6.591359726,1.64102937,-0.289135561,0.375,0.03649635,0.27007299,0.26652452,0.67337808,0.4650655,0.496,0.84717608,0.74413146,0.33576642,0.32846715,0.33576642,84.98403976,14.23499719,108.508,0.177777777,0.422222222,0.4,0.175214205
19522,TJ Friedl,CIN,72,258,54,31,10,5,8,33,25,7,0.077519379,0.155038759,0.195555555,0.25136612,0.24,0.215,0.323307087,0.283,0.435555555,0.335,0.313953488,101.7959155,1.134134612,-3.691491723,7.194014918,0.595800412,0.663387808,0.5,0.04712042,0.29319372,0.23700624,0.6038835,0.42670683,0.59649123,0.89067524,0.81176471,0.47643979,0.28795812,0.23560209,87.19793294,19.81722276,107.236,0.177777777,0.322222222,0.5,0.173461056
16221,Bradley Zimmer,- - -,109,117,13,6,5,0,2,18,5,3,0.042735042,0.384615384,0.104761905,0.189655172,0.123809523,0.138,0.202754216,0.225,0.228571428,0.268,0.206896551,26.73991138,-9.242401856,2.502467081,5.724038897,0.429975875,-0.314477414,0.111111111,0.1147541,0.3442623,0.34328358,0.64285714,0.50569476,0.42028986,0.77124183,0.66216216,0.3442623,0.39344262,0.26229508,86.9670277,10.47854365,108.347,0.09090909,0.49090909,0.418181818,0.172104247
19262,Garrett Hampson,COL,90,226,42,30,7,3,2,29,15,12,0.092920353,0.278761061,0.095477387,0.294117647,0.211055276,0.202,0.266716251,0.261,0.306532663,0.29,0.286995515,56.42970242,-8.599301469,-1.300392509,8.458699392,2.841207111,-0.223115481,0.333333333,0.04255319,0.27659574,0.25845411,0.58050847,0.43002257,0.51401869,0.8540146,0.75853018,0.29078014,0.44680851,0.26241135,86.54693556,10.17899198,106.955,0.161538461,0.484615384,0.353846153,0.169261554
19608,Otto Lopez,TOR,8,10,6,6,0,0,0,0,3,0,0.1,0.1,0,0.75,0.666666666,0.287,0.599184883,0.306,0.666666666,0.312,0.7,307.0358357,1.917225153,-1.078948408,1.349873114,-0.412543872,0.121223823,1,0,0.375,0.05882353,0.68421053,0.38888889,1,1,1,0.25,0.5,0.25,85.49349976,4.197968483,102.939,0.375,0.5,0.125,0.168758061
19611,Vladimir Guerrero Jr.,TOR,160,706,175,108,35,0,32,90,97,8,0.082152974,0.164305949,0.205329154,0.289473684,0.27429467,0.281,0.351496559,0.351,0.479623824,0.464,0.338526912,132.1730783,24.56100861,-15.11917186,3.094720706,-0.999215704,3.335830143,0.5,0.1121673,0.50380228,0.31037037,0.69983949,0.49730354,0.57995227,0.87385321,0.77846631,0.39543726,0.37642586,0.22813688,92.80795645,4.253357635,118.382,0.173003802,0.520912547,0.30608365,0.167236349
21634,Ford Proctor,SFG,7,22,2,1,0,0,1,3,6,0,0.09090909,0.136363636,0.166666666,0.0625,0.111111111,0.228,0.196970008,0.302,0.277777777,0.31,0.181818181,23.90273789,-1.96237435,0.438724987,2.64285714,-0.017291618,-0.080513215,0.666666666,0.05882353,0.29411765,0.21875,0.59183673,0.44444444,0.28571429,0.89655172,0.77777778,0.41176471,0.35294118,0.23529412,89.35724954,-10.52936419,104.18,0.235294117,0.705882352,0.058823529,0.166512254
18401,Ronald Acuña Jr.,ATL,119,533,124,85,24,0,15,71,50,29,0.099437148,0.236397748,0.147751606,0.33130699,0.265524625,0.272,0.335412797,0.366,0.413276231,0.486,0.350844277,115.3872219,13.21805359,-8.628947139,4.883875022,3.689350598,2.407045826,0.42063492,0.12790698,0.49709302,0.25464684,0.70073665,0.4787234,0.58759124,0.83442838,0.76908213,0.44476744,0.35174419,0.20348837,91.15818594,10.8349366,116.634,0.183139534,0.476744186,0.340116279,0.163054745
3516,Eric Hosmer,- - -,104,419,102,75,19,0,8,38,44,0,0.088305489,0.15274463,0.113157895,0.304207119,0.268421052,0.258,0.31302634,0.311,0.381578947,0.379,0.334128878,104.0957338,-0.555000456,-7.91635251,0.949154846,-2.586737482,0.609412971,0.578125,0.05678233,0.39747634,0.34210526,0.6453265,0.48855906,0.65384615,0.92857143,0.82911392,0.39116719,0.34700315,0.26182965,88.37627452,3.074524803,112.941,0.179810725,0.567823343,0.25236593,0.162579186
